,CBSA,MNAME,Year,TOT_POP,UBER_ARRIVAL,TNC_ARRIVAL_YEAR,TNC_FIRST_FULL_YEAR_OPERATION,TNC_FLAG
2571,30700,"Lincoln, NE Metro Area",2017,331592,1/1/15,2015.0,2016.0,1
2572,30780,"Little Rock-North Little Rock, AR Metro Area",2005,623851,11/1/14,2014.0,2015.0,0
2573,30780,"Little Rock-North Little Rock, AR Metro Area",2006,654583,11/1/14,2014.0,2015.0,0
2574,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2007,672623,11/1/14,2014.0,2015.0,0
2575,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2008,677063,11/1/14,2014.0,2015.0,0
2576,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2009,686212,11/1/14,2014.0,2015.0,0
2577,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2010,701713,11/1/14,2014.0,2015.0,0
2578,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2011,708084,11/1/14,2014.0,2015.0,0
2579,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2012,715210,11/1/14,2014.0,2015.0,0
2580,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2013,723743,11/1/14,2014.0,2015.0,0
2581,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2014,727777,11/1/14,2014.0,2015.0,0
2582,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2015,730250,11/1/14,2014.0,2015.0,1
2583,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2016,734381,11/1/14,2014.0,2015.0,1
2584,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2017,738082,11/1/14,2014.0,2015.0,1
2585,30860,"Logan, UT-ID Metro Area",2005,106718,11/1/18,2018.0,2019.0,0
2586,30860,"Logan, UT-ID Metro Area",2006,111813,11/1/18,2018.0,2019.0,0
2587,30860,"Logan, UT-ID Metro Area",2007,119527,11/1/18,2018.0,2019.0,0
2588,30860,"Logan, UT-ID Metro Area",2008,124526,11/1/18,2018.0,2019.0,0
2589,30860,"Logan, UT-ID Metro Area",2009,125909,11/1/18,2018.0,2019.0,0
2590,30860,"Logan, UT-ID Metro Area",2010,125791,11/1/18,2018.0,2019.0,0
2591,30860,"Logan, UT-ID Metro Area",2011,124813,11/1/18,2018.0,2019.0,0
2592,30860,"Logan, UT-ID Metro Area",2012,128374,11/1/18,2018.0,2019.0,0
2593,30860,"Logan, UT-ID Metro Area",2013,129956,11/1/18,2018.0,2019.0,0
2594,30860,"Logan, UT-ID Metro Area",2014,130934,11/1/18,2018.0,2019.0,0
2595,30860,"Logan, UT-ID Metro Area",2015,133821,11/1/18,2018.0,2019.0,0
2596,30860,"Logan, UT-ID Metro Area",2016,135439,11/1/18,2018.0,2019.0,0
2597,30860,"Logan, UT-ID Metro Area",2017,138219,11/1/18,2018.0,2019.0,0
2598,30980,"Longview, TX Metro Area",2005,199417,11/1/17,2017.0,2018.0,0
2599,30980,"Longview, TX Metro Area",2006,207652,11/1/17,2017.0,2018.0,0
2600,30980,"Longview, TX Metro Area",2007,210683,11/1/17,2017.0,2018.0,0
2601,30980,"Longview, TX Metro Area",2008,210664,11/1/17,2017.0,2018.0,0
2602,30980,"Longview, TX Metro Area",2009,206874,11/1/17,2017.0,2018.0,0
2603,30980,"Longview, TX Metro Area",2010,214602,11/1/17,2017.0,2018.0,0
2604,30980,"Longview, TX Metro Area",2011,216666,11/1/17,2017.0,2018.0,0
2605,30980,"Longview, TX Metro Area",2012,216679,11/1/17,2017.0,2018.0,0
2606,30980,"Longview, TX Metro Area",2013,216530,11/1/17,2017.0,2018.0,0
2607,30980,"Longview, TX Metro Area",2014,217481,11/1/17,2017.0,2018.0,0
2608,30980,"Longview, TX Metro Area",2015,217781,11/1/17,2017.0,2018.0,0
2609,30980,"Longview, TX Metro Area",2016,217446,11/1/17,2017.0,2018.0,0
2610,30980,"Longview, TX Metro Area",2017,217481,11/1/17,2017.0,2018.0,0
2624,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",2005,12703423,2/1/12,2012.0,2013.0,0
2625,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",2006,12950129,2/1/12,2012.0,2013.0,0
2626,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",2007,12875587,2/1/12,2012.0,2013.0,0
2627,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",2008,12872808,2/1/12,2012.0,2013.0,0
2628,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",2009,12874797,2/1/12,2012.0,2013.0,0
2629,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",2010,12849383,2/1/12,2012.0,2013.0,0
2630,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",2011,12944801,2/1/12,2012.0,2013.0,0
2631,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",2012,13052921,2/1/12,2012.0,2013.0,0
2632,31100,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2013,13131431,2/1/12,2012.0,2013.0,1
2633,31100,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2014,13262220,2/1/12,2012.0,2013.0,1
2634,31100,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2015,13340068,2/1/12,2012.0,2013.0,1
2635,31100,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2016,13310447,2/1/12,2012.0,2013.0,1
2636,31100,"Los Angeles-Long Beach-Anaheim, CA Metro Area",2017,13353907,2/1/12,2012.0,2013.0,1
2637,31140,"Louisville, KY-IN Metro Area",2005,1183916,4/1/14,2014.0,2015.0,0
2638,31140,"Louisville-Jefferson County, KY-IN Metro Area",2006,1220636,4/1/14,2014.0,2015.0,0
2639,31140,"Louisville-Jefferson County, KY-IN Metro Area",2007,1228764,4/1/14,2014.0,2015.0,0
2640,31140,"Louisville-Jefferson County, KY-IN Metro Area",2008,1244363,4/1/14,2014.0,2015.0,0
2641,31140,"Louisville-Jefferson County, KY-IN Metro Area",2009,1259031,4/1/14,2014.0,2015.0,0
2642,31140,"Louisville-Jefferson County, KY-IN Metro Area",2010,1287271,4/1/14,2014.0,2015.0,0
2643,31140,"Louisville-Jefferson County, KY-IN Metro Area",2011,1296820,4/1/14,2014.0,2015.0,0
2644,31140,"Louisville-Jefferson County, KY-IN Metro Area",2012,1302457,4/1/14,2014.0,2015.0,0
2645,31140,"Louisville-Jefferson County, KY-IN Metro Area",2013,1262928,4/1/14,2014.0,2015.0,0
2646,31140,"Louisville-Jefferson County, KY-IN Metro Area",2014,1265210,4/1/14,2014.0,2015.0,0
2647,31140,"Louisville-Jefferson County, KY-IN Metro Area",2015,1279335,4/1/14,2014.0,2015.0,1
2648,31140,"Louisville-Jefferson County, KY-IN Metro Area",2016,1283297,4/1/14,2014.0,2015.0,1
2649,31140,"Louisville-Jefferson County, KY-IN Metro Area",2017,1293722,4/1/14,2014.0,2015.0,1
2650,31180,"Lubbock, TX Metro Area",2005,250628,7/1/14,2014.0,2015.0,0
2651,31180,"Lubbock, TX Metro Area",2006,260548,7/1/14,2014.0,2015.0,0
2652,31180,"Lubbock, TX Metro Area",2007,268438,7/1/14,2014.0,2015.0,0
2653,31180,"Lubbock, TX Metro Area",2008,270120,7/1/14,2014.0,2015.0,0
2654,31180,"Lubbock, TX Metro Area",2009,277791,7/1/14,2014.0,2015.0,0
2655,31180,"Lubbock, TX Metro Area",2010,288462,7/1/14,2014.0,2015.0,0
2656,31180,"Lubbock, TX Metro Area",2011,290842,7/1/14,2014.0,2015.0,0
2657,31180,"Lubbock, TX Metro Area",2012,291548,7/1/14,2014.0,2015.0,0
2658,31180,"Lubbock, TX Metro Area",2013,304830,7/1/14,2014.0,2015.0,0
2659,31180,"Lubbock, TX Metro Area",2014,305262,7/1/14,2014.0,2015.0,0
2660,31180,"Lubbock, TX Metro Area",2015,312433,7/1/14,2014.0,2015.0,1
2661,31180,"Lubbock, TX Metro Area",2016,313910,7/1/14,2014.0,2015.0,1
2662,31180,"Lubbock, TX Metro Area",2017,318011,7/1/14,2014.0,2015.0,1
2663,31340,"Lynchburg, VA Metro Area",2005,227858,12/1/15,2015.0,2016.0,0
2664,31340,"Lynchburg, VA Metro Area",2006,243630,12/1/15,2015.0,2016.0,0
2665,31340,"Lynchburg, VA Metro Area",2007,238526,12/1/15,2015.0,2016.0,0
2666,31340,"Lynchburg, VA Metro Area",2008,246071,12/1/15,2015.0,2016.0,0
2667,31340,"Lynchburg, VA Metro Area",2009,243898,12/1/15,2015.0,2016.0,0
2668,31340,"Lynchburg, VA Metro Area",2010,251016,12/1/15,2015.0,2016.0,0
2669,31340,"Lynchburg, VA Metro Area",2011,253713,12/1/15,2015.0,2016.0,0
2670,31340,"Lynchburg, VA Metro Area",2012,256934,12/1/15,2015.0,2016.0,0
2671,31340,"Lynchburg, VA Metro Area",2013,260792,12/1/15,2015.0,2016.0,0
2672,31340,"Lynchburg, VA Metro Area",2014,257570,12/1/15,2015.0,2016.0,0
2673,31340,"Lynchburg, VA Metro Area",2015,260504,12/1/15,2015.0,2016.0,0
2674,31340,"Lynchburg, VA Metro Area",2016,261167,12/1/15,2015.0,2016.0,1
2675,31340,"Lynchburg, VA Metro Area",2017,260116,12/1/15,2015.0,2016.0,1
2676,31420,"Macon, GA Metro Area",2005,218398,5/1/16,2016.0,2017.0,0
2677,31420,"Macon, GA Metro Area",2006,221212,5/1/16,2016.0,2017.0,0
2678,31420,"Macon, GA Metro Area",2007,231169,5/1/16,2016.0,2017.0,0
2679,31420,"Macon, GA Metro Area",2008,235132,5/1/16,2016.0,2017.0,0
2680,31420,"Macon, GA Metro Area",2009,230940,5/1/16,2016.0,2017.0,0
2681,31420,"Macon, GA Metro Area",2010,227880,5/1/16,2016.0,2017.0,0
2682,31420,"Macon, GA Metro Area",2011,227488,5/1/16,2016.0,2017.0,0
2683,31420,"Macon, GA Metro Area",2012,232398,5/1/16,2016.0,2017.0,0
2684,31420,"Macon, GA Metro Area",2013,230300,5/1/16,2016.0,2017.0,0
2685,31420,"Macon, GA Metro Area",2014,233212,5/1/16,2016.0,2017.0,0
2686,31420,"Macon, GA Metro Area",2015,231448,5/1/16,2016.0,2017.0,0
2687,31420,"Macon-Bibb County, GA Metro Area",2016,226998,5/1/16,2016.0,2017.0,0
2688,31420,"Macon-Bibb County, GA Metro Area",2017,229258,5/1/16,2016.0,2017.0,1
2689,31460,"Madera, CA Metro Area",2005,134159,11/1/18,2018.0,2019.0,0
2690,31460,"Madera, CA Metro Area",2006,146345,11/1/18,2018.0,2019.0,0
2691,31460,"Madera, CA Metro Area",2007,146513,11/1/18,2018.0,2019.0,0
2692,31460,"Madera, CA Metro Area",2008,148333,11/1/18,2018.0,2019.0,0
2693,31460,"Madera-Chowchilla, CA Metro Area",2009,148632,11/1/18,2018.0,2019.0,0
2694,31460,"Madera-Chowchilla, CA Metro Area",2010,151408,11/1/18,2018.0,2019.0,0
2695,31460,"Madera-Chowchilla, CA Metro Area",2011,152925,11/1/18,2018.0,2019.0,0
2696,31460,"Madera-Chowchilla, CA Metro Area",2012,152218,11/1/18,2018.0,2019.0,0
2697,31460,"Madera, CA Metro Area",2013,152389,11/1/18,2018.0,2019.0,0
2698,31460,"Madera, CA Metro Area",2014,154548,11/1/18,2018.0,2019.0,0
2699,31460,"Madera, CA Metro Area",2015,154998,11/1/18,2018.0,2019.0,0
2700,31460,"Madera, CA Metro Area",2016,154697,11/1/18,2018.0,2019.0,0
2701,31460,"Madera, CA Metro Area",2017,156890,11/1/18,2018.0,2019.0,0
2702,31540,"Madison, WI Metro Area",2005,519330,3/1/14,2014.0,2015.0,0
2703,31540,"Madison, WI Metro Area",2006,543022,3/1/14,2014.0,2015.0,0
2704,31540,"Madison, WI Metro Area",2007,555626,3/1/14,2014.0,2015.0,0
2705,31540,"Madison, WI Metro Area",2008,561505,3/1/14,2014.0,2015.0,0
2706,31540,"Madison, WI Metro Area",2009,570025,3/1/14,2014.0,2015.0,0
2707,31540,"Madison, WI Metro Area",2010,569923,3/1/14,2014.0,2015.0,0
2708,31540,"Madison, WI Metro Area",2011,576467,3/1/14,2014.0,2015.0,0
2709,31540,"Madison, WI Metro Area",2012,583869,3/1/14,2014.0,2015.0,0
2710,31540,"Madison, WI Metro Area",2013,627431,3/1/14,2014.0,2015.0,0
2711,31540,"Madison, WI Metro Area",2014,633787,3/1/14,2014.0,2015.0,0
2712,31540,"Madison, WI Metro Area",2015,641385,3/1/14,2014.0,2015.0,1
2713,31540,"Madison, WI Metro Area",2016,648929,3/1/14,2014.0,2015.0,1
2714,31540,"Madison, WI Metro Area",2017,654230,3/1/14,2014.0,2015.0,1
2715,31700,"Manchester-Nashua, NH Metro Area",2005,393207,10/1/14,2014.0,2015.0,0
2716,31700,"Manchester-Nashua, NH Metro Area",2006,402789,10/1/14,2014.0,2015.0,0
2717,31700,"Manchester-Nashua, NH Metro Area",2007,402302,10/1/14,2014.0,2015.0,0
2718,31700,"Manchester-Nashua, NH Metro Area",2008,402042,10/1/14,2014.0,2015.0,0
2719,31700,"Manchester-Nashua, NH Metro Area",2009,405906,10/1/14,2014.0,2015.0,0
2720,31700,"Manchester-Nashua, NH Metro Area",2010,401057,10/1/14,2014.0,2015.0,0
2721,31700,"Manchester-Nashua, NH Metro Area",2011,401696,10/1/14,2014.0,2015.0,0
2722,31700,"Manchester-Nashua, NH Metro Area",2012,402922,10/1/14,2014.0,2015.0,0
2723,31700,"Manchester-Nashua, NH Metro Area",2013,403985,10/1/14,2014.0,2015.0,0
2724,31700,"Manchester-Nashua, NH Metro Area",2014,405184,10/1/14,2014.0,2015.0,0
2725,31700,"Manchester-Nashua, NH Metro Area",2015,406678,10/1/14,2014.0,2015.0,1
2726,31700,"Manchester-Nashua, NH Metro Area",2016,407761,10/1/14,2014.0,2015.0,1
2727,31700,"Manchester-Nashua, NH Metro Area",2017,409697,10/1/14,2014.0,2015.0,1
2728,31740,"Manhattan, KS Metro Area",2009,123086,6/1/15,2015.0,2016.0,0
2729,31740,"Manhattan, KS Metro Area",2010,127880,6/1/15,2015.0,2016.0,0
2730,31740,"Manhattan, KS Metro Area",2011,129369,6/1/15,2015.0,2016.0,0
2731,31740,"Manhattan, KS Metro Area",2012,135823,6/1/15,2015.0,2016.0,0
2732,31740,"Manhattan, KS Metro Area",2013,98085,6/1/15,2015.0,2016.0,0
2733,31740,"Manhattan, KS Metro Area",2014,98091,6/1/15,2015.0,2016.0,0
2734,31740,"Manhattan, KS Metro Area",2015,98545,6/1/15,2015.0,2016.0,0
2735,31740,"Manhattan, KS Metro Area",2016,97004,6/1/15,2015.0,2016.0,1
2736,31740,"Manhattan, KS Metro Area",2017,98080,6/1/15,2015.0,2016.0,1
2737,31860,"Mankato-North Mankato, MN Metro Area",2009,93234,3/1/17,2017.0,2018.0,0
2738,31860,"Mankato-North Mankato, MN Metro Area",2010,96878,3/1/17,2017.0,2018.0,0
2739,31860,"Mankato-North Mankato, MN Metro Area",2011,97204,3/1/17,2017.0,2018.0,0
2740,31860,"Mankato-North Mankato, MN Metro Area",2012,98020,3/1/17,2017.0,2018.0,0
2741,31860,"Mankato-North Mankato, MN Metro Area",2013,98560,3/1/17,2017.0,2018.0,0
2742,31860,"Mankato-North Mankato, MN Metro Area",2014,98478,3/1/17,2017.0,2018.0,0
2743,31860,"Mankato-North Mankato, MN Metro Area",2015,99134,3/1/17,2017.0,2018.0,0
2744,31860,"Mankato-North Mankato, MN Metro Area",2016,100016,3/1/17,2017.0,2018.0,0
2745,31860,"Mankato-North Mankato, MN Metro Area",2017,100939,3/1/17,2017.0,2018.0,0
2759,32580,"McAllen-Edinburg-Mission, TX Metro Area",2005,671967,7/1/17,2017.0,2018.0,0
2760,32580,"McAllen-Edinburg-Mission, TX Metro Area",2006,700634,7/1/17,2017.0,2018.0,0
2761,32580,"McAllen-Edinburg-Mission, TX Metro Area",2007,710514,7/1/17,2017.0,2018.0,0
2762,32580,"McAllen-Edinburg-Mission, TX Metro Area",2008,726604,7/1/17,2017.0,2018.0,0
2763,32580,"McAllen-Edinburg-Mission, TX Metro Area",2009,741152,7/1/17,2017.0,2018.0,0
2764,32580,"McAllen-Edinburg-Mission, TX Metro Area",2010,780087,7/1/17,2017.0,2018.0,0
2765,32580,"McAllen-Edinburg-Mission, TX Metro Area",2011,797810,7/1/17,2017.0,2018.0,0
2766,32580,"McAllen-Edinburg-Mission, TX Metro Area",2012,806552,7/1/17,2017.0,2018.0,0
2767,32580,"McAllen-Edinburg-Mission, TX Metro Area",2013,815996,7/1/17,2017.0,2018.0,0
2768,32580,"McAllen-Edinburg-Mission, TX Metro Area",2014,831073,7/1/17,2017.0,2018.0,0
2769,32580,"McAllen-Edinburg-Mission, TX Metro Area",2015,842304,7/1/17,2017.0,2018.0,0
2770,32580,"McAllen-Edinburg-Mission, TX Metro Area",2016,849843,7/1/17,2017.0,2018.0,0
2771,32580,"McAllen-Edinburg-Mission, TX Metro Area",2017,860661,7/1/17,2017.0,2018.0,0
2772,32780,"Medford, OR Metro Area",2005,191465,12/1/17,2017.0,2018.0,0
2773,32780,"Medford, OR Metro Area",2006,197071,12/1/17,2017.0,2018.0,0
2774,32780,"Medford, OR Metro Area",2007,199295,12/1/17,2017.0,2018.0,0
2775,32780,"Medford, OR Metro Area",2008,201138,12/1/17,2017.0,2018.0,0
2776,32780,"Medford, OR Metro Area",2009,201286,12/1/17,2017.0,2018.0,0
2777,32780,"Medford, OR Metro Area",2010,203462,12/1/17,2017.0,2018.0,0
2778,32780,"Medford, OR Metro Area",2011,204822,12/1/17,2017.0,2018.0,0
2779,32780,"Medford, OR Metro Area",2012,206412,12/1/17,2017.0,2018.0,0
2780,32780,"Medford, OR Metro Area",2013,208545,12/1/17,2017.0,2018.0,0
2781,32780,"Medford, OR Metro Area",2014,210287,12/1/17,2017.0,2018.0,0
2782,32780,"Medford, OR Metro Area",2015,212567,12/1/17,2017.0,2018.0,0
2783,32780,"Medford, OR Metro Area",2016,216527,12/1/17,2017.0,2018.0,0
2784,32780,"Medford, OR Metro Area",2017,217479,12/1/17,2017.0,2018.0,0
2785,32820,"Memphis, TN-MS-AR Metro Area",2005,1236181,5/1/14,2014.0,2015.0,0
2786,32820,"Memphis, TN-MS-AR Metro Area",2006,1268328,5/1/14,2014.0,2015.0,0
2787,32820,"Memphis, TN-MS-AR Metro Area",2007,1283579,5/1/14,2014.0,2015.0,0
2788,32820,"Memphis, TN-MS-AR Metro Area",2008,1288506,5/1/14,2014.0,2015.0,0
2789,32820,"Memphis, TN-MS-AR Metro Area",2009,1304905,5/1/14,2014.0,2015.0,0
2790,32820,"Memphis, TN-MS-AR Metro Area",2010,1316579,5/1/14,2014.0,2015.0,0
2791,32820,"Memphis, TN-MS-AR Metro Area",2011,1324108,5/1/14,2014.0,2015.0,0
2792,32820,"Memphis, TN-MS-AR Metro Area",2012,1333315,5/1/14,2014.0,2015.0,0
2793,32820,"Memphis, TN-MS-AR Metro Area",2013,1343850,5/1/14,2014.0,2015.0,0
2794,32820,"Memphis, TN-MS-AR Metro Area",2014,1344121,5/1/14,2014.0,2015.0,0
2795,32820,"Memphis, TN-MS-AR Metro Area",2015,1343572,5/1/14,2014.0,2015.0,1
2796,32820,"Memphis, TN-MS-AR Metro Area",2016,1346437,5/1/14,2014.0,2015.0,1
2797,32820,"Memphis, TN-MS-AR Metro Area",2017,1346626,5/1/14,2014.0,2015.0,1
2798,32900,"Merced, CA Metro Area",2005,237278,11/1/15,2015.0,2016.0,0
2799,32900,"Merced, CA Metro Area",2006,245658,11/1/15,2015.0,2016.0,0
2800,32900,"Merced, CA Metro Area",2007,245514,11/1/15,2015.0,2016.0,0
2801,32900,"Merced, CA Metro Area",2008,246117,11/1/15,2015.0,2016.0,0
2802,32900,"Merced, CA Metro Area",2009,245321,11/1/15,2015.0,2016.0,0
2803,32900,"Merced, CA Metro Area",2010,256778,11/1/15,2015.0,2016.0,0
2804,32900,"Merced, CA Metro Area",2011,259898,11/1/15,2015.0,2016.0,0
2805,32900,"Merced, CA Metro Area",2012,262305,11/1/15,2015.0,2016.0,0
2806,32900,"Merced, CA Metro Area",2013,263228,11/1/15,2015.0,2016.0,0
2807,32900,"Merced, CA Metro Area",2014,266353,11/1/15,2015.0,2016.0,0
2808,32900,"Merced, CA Metro Area",2015,268455,11/1/15,2015.0,2016.0,0
2809,32900,"Merced, CA Metro Area",2016,268672,11/1/15,2015.0,2016.0,1
2810,32900,"Merced, CA Metro Area",2017,272673,11/1/15,2015.0,2016.0,1
2811,33100,"Miami-Fort Lauderdale-Miami Beach, FL Metro Area",2005,5334685,6/1/14,2014.0,2015.0,0
2812,33100,"Miami-Fort Lauderdale-Miami Beach, FL Metro Area",2006,5463857,6/1/14,2014.0,2015.0,0
2813,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",2007,5413212,6/1/14,2014.0,2015.0,0
2814,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",2008,5414772,6/1/14,2014.0,2015.0,0
2815,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",2009,5547051,6/1/14,2014.0,2015.0,0
2816,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",2010,5582351,6/1/14,2014.0,2015.0,0
2817,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",2011,5670125,6/1/14,2014.0,2015.0,0
2818,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",2012,5762717,6/1/14,2014.0,2015.0,0
2819,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",2013,5828191,6/1/14,2014.0,2015.0,0
2820,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",2014,5929819,6/1/14,2014.0,2015.0,0
2821,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",2015,6012331,6/1/14,2014.0,2015.0,1
2822,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",2016,6066387,6/1/14,2014.0,2015.0,1
2823,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",2017,6158824,6/1/14,2014.0,2015.0,1
2824,33140,"Michigan City-La Porte, IN Metro Area",2005,104164,5/1/16,2016.0,2017.0,0
2825,33140,"Michigan City-La Porte, IN Metro Area",2006,110479,5/1/16,2016.0,2017.0,0
2826,33140,"Michigan City-La Porte, IN Metro Area",2007,109787,5/1/16,2016.0,2017.0,0
2827,33140,"Michigan City-La Porte, IN Metro Area",2008,110888,5/1/16,2016.0,2017.0,0
2828,33140,"Michigan City-La Porte, IN Metro Area",2009,111063,5/1/16,2016.0,2017.0,0
2829,33140,"Michigan City-La Porte, IN Metro Area",2010,111465,5/1/16,2016.0,2017.0,0
2830,33140,"Michigan City-La Porte, IN Metro Area",2011,111374,5/1/16,2016.0,2017.0,0
2831,33140,"Michigan City-La Porte, IN Metro Area",2012,111246,5/1/16,2016.0,2017.0,0
2832,33140,"Michigan City-La Porte, IN Metro Area",2013,111281,5/1/16,2016.0,2017.0,0
2833,33140,"Michigan City-La Porte, IN Metro Area",2014,111444,5/1/16,2016.0,2017.0,0
2834,33140,"Michigan City-La Porte, IN Metro Area",2015,110884,5/1/16,2016.0,2017.0,0
2835,33140,"Michigan City-La Porte, IN Metro Area",2016,110015,5/1/16,2016.0,2017.0,0
2836,33140,"Michigan City-La Porte, IN Metro Area",2017,110029,5/1/16,2016.0,2017.0,1
2837,33220,"Midland, MI Metro Area",2013,83919,10/1/18,2018.0,2019.0,0
2838,33220,"Midland, MI Metro Area",2014,83427,10/1/18,2018.0,2019.0,0
2839,33220,"Midland, MI Metro Area",2015,83632,10/1/18,2018.0,2019.0,0
2840,33220,"Midland, MI Metro Area",2016,83462,10/1/18,2018.0,2019.0,0
2841,33220,"Midland, MI Metro Area",2017,83411,10/1/18,2018.0,2019.0,0
2842,33260,"Midland, TX Metro Area",2005,119720,6/1/16,2016.0,2017.0,0
2843,33260,"Midland, TX Metro Area",2006,124380,6/1/16,2016.0,2017.0,0
2844,33260,"Midland, TX Metro Area",2007,126408,6/1/16,2016.0,2017.0,0
2845,33260,"Midland, TX Metro Area",2008,129494,6/1/16,2016.0,2017.0,0
2846,33260,"Midland, TX Metro Area",2009,132316,6/1/16,2016.0,2017.0,0
2847,33260,"Midland, TX Metro Area",2010,136975,6/1/16,2016.0,2017.0,0
2848,33260,"Midland, TX Metro Area",2011,140308,6/1/16,2016.0,2017.0,0
2849,33260,"Midland, TX Metro Area",2012,146645,6/1/16,2016.0,2017.0,0
2850,33260,"Midland, TX Metro Area",2013,155723,6/1/16,2016.0,2017.0,0
2851,33260,"Midland, TX Metro Area",2014,163470,6/1/16,2016.0,2017.0,0
2852,33260,"Midland, TX Metro Area",2015,165427,6/1/16,2016.0,2017.0,0
2853,33260,"Midland, TX Metro Area",2016,168323,6/1/16,2016.0,2017.0,0
2854,33260,"Midland, TX Metro Area",2017,169643,6/1/16,2016.0,2017.0,1
2855,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2005,1480517,3/1/14,2014.0,2015.0,0
2856,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2006,1509981,3/1/14,2014.0,2015.0,0
2857,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2007,1544398,3/1/14,2014.0,2015.0,0
2858,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2008,1549308,3/1/14,2014.0,2015.0,0
2859,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2009,1559667,3/1/14,2014.0,2015.0,0
2860,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2010,1557244,3/1/14,2014.0,2015.0,0
2861,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2011,1562216,3/1/14,2014.0,2015.0,0
2862,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2012,1566981,3/1/14,2014.0,2015.0,0
2863,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2013,1569659,3/1/14,2014.0,2015.0,0
2864,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2014,1572245,3/1/14,2014.0,2015.0,0
2865,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2015,1575747,3/1/14,2014.0,2015.0,1
2866,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2016,1572482,3/1/14,2014.0,2015.0,1
2867,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",2017,1576236,3/1/14,2014.0,2015.0,1
2868,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2005,3076239,10/1/12,2012.0,2013.0,0
2869,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2006,3175041,10/1/12,2012.0,2013.0,0
2870,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2007,3208212,10/1/12,2012.0,2013.0,0
2871,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2008,3229878,10/1/12,2012.0,2013.0,0
2872,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2009,3269814,10/1/12,2012.0,2013.0,0
2873,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2010,3286195,10/1/12,2012.0,2013.0,0
2874,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2011,3318486,10/1/12,2012.0,2013.0,0
2875,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2012,3353724,10/1/12,2012.0,2013.0,0
2876,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2013,3459146,10/1/12,2012.0,2013.0,1
2877,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2014,3495176,10/1/12,2012.0,2013.0,1
