,CBSA,MNAME,Year,Tot_Pop,TNC_CLUSTER,TOT_POP_CLUSTER,TOTAL_YEARLY_POPULATION,POP_SHARE,TNC_TRIPS_PER_CAPITA,TNC_TRIPS_SCALED,TOTAL_TNC_TRIPS_PER_CLUSTER,_merge
764,40420,"Rockford, IL Metro Area",2017,338291.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
765,40660,"Rome, GA Metro Area",2017,97613.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
766,40980,"Saginaw-Saginaw Township North, MI Metro Area",2017,191934.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
767,41420,"Salem, OR Metro Area",2017,424982.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
768,41540,"Salisbury, MD Metro Area",2017,405853.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
769,41660,"San Angelo, TX Metro Area",2017,119317.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
770,42020,"San Luis Obispo-Paso Robles, CA Metro Area",2017,283405.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
771,42140,"Santa Fe, NM Metro Area",2017,148750.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
772,42220,"Santa Rosa-Petaluma, CA Metro Area",2017,504217.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
773,42340,"Savannah, GA Metro Area",2017,387543.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
774,42540,"Scranton--Wilkes-Barre, PA Metro Area",2017,555426.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
775,42680,"Sebastian-Vero Beach, FL Metro Area",2017,154383.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
776,43340,"Shreveport-Bossier City, LA Metro Area",2017,440933.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
777,43580,"Sioux City, IA-NE-SD Metro Area",2017,169131.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
778,43620,"Sioux Falls, SD Metro Area",2017,259650.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
779,43780,"South Bend-Mishawaka, IN-MI Metro Area",2017,321815.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
780,44100,"Springfield, IL Metro Area",2017,207596.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
781,44180,"Springfield, MO Metro Area",2017,461469.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
782,41060,"St. Cloud, MN Metro Area",2017,197759.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
783,44300,"State College, PA Metro Area",2017,162660.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
784,44940,"Sumter, SC Metro Area",2017,106847.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
785,45060,"Syracuse, NY Metro Area",2017,654841.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
786,45220,"Tallahassee, FL Metro Area",2017,385473.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
787,45460,"Terre Haute, IN Metro Area",2017,165798.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
788,45780,"Toledo, OH Metro Area",2017,603668.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
789,45820,"Topeka, KS Metro Area",2017,233149.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
790,46140,"Tulsa, OK Metro Area",2017,990773.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
791,46700,"Vallejo-Fairfield, CA Metro Area",2017,445458.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
792,47300,"Visalia-Porterville, CA Metro Area",2017,464493.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
793,47380,"Waco, TX Metro Area",2017,267554.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
794,48300,"Wenatchee-East Wenatchee, WA Metro Area",2017,118478.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
795,48540,"Wheeling, WV-OH Metro Area",2017,141254.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
796,48620,"Wichita, KS Metro Area",2017,646542.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
797,48700,"Williamsport, PA Metro Area",2017,113841.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
798,48900,"Wilmington, NC Metro Area",2017,288156.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
799,49180,"Winston-Salem, NC Metro Area",2017,667733.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
800,49420,"Yakima, WA Metro Area",2017,250193.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
801,49620,"York-Hanover, PA Metro Area",2017,446078.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
802,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",2017,541926.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
803,49700,"Yuba City, CA Metro Area",2017,173679.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
804,49740,"Yuma, AZ Metro Area",2017,207534.0,22,50630502.0,253371069,0.19982747899999997,2.3,2.3,116.45015459999999,both
805,10500,"Albany, GA Metro Area",2018,150067.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
806,10580,"Albany-Schenectady-Troy, NY Metro Area",2018,889452.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
807,11020,"Altoona, PA Metro Area",2018,122326.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
808,11180,"Ames, IA Metro Area",2018,98078.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
809,11260,"Anchorage, AK Metro Area",2018,400328.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
810,11540,"Appleton, WI Metro Area",2018,237929.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
811,11700,"Asheville, NC Metro Area",2018,460384.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
812,12020,"Athens-Clarke County, GA Metro Area",2018,208506.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
813,12260,"Augusta-Richmond County, GA-SC Metro Area",2018,605783.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
814,12540,"Bakersfield-Delano, CA Metro Area",2018,900020.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
815,12940,"Baton Rouge, LA Metro Area",2018,834570.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
816,13020,"Bay City, MI Metro Area",2018,103630.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
817,13140,"Beaumont-Port Arthur, TX Metro Area",2018,412838.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
818,13380,"Bellingham, WA Metro Area",2018,225986.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
819,13460,"Bend, OR Metro Area",2018,192560.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
820,13740,"Billings, MT Metro Area",2018,173941.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
821,13780,"Binghamton, NY Metro Area",2018,240327.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
822,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",2018,181794.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
823,14020,"Bloomington, IN Metro Area",2018,169131.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
824,14060,"Bloomington-Normal, IL Metro Area",2018,185278.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
825,14260,"Boise City-Nampa, ID Metro Area",2018,729008.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
826,15180,"Brownsville-Harlingen, TX Metro Area",2018,424912.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
827,15380,"Buffalo-Niagara Falls, NY Metro Area",2018,1139288.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
828,15540,"Burlington-South Burlington, VT Metro Area",2018,219226.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
829,15940,"Canton-Massillon, OH Metro Area",2018,398487.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
830,15980,"Cape Coral-Fort Myers, FL Metro Area",2018,756978.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
831,16300,"Cedar Rapids, IA Metro Area",2018,272603.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
832,16620,"Charleston, WV Metro Area",2018,211807.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
833,16700,"Charleston-North Charleston-Summerville, SC Metro Area",2018,790995.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
834,16860,"Chattanooga, TN-GA Metro Area",2018,558845.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
835,17020,"Chico, CA Metro Area",2018,231479.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
836,17780,"College Station-Bryan, TX Metro Area",2018,263110.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
837,17820,"Colorado Springs, CO Metro Area",2018,736159.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
838,17860,"Columbia, MO Metro Area",2018,179933.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
839,17900,"Columbia, SC Metro Area",2018,832888.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
840,18580,"Corpus Christi, TX Metro Area",2018,448198.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
841,18700,"Corvallis, OR Metro Area",2018,92578.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
842,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",2018,275783.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
843,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",2018,381199.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
844,19500,"Decatur, IL Metro Area",2018,105051.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
845,19780,"Des Moines-West Des Moines, IA Metro Area",2018,657257.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
846,20260,"Duluth, MN-WI Metro Area",2018,278354.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
847,20740,"Eau Claire, WI Metro Area",2018,168381.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
848,20940,"El Centro, CA Metro Area",2018,184463.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
849,21060,"Elizabethtown, KY Metro Area",2018,149980.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
850,21140,"Elkhart-Goshen, IN Metro Area",2018,206047.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
851,21500,"Erie, PA Metro Area",2018,272832.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
852,21660,"Eugene-Springfield, OR Metro Area",2018,380325.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
853,21780,"Evansville, IN-KY Metro Area",2018,315523.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
854,22020,"Fargo, ND-MN Metro Area",2018,244852.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
855,22180,"Fayetteville, NC Metro Area",2018,392336.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
856,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",2018,544797.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
857,22380,"Flagstaff, AZ Metro Area",2018,141129.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
858,22420,"Flint, MI Metro Area",2018,405904.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
859,22660,"Fort Collins-Loveland, CO Metro Area",2018,348567.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
860,23060,"Fort Wayne, IN Metro Area",2018,437223.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
861,23540,"Gainesville, FL Metro Area",2018,289286.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
862,24500,"Great Falls, MT Metro Area",2018,81447.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
863,24580,"Green Bay, WI Metro Area",2018,321839.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
864,24660,"Greensboro-High Point, NC Metro Area",2018,765963.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
865,24860,"Greenville-Mauldin-Easley, SC Metro Area",2018,906660.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
866,25060,"Gulfport-Biloxi, MS Metro Area",2018,396959.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
867,25260,"Hanford-Corcoran, CA Metro Area",2018,150043.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
868,25500,"Harrisonburg, VA Metro Area",2018,136079.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
869,25860,"Hickory-Lenoir-Morganton, NC Metro Area",2018,368713.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
870,26100,"Holland-Grand Haven, MI Metro Area",2018,0.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
871,26580,"Huntington-Ashland, WV-KY-OH Metro Area",2018,353640.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
872,26620,"Huntsville, AL Metro Area",2018,460986.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
873,26980,"Iowa City, IA Metro Area",2018,174070.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
874,27060,"Ithaca, NY Metro Area",2018,104736.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
875,27100,"Jackson, MI Metro Area",2018,158516.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
876,27140,"Jackson, MS Metro Area",2018,578160.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
877,27180,"Jackson, TN Metro Area",2018,128977.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
878,27780,"Johnstown, PA Metro Area",2018,131375.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
879,28020,"Kalamazoo-Portage, MI Metro Area",2018,339818.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
880,28100,"Kankakee-Bradley, IL Metro Area",2018,109085.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
881,28660,"Killeen-Temple-Fort Hood, TX Metro Area",2018,449108.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
882,28940,"Knoxville, TN Metro Area",2018,886321.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
883,29020,"Kokomo, IN Metro Area",2018,82212.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
884,29100,"La Crosse, WI-MN Metro Area",2018,136920.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
885,29140,"Lafayette, IN Metro Area",2018,220377.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
886,29180,"Lafayette, LA Metro Area",2018,491840.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
887,29460,"Lakeland-Winter Haven, FL Metro Area",2018,705747.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
888,29700,"Laredo, TX Metro Area",2018,277862.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
889,29940,"Lawrence, KS Metro Area",2018,122154.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
890,30140,"Lebanon, PA Metro Area",2018,140871.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
891,30340,"Lewiston-Auburn, ME Metro Area",2018,107921.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
892,30460,"Lexington-Fayette, KY Metro Area",2018,518628.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
893,30700,"Lincoln, NE Metro Area",2018,336101.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
894,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",2018,741890.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
895,30860,"Logan, UT-ID Metro Area",2018,140708.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
896,31020,"Longview, WA Metro Area",2018,108645.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
897,31180,"Lubbock, TX Metro Area",2018,321456.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
898,31340,"Lynchburg, VA Metro Area",2018,259493.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
899,31700,"Manchester-Nashua, NH Metro Area",2018,411419.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
900,32580,"McAllen-Edinburg-Mission, TX Metro Area",2018,870659.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
901,32780,"Medford, OR Metro Area",2018,219183.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
902,32900,"Merced, CA Metro Area",2018,275728.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
903,33540,"Missoula, MT Metro Area",2018,118911.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
904,33660,"Mobile, AL Metro Area",2018,413154.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
905,33700,"Modesto, CA Metro Area",2018,553446.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
906,33860,"Montgomery, AL Metro Area",2018,372365.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
907,34580,"Mount Vernon-Anacortes, WA Metro Area",2018,127531.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
908,34620,"Muncie, IN Metro Area",2018,114557.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
909,34900,"Napa, CA Metro Area",2018,140005.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
910,34940,"Naples-Marco Island, FL Metro Area",2018,380645.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
911,35660,"Niles-Benton Harbor, MI Metro Area",2018,154289.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
912,35980,"Norwich-New London, CT Metro Area",2018,267941.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
913,36100,"Ocala, FL Metro Area",2018,359794.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
914,36540,"Omaha-Council Bluffs, NE-IA Metro Area",2018,943685.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
915,36780,"Oshkosh-Neenah, WI Metro Area",2018,170895.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
916,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2018,599446.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
917,37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2018,204035.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
918,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2018,491269.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
919,37900,"Peoria, IL Metro Area",2018,371596.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
920,38340,"Pittsfield, MA Metro Area",2018,125639.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
921,38940,"Port St. Lucie, FL Metro Area",2018,482185.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
922,39380,"Pueblo, CO Metro Area",2018,167872.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
923,39540,"Racine, WI Metro Area",2018,196784.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
924,39740,"Reading, PA Metro Area",2018,420020.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
925,39820,"Redding, CA Metro Area",2018,180163.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
926,40220,"Roanoke, VA Metro Area",2018,312940.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
927,40340,"Rochester, MN Metro Area",2018,220579.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
928,40380,"Rochester, NY Metro Area",2018,1076481.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
929,40420,"Rockford, IL Metro Area",2018,337155.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
930,40660,"Rome, GA Metro Area",2018,98416.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
931,40980,"Saginaw-Saginaw Township North, MI Metro Area",2018,191394.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
932,41420,"Salem, OR Metro Area",2018,432126.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
933,41540,"Salisbury, MD Metro Area",2018,411317.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
934,41660,"San Angelo, TX Metro Area",2018,118683.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
935,42020,"San Luis Obispo-Paso Robles, CA Metro Area",2018,284165.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
936,42140,"Santa Fe, NM Metro Area",2018,148815.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
937,42220,"Santa Rosa-Petaluma, CA Metro Area",2018,505308.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
938,42340,"Savannah, GA Metro Area",2018,391388.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
939,42540,"Scranton--Wilkes-Barre, PA Metro Area",2018,554841.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
940,42680,"Sebastian-Vero Beach, FL Metro Area",2018,157409.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
941,43340,"Shreveport-Bossier City, LA Metro Area",2018,439822.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
942,43580,"Sioux City, IA-NE-SD Metro Area",2018,170633.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
943,43620,"Sioux Falls, SD Metro Area",2018,263089.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
944,43780,"South Bend-Mishawaka, IN-MI Metro Area",2018,322781.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
945,44100,"Springfield, IL Metro Area",2018,205947.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
946,44180,"Springfield, MO Metro Area",2018,465585.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
947,41060,"St. Cloud, MN Metro Area",2018,199651.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
948,44300,"State College, PA Metro Area",2018,163778.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
949,44940,"Sumter, SC Metro Area",2018,106414.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
950,45060,"Syracuse, NY Metro Area",2018,652602.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
951,45220,"Tallahassee, FL Metro Area",2018,389874.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
952,45460,"Terre Haute, IN Metro Area",2018,162360.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
953,45780,"Toledo, OH Metro Area",2018,602319.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
954,45820,"Topeka, KS Metro Area",2018,233029.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
955,46140,"Tulsa, OK Metro Area",2018,994675.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
956,46700,"Vallejo-Fairfield, CA Metro Area",2018,450425.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
957,47300,"Visalia-Porterville, CA Metro Area",2018,467678.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
958,47380,"Waco, TX Metro Area",2018,270178.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
959,48300,"Wenatchee-East Wenatchee, WA Metro Area",2018,119459.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
960,48540,"Wheeling, WV-OH Metro Area",2018,139654.0,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
961,48620,"Wichita, KS Metro Area",2018,647599.5,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
962,48700,"Williamsport, PA Metro Area",2018,112585.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
963,48900,"Wilmington, NC Metro Area",2018,293494.25,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
964,49180,"Winston-Salem, NC Metro Area",2018,672660.75,22,42594017.0,549604549,0.077499389,5.930410615,4.989087616,252.6000105,both
