ID,Year,UPT_ADJ_log
"Lincoln, NE Metro Area-Bus",2006,14.401527880725578
"Lincoln, NE Metro Area-Bus",2007,14.422282522777474
"Lincoln, NE Metro Area-Bus",2008,14.446443447603116
"Lincoln, NE Metro Area-Bus",2009,14.324903155438381
"Lincoln, NE Metro Area-Bus",2010,14.409629354758977
"Lincoln, NE Metro Area-Bus",2011,14.482299389364682
"Lincoln, NE Metro Area-Bus",2012,14.510128656194215
"Lincoln, NE Metro Area-Bus",2013,14.683032805433989
"Lincoln, NE Metro Area-Bus",2014,14.700430326624575
"Lincoln, NE Metro Area-Bus",2015,14.65000190678045
"Lincoln, NE Metro Area-Bus",2016,14.608941438936226
"Lincoln, NE Metro Area-Bus",2017,14.660721528024128
"Lincoln, NE Metro Area-Bus",2018,14.68575609479173
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2003,12.512917434696671
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2004,14.48529647679286
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2005,14.567130399474085
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2006,14.6048997567595
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2007,14.62364709772014
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2008,14.73080639509474
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2009,14.667016551725279
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2010,14.678130856504074
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2011,14.763823075861167
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2012,14.853529245168145
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2013,14.834545586177038
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2014,14.823831551131489
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2015,14.760947968333696
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2016,14.732897488792753
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2017,14.673506277373738
"Little Rock-North Little Rock-Conway, AR Metro Area-Bus",2018,14.610783277282094
"Logan, UT-ID Metro Area-Bus",2002,14.096775081932245
"Logan, UT-ID Metro Area-Bus",2003,14.114853378858841
"Logan, UT-ID Metro Area-Bus",2004,13.920721562445861
"Logan, UT-ID Metro Area-Bus",2005,14.042311413181832
"Logan, UT-ID Metro Area-Bus",2006,14.26117730821394
"Logan, UT-ID Metro Area-Bus",2007,14.357903451087607
"Logan, UT-ID Metro Area-Bus",2008,14.473163712637742
"Logan, UT-ID Metro Area-Bus",2009,14.399012500986434
"Logan, UT-ID Metro Area-Bus",2010,14.4564487618697
"Logan, UT-ID Metro Area-Bus",2011,14.540061439834176
"Logan, UT-ID Metro Area-Bus",2012,14.55825614740445
"Logan, UT-ID Metro Area-Bus",2013,14.497567973762722
"Logan, UT-ID Metro Area-Bus",2014,14.4796943190072
"Logan, UT-ID Metro Area-Bus",2015,14.430282598020705
"Logan, UT-ID Metro Area-Bus",2016,14.33711171656341
"Logan, UT-ID Metro Area-Bus",2017,14.263191249096998
"Logan, UT-ID Metro Area-Bus",2018,14.22569385124398
"Longview, WA Metro Area-Bus",2002,12.67119457363858
"Longview, WA Metro Area-Bus",2003,12.655826397978581
"Longview, WA Metro Area-Bus",2004,12.688912827569578
"Longview, WA Metro Area-Bus",2005,12.647080351838083
"Longview, WA Metro Area-Bus",2006,12.670577338299752
"Longview, WA Metro Area-Bus",2007,12.702228704241772
"Longview, WA Metro Area-Bus",2008,12.751511787143771
"Longview, WA Metro Area-Bus",2009,12.967863421120484
"Longview, WA Metro Area-Bus",2010,12.851117145749516
"Longview, WA Metro Area-Bus",2011,12.83144948557898
"Longview, WA Metro Area-Bus",2012,12.813110417477413
"Longview, WA Metro Area-Bus",2013,12.755651068379345
"Longview, WA Metro Area-Bus",2014,12.843243469580344
"Longview, WA Metro Area-Bus",2015,12.929942614714268
"Longview, WA Metro Area-Bus",2017,12.804721414712631
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2002,20.037108723444458
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2003,19.95896347135512
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2004,20.05852475238144
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2005,20.084389204542322
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2006,20.133129905417135
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2007,20.114861644476257
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2008,20.126657284066905
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2009,20.053005122778778
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2010,20.015644426497385
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2011,20.01474165659005
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2012,20.015320203418224
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2013,20.015342176554615
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2014,19.987668844773903
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2015,19.93274090418667
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2016,19.842571377097833
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2017,19.774937167770823
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Bus",2018,19.742905153605435
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2002,18.099465672866405
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2003,18.000238211802323
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2004,18.14038001622391
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2005,18.234041850457945
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2006,18.31105042196497
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2007,18.324503386948557
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2008,18.395286997084792
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2009,18.404586455004278
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2010,18.434897354348596
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2011,18.46041631588927
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2012,18.57736759383692
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2013,18.61685924085499
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2014,18.604354556036874
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2015,18.559878404541802
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2016,18.595064732268924
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2017,18.608719998513962
"Los Angeles-Long Beach-Santa Ana, CA Metro Area-Rail",2018,18.55641657588913
"Louisville/Jefferson County, KY-IN Metro Area-Bus",2006,16.572177257363222
"Louisville/Jefferson County, KY-IN Metro Area-Bus",2007,16.56142664459875
"Louisville/Jefferson County, KY-IN Metro Area-Bus",2008,16.574020766366765
"Louisville/Jefferson County, KY-IN Metro Area-Bus",2009,16.458527039782993
"Louisville/Jefferson County, KY-IN Metro Area-Bus",2010,16.426341751943248
"Louisville/Jefferson County, KY-IN Metro Area-Bus",2011,16.471011167095558
"Louisville/Jefferson County, KY-IN Metro Area-Bus",2012,16.617030761934817
"Louisville/Jefferson County, KY-IN Metro Area-Bus",2013,16.51189207736043
"Louisville/Jefferson County, KY-IN Metro Area-Bus",2014,16.489427732326654
"Louisville/Jefferson County, KY-IN Metro Area-Bus",2015,16.4404379572137
"Louisville/Jefferson County, KY-IN Metro Area-Bus",2016,16.368509095697647
"Louisville/Jefferson County, KY-IN Metro Area-Bus",2017,16.30700777550439
"Louisville/Jefferson County, KY-IN Metro Area-Bus",2018,16.262468598465
"Lubbock, TX Metro Area-Bus",2002,15.232301873356453
"Lubbock, TX Metro Area-Bus",2003,15.862314231942023
"Lubbock, TX Metro Area-Bus",2004,15.561487834537202
"Lubbock, TX Metro Area-Bus",2005,15.072908198327898
"Lubbock, TX Metro Area-Bus",2006,14.971901697591042
"Lubbock, TX Metro Area-Bus",2007,14.855071819399647
"Lubbock, TX Metro Area-Bus",2008,14.869941396008832
"Lubbock, TX Metro Area-Bus",2009,14.85954662547327
"Lubbock, TX Metro Area-Bus",2010,15.08769821119607
"Lubbock, TX Metro Area-Bus",2011,15.119312045537576
"Lubbock, TX Metro Area-Bus",2012,15.135666986235991
"Lubbock, TX Metro Area-Bus",2013,15.160363201325126
"Lubbock, TX Metro Area-Bus",2014,15.183603524130957
"Lubbock, TX Metro Area-Bus",2015,15.153646967526218
"Lubbock, TX Metro Area-Bus",2016,15.120903113324855
"Lubbock, TX Metro Area-Bus",2017,15.0771347212794
"Lubbock, TX Metro Area-Bus",2018,15.117319440235281
"Lynchburg, VA Metro Area-Bus",2006,13.840188536301223
"Lynchburg, VA Metro Area-Bus",2007,14.62053850109684
"Lynchburg, VA Metro Area-Bus",2008,14.886964028789611
"Lynchburg, VA Metro Area-Bus",2009,14.863961192400268
"Lynchburg, VA Metro Area-Bus",2010,14.800060505599154
"Lynchburg, VA Metro Area-Bus",2011,14.736416622784972
"Lynchburg, VA Metro Area-Bus",2012,14.66157279814429
"Lynchburg, VA Metro Area-Bus",2013,14.686773379508164
"Lynchburg, VA Metro Area-Bus",2014,14.831615131099554
"Lynchburg, VA Metro Area-Bus",2015,14.688712561550531
"Lynchburg, VA Metro Area-Bus",2016,14.542531006466586
"Lynchburg, VA Metro Area-Bus",2017,14.653470815456474
"Lynchburg, VA Metro Area-Bus",2018,14.581703253613124
"Madison, WI Metro Area-Bus",2002,16.194225235419015
"Madison, WI Metro Area-Bus",2003,16.207399282058265
"Madison, WI Metro Area-Bus",2004,16.209976867673365
"Madison, WI Metro Area-Bus",2005,16.25594027819809
"Madison, WI Metro Area-Bus",2006,16.30288050467706
"Madison, WI Metro Area-Bus",2007,16.354787172664754
"Madison, WI Metro Area-Bus",2008,16.413236090512992
"Madison, WI Metro Area-Bus",2009,16.423980174047408
"Madison, WI Metro Area-Bus",2010,16.42462555680032
"Madison, WI Metro Area-Bus",2011,16.509923121111033
"Madison, WI Metro Area-Bus",2012,16.49616818485789
"Madison, WI Metro Area-Bus",2013,16.506125443475508
"Madison, WI Metro Area-Bus",2014,16.538381191896153
"Madison, WI Metro Area-Bus",2015,16.479836083618885
"Madison, WI Metro Area-Bus",2016,16.403672408789706
"Madison, WI Metro Area-Bus",2017,16.366289058360916
"Madison, WI Metro Area-Bus",2018,16.39805036916257
"Medford, OR Metro Area-Bus",2006,13.964139162013932
"Medford, OR Metro Area-Bus",2007,13.766912575326788
"Medford, OR Metro Area-Bus",2008,13.85800667036686
"Medford, OR Metro Area-Bus",2009,13.803387368161964
"Medford, OR Metro Area-Bus",2010,13.832341126005709
"Medford, OR Metro Area-Bus",2011,13.903590114247216
"Medford, OR Metro Area-Bus",2012,14.120168471997866
"Medford, OR Metro Area-Bus",2013,14.159725598705707
"Medford, OR Metro Area-Bus",2014,14.155286616664306
"Medford, OR Metro Area-Bus",2015,13.946874728859385
"Medford, OR Metro Area-Bus",2016,13.890377741843825
"Medford, OR Metro Area-Bus",2017,13.950014352652628
"Medford, OR Metro Area-Bus",2018,13.97579353959266
"Memphis, TN-MS-AR Metro Area-Bus",2002,16.210237270719464
"Memphis, TN-MS-AR Metro Area-Bus",2003,16.223370652959957
"Memphis, TN-MS-AR Metro Area-Bus",2004,16.25341041493043
"Memphis, TN-MS-AR Metro Area-Bus",2005,16.15694504518126
"Memphis, TN-MS-AR Metro Area-Bus",2006,16.159817944088132
"Memphis, TN-MS-AR Metro Area-Bus",2007,16.156658647863683
"Memphis, TN-MS-AR Metro Area-Bus",2008,16.158722298399578
"Memphis, TN-MS-AR Metro Area-Bus",2009,16.138094729544918
"Memphis, TN-MS-AR Metro Area-Bus",2010,16.107451805679606
"Memphis, TN-MS-AR Metro Area-Bus",2011,15.970218418512305
"Memphis, TN-MS-AR Metro Area-Bus",2012,15.958297604733453
"Memphis, TN-MS-AR Metro Area-Bus",2013,15.96327793204328
"Memphis, TN-MS-AR Metro Area-Bus",2014,15.88169333946918
"Memphis, TN-MS-AR Metro Area-Bus",2015,15.86085186443906
"Memphis, TN-MS-AR Metro Area-Bus",2016,15.798326104534395
"Memphis, TN-MS-AR Metro Area-Bus",2017,15.71520083681274
"Memphis, TN-MS-AR Metro Area-Bus",2018,15.615834579816383
"Merced, CA Metro Area-Bus",2002,13.002746160665785
"Merced, CA Metro Area-Bus",2003,13.159425994311412
"Merced, CA Metro Area-Bus",2004,13.278486396605166
"Merced, CA Metro Area-Bus",2005,13.557256534869682
"Merced, CA Metro Area-Bus",2006,13.73249930641272
"Merced, CA Metro Area-Bus",2007,13.832911398376138
"Merced, CA Metro Area-Bus",2008,13.709885684700389
"Merced, CA Metro Area-Bus",2009,13.668328351149501
"Merced, CA Metro Area-Bus",2010,13.605798831573445
"Merced, CA Metro Area-Bus",2011,13.652543402616535
"Merced, CA Metro Area-Bus",2012,13.65866048819338
"Merced, CA Metro Area-Bus",2013,13.623728995280217
"Merced, CA Metro Area-Bus",2014,13.69962631271386
"Merced, CA Metro Area-Bus",2015,13.695512457211573
"Merced, CA Metro Area-Bus",2016,13.64844196985957
"Merced, CA Metro Area-Bus",2017,13.651483118295769
"Merced, CA Metro Area-Bus",2018,13.744969723035592
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2002,18.460378160772088
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2003,18.510456507086687
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2004,18.642055769145745
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2005,18.653144568665322
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2006,18.71206383368274
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2007,18.72137557551066
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2008,18.72161526302942
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2009,18.60288865262195
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2010,18.585653729938787
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2011,18.6418182549124
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2012,18.669138636884856
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2013,18.670105437475417
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2014,18.649386974836595
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2015,18.58134866293669
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2016,18.464731505350365
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2017,18.36047491699162
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Bus",2018,18.2871108944741
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2002,16.895556217618118
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2003,16.985913793250894
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2004,17.145322085453177
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2005,17.15498763735467
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2006,17.189591819236963
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2007,17.193752295773724
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2008,17.282071160605582
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2009,17.2013022395426
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2010,17.19404844647235
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2011,17.26219910999968
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2012,17.29799065755399
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2013,17.378569204343457
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2014,17.39981910681825
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2015,17.402788524635028
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2016,17.384866615465615
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2017,17.31553246989103
"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area-Rail",2018,17.297761430132994
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2002,17.8531371387536
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2003,17.83773568752552
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2004,17.80546441189111
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2005,17.82192477562081
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2006,17.81273933792927
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2007,17.741761800250703
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2008,17.746370783656687
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2009,17.652199184124218
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2010,17.601196480974377
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2011,17.616678267933295
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2012,17.62698998320624
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2013,17.55642371979215
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2014,17.529430466603586
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2015,17.487069346664853
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2016,17.510777294887195
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2017,17.35953890685374
"Milwaukee-Waukesha-West Allis, WI Metro Area-Bus",2018,17.230932620764886
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2002,18.109252359693027
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2003,18.094005489793393
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2004,17.887759431834077
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2005,18.067094994962265
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2006,18.114297041084843
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2007,18.16302549365356
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2008,18.208800300036863
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2009,18.159821566273298
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2010,18.17563325588684
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2011,18.214861641491016
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2012,18.212582135276243
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2013,18.21879488825976
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2014,18.19459866689728
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2015,18.10072310753495
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2016,18.061127948683332
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2017,18.034795458909596
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Bus",2018,17.998387091874562
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2005,15.882584560946553
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2006,16.05163346743477
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2007,16.023898921038537
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2008,16.140021904117006
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2009,16.1126131494748
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2010,16.225540003918276
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2011,16.222841357659846
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2012,16.231291738188872
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2013,16.208864534669306
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2014,16.632188352010544
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2015,16.982086055241364
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2016,16.979921622554038
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2017,17.01845185996511
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area-Rail",2018,17.06367116695196
"Missoula, MT Metro Area-Bus",2002,13.431204509722713
"Missoula, MT Metro Area-Bus",2003,13.433193944079818
"Missoula, MT Metro Area-Bus",2004,13.40816017383955
"Missoula, MT Metro Area-Bus",2005,13.408293916817303
"Missoula, MT Metro Area-Bus",2006,13.489022513009084
"Missoula, MT Metro Area-Bus",2007,13.51157850010434
"Missoula, MT Metro Area-Bus",2008,13.64844956418633
"Missoula, MT Metro Area-Bus",2009,13.593297823305797
"Missoula, MT Metro Area-Bus",2010,13.607081958745523
"Missoula, MT Metro Area-Bus",2011,13.722269635768958
"Missoula, MT Metro Area-Bus",2012,13.707801731626418
"Missoula, MT Metro Area-Bus",2013,13.708514260700474
"Missoula, MT Metro Area-Bus",2014,13.725469869969018
"Missoula, MT Metro Area-Bus",2015,14.139082079912937
"Missoula, MT Metro Area-Bus",2016,14.255533602280652
"Missoula, MT Metro Area-Bus",2017,14.262536587518936
"Missoula, MT Metro Area-Bus",2018,14.26888671377347
"Mobile, AL Metro Area-Bus",2005,13.59532388078584
"Mobile, AL Metro Area-Bus",2006,13.726280357569228
"Mobile, AL Metro Area-Bus",2007,13.785711956973307
"Mobile, AL Metro Area-Bus",2008,13.942211929003319
"Mobile, AL Metro Area-Bus",2009,13.89425704128651
"Mobile, AL Metro Area-Bus",2010,13.8949721737597
"Mobile, AL Metro Area-Bus",2011,13.889909987640126
"Mobile, AL Metro Area-Bus",2012,13.944400571031794
"Mobile, AL Metro Area-Bus",2013,14.056439016070536
"Mobile, AL Metro Area-Bus",2014,13.982798000012872
"Mobile, AL Metro Area-Bus",2015,13.922241633975029
"Mobile, AL Metro Area-Bus",2016,13.79025326096967
"Mobile, AL Metro Area-Bus",2017,13.651478719891367
"Mobile, AL Metro Area-Bus",2018,13.646211045122175
"Modesto, CA Metro Area-Bus",2006,14.885457561751949
"Modesto, CA Metro Area-Bus",2007,14.91235294795202
"Modesto, CA Metro Area-Bus",2008,14.975332395384914
"Modesto, CA Metro Area-Bus",2009,14.86764705224194
"Modesto, CA Metro Area-Bus",2010,14.90302347588565
"Modesto, CA Metro Area-Bus",2011,15.052579009311955
"Modesto, CA Metro Area-Bus",2012,15.064515617212319
"Modesto, CA Metro Area-Bus",2013,15.118794980197677
"Modesto, CA Metro Area-Bus",2014,15.114361266858875
"Modesto, CA Metro Area-Bus",2015,15.037583069853055
"Modesto, CA Metro Area-Bus",2016,14.891449743459441
"Modesto, CA Metro Area-Bus",2017,14.80012551116201
"Modesto, CA Metro Area-Bus",2018,14.778149236124786
"Montgomery, AL Metro Area-Bus",2005,13.522483560147451
"Montgomery, AL Metro Area-Bus",2006,13.71857004989676
"Montgomery, AL Metro Area-Bus",2007,13.933506015501976
"Montgomery, AL Metro Area-Bus",2008,14.095410931380153
"Montgomery, AL Metro Area-Bus",2009,14.086581425110856
"Montgomery, AL Metro Area-Bus",2010,14.055030481503753
"Montgomery, AL Metro Area-Bus",2011,13.962357775175679
"Montgomery, AL Metro Area-Bus",2012,13.750138622967164
"Montgomery, AL Metro Area-Bus",2013,13.731759315501778
"Montgomery, AL Metro Area-Bus",2014,13.71270455453782
"Montgomery, AL Metro Area-Bus",2015,13.60687007685164
"Montgomery, AL Metro Area-Bus",2016,13.510561600502653
"Montgomery, AL Metro Area-Bus",2017,13.354981899081057
"Montgomery, AL Metro Area-Bus",2018,13.294484755469067
"Mount Vernon-Anacortes, WA Metro Area-Bus",2005,12.50266738193212
"Mount Vernon-Anacortes, WA Metro Area-Bus",2006,12.827957416863896
"Mount Vernon-Anacortes, WA Metro Area-Bus",2007,12.95337414883011
"Mount Vernon-Anacortes, WA Metro Area-Bus",2008,13.128985403313205
"Mount Vernon-Anacortes, WA Metro Area-Bus",2009,13.138655930021152
"Mount Vernon-Anacortes, WA Metro Area-Bus",2010,13.225428861490762
"Mount Vernon-Anacortes, WA Metro Area-Bus",2011,13.345034817291475
"Mount Vernon-Anacortes, WA Metro Area-Bus",2012,13.455220515997228
"Mount Vernon-Anacortes, WA Metro Area-Bus",2013,13.534295529035402
"Mount Vernon-Anacortes, WA Metro Area-Bus",2014,13.636072838910133
"Mount Vernon-Anacortes, WA Metro Area-Bus",2015,13.60568418804813
"Mount Vernon-Anacortes, WA Metro Area-Bus",2016,13.451684390584921
"Mount Vernon-Anacortes, WA Metro Area-Bus",2017,13.41049584841145
"Mount Vernon-Anacortes, WA Metro Area-Bus",2018,13.50117097711141
"Muncie, IN Metro Area-Bus",2004,14.062251945258595
"Muncie, IN Metro Area-Bus",2005,14.213114133041374
"Muncie, IN Metro Area-Bus",2006,14.482794635739895
"Muncie, IN Metro Area-Bus",2007,14.469006225910174
"Muncie, IN Metro Area-Bus",2008,14.471972955699828
"Muncie, IN Metro Area-Bus",2009,14.392080141534624
"Muncie, IN Metro Area-Bus",2010,14.41420115720103
"Muncie, IN Metro Area-Bus",2011,14.435927598032045
"Muncie, IN Metro Area-Bus",2012,14.423576398360147
"Muncie, IN Metro Area-Bus",2013,14.412116202762222
"Muncie, IN Metro Area-Bus",2014,14.417862178172166
"Muncie, IN Metro Area-Bus",2015,14.374720000495442
"Muncie, IN Metro Area-Bus",2016,14.238195621926343
"Muncie, IN Metro Area-Bus",2017,14.120302322514872
"Muncie, IN Metro Area-Bus",2018,14.09065299200003
"Napa, CA Metro Area-Bus",2007,13.58807656585785
"Napa, CA Metro Area-Bus",2008,13.537004919625078
"Napa, CA Metro Area-Bus",2009,13.475946947968419
"Napa, CA Metro Area-Bus",2010,13.354222438087426
"Napa, CA Metro Area-Bus",2011,13.326632318681108
"Napa, CA Metro Area-Bus",2012,13.392644840899672
"Napa, CA Metro Area-Bus",2013,13.632579200239519
"Napa, CA Metro Area-Bus",2014,13.799702135598594
"Napa, CA Metro Area-Bus",2015,13.96016978296437
"Napa, CA Metro Area-Bus",2016,14.043887230980499
"Napa, CA Metro Area-Bus",2017,13.988217296847631
"Napa, CA Metro Area-Bus",2018,13.943511372974713
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2002,15.701165873965717
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2003,15.732844556103762
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2004,15.688934496023126
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2005,15.797706072295442
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2006,15.872709558176748
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2007,15.968837582763268
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2008,16.025833311765467
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2009,15.886034581506225
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area-Bus",2010,15.853671015383284
