lma_title,Year,record,Total_Labor,Unemployment_Labor,employment_Labor,Unemployment_Rate,Month
"Killeen-Temple, TX Metropolitan Statistical Area",2002,3939.0,141210.27272727274,8439.90909090909,132770.36363636365,5.9818181818181815,7.0
"Killeen-Temple, TX Metropolitan Statistical Area",2003,3939.0,143005.75,9096.25,133909.5,6.358333333333332,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2004,3939.0,146174.16666666666,7831.083333333333,138343.08333333334,5.358333333333333,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2005,3939.0,149376.58333333334,7715.333333333333,141661.25,5.166666666666667,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2006,3939.0,150525.16666666666,7729.583333333333,142795.58333333334,5.133333333333333,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2007,3939.0,151932.75,6999.166666666667,144933.58333333334,4.608333333333333,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2008,3939.0,156103.5,7797.75,148305.75,4.991666666666667,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2009,3939.0,161646.41666666666,11047.5,150598.91666666666,6.808333333333333,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2010,3939.0,166193.0,12703.833333333334,153489.16666666666,7.649999999999999,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2011,3939.0,168266.0,13368.333333333334,154897.66666666666,7.949999999999999,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2012,3939.0,168619.75,12453.083333333334,156166.66666666666,7.391666666666666,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2013,3939.0,169687.0,11817.75,157869.25,6.966666666666668,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2014,3939.0,168774.91666666666,9838.25,158936.66666666666,5.816666666666666,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2015,3939.0,169972.25,7905.5,162066.75,4.65,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2016,3939.0,173161.16666666666,7799.75,165361.41666666666,4.516666666666666,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2017,3939.0,175917.66666666666,7476.333333333333,168441.33333333334,4.249999999999999,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2018,3939.0,175915.58333333334,7213.583333333333,168702.0,4.116666666666666,6.5
"Killeen-Temple, TX Metropolitan Statistical Area",2019,3939.0,179042.66666666666,7514.333333333333,171528.33333333334,4.2,2.0
"Knoxville, TN Metropolitan Statistical Area",2002,3755.0,396556.8181818182,16686.0,379870.8181818182,4.2,7.0
"Knoxville, TN Metropolitan Statistical Area",2003,3755.0,396233.25,18220.333333333332,378012.9166666667,4.608333333333333,6.5
"Knoxville, TN Metropolitan Statistical Area",2004,3755.0,394175.5833333333,17356.5,376819.0833333333,4.408333333333334,6.5
"Knoxville, TN Metropolitan Statistical Area",2005,3755.0,398019.5,18719.083333333332,379300.4166666667,4.691666666666666,6.5
"Knoxville, TN Metropolitan Statistical Area",2006,3755.0,417041.0,18354.333333333332,398686.6666666667,4.416666666666667,6.5
"Knoxville, TN Metropolitan Statistical Area",2007,3755.0,423551.0,16257.833333333334,407293.1666666667,3.8333333333333335,6.5
"Knoxville, TN Metropolitan Statistical Area",2008,3755.0,424783.75,23737.333333333332,401046.4166666667,5.566666666666667,6.5
"Knoxville, TN Metropolitan Statistical Area",2009,3755.0,426091.25,38922.833333333336,387168.4166666667,9.125,6.5
"Knoxville, TN Metropolitan Statistical Area",2010,3755.0,415147.0833333333,35268.666666666664,379878.4166666667,8.508333333333333,6.5
"Knoxville, TN Metropolitan Statistical Area",2011,3755.0,419756.5,33172.333333333336,386584.1666666667,7.891666666666666,6.5
"Knoxville, TN Metropolitan Statistical Area",2012,3755.0,413507.4166666667,29222.333333333332,384285.0833333333,7.066666666666667,6.5
"Knoxville, TN Metropolitan Statistical Area",2013,3755.0,405407.9166666667,29163.166666666668,376244.75,7.199999999999999,6.5
"Knoxville, TN Metropolitan Statistical Area",2014,3755.0,399374.5,24543.666666666668,374830.8333333333,6.133333333333333,6.5
"Knoxville, TN Metropolitan Statistical Area",2015,3755.0,403614.0833333333,21160.25,382453.8333333333,5.233333333333333,6.5
"Knoxville, TN Metropolitan Statistical Area",2016,3755.0,411716.5,18290.083333333332,393426.4166666667,4.4333333333333345,6.5
"Knoxville, TN Metropolitan Statistical Area",2017,3755.0,417130.6666666667,14822.083333333334,402308.5833333333,3.5500000000000003,6.5
"Knoxville, TN Metropolitan Statistical Area",2018,3755.0,422092.0833333333,13803.916666666666,408288.1666666667,3.266666666666666,6.5
"Knoxville, TN Metropolitan Statistical Area",2019,3755.0,429883.6666666667,13651.0,416232.6666666667,3.1666666666666665,2.0
"Kokomo, IN Metropolitan Statistical Area",2002,906.0,40885.90909090909,2335.2727272727275,38550.63636363636,5.718181818181818,7.0
"Kokomo, IN Metropolitan Statistical Area",2003,906.0,40157.416666666664,2744.6666666666665,37412.75,6.833333333333333,6.5
"Kokomo, IN Metropolitan Statistical Area",2004,906.0,39281.333333333336,2664.4166666666665,36616.916666666664,6.783333333333332,6.5
"Kokomo, IN Metropolitan Statistical Area",2005,906.0,39174.0,2567.3333333333335,36606.666666666664,6.558333333333334,6.5
"Kokomo, IN Metropolitan Statistical Area",2006,906.0,38857.166666666664,2562.4166666666665,36294.75,6.591666666666668,6.5
"Kokomo, IN Metropolitan Statistical Area",2007,906.0,37588.0,2065.25,35522.75,5.483333333333333,6.5
"Kokomo, IN Metropolitan Statistical Area",2008,906.0,37112.583333333336,2891.3333333333335,34221.25,7.791666666666667,6.5
"Kokomo, IN Metropolitan Statistical Area",2009,906.0,35611.916666666664,5259.583333333333,30352.333333333332,14.775,6.5
"Kokomo, IN Metropolitan Statistical Area",2010,906.0,35805.75,4505.5,31300.25,12.608333333333333,6.5
"Kokomo, IN Metropolitan Statistical Area",2011,906.0,36050.666666666664,3762.3333333333335,32288.333333333332,10.441666666666666,6.5
"Kokomo, IN Metropolitan Statistical Area",2012,906.0,35915.833333333336,3258.25,32657.583333333332,9.075000000000001,6.5
"Kokomo, IN Metropolitan Statistical Area",2013,906.0,36411.166666666664,2963.8333333333335,33447.333333333336,8.166666666666666,6.5
"Kokomo, IN Metropolitan Statistical Area",2014,906.0,36906.083333333336,2314.0833333333335,34592.0,6.258333333333333,6.5
"Kokomo, IN Metropolitan Statistical Area",2015,906.0,36981.333333333336,1845.6666666666667,35135.666666666664,4.983333333333333,6.5
"Kokomo, IN Metropolitan Statistical Area",2016,906.0,38083.083333333336,1770.0,36313.083333333336,4.641666666666667,6.5
"Kokomo, IN Metropolitan Statistical Area",2017,906.0,38007.333333333336,1458.0,36549.333333333336,3.8249999999999997,6.5
"Kokomo, IN Metropolitan Statistical Area",2018,906.0,37644.083333333336,1528.5833333333333,36115.5,4.05,6.5
"Kokomo, IN Metropolitan Statistical Area",2019,906.0,38175.666666666664,1715.0,36460.666666666664,4.533333333333333,2.0
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2002,2346.0,73582.09090909091,3235.0,70347.09090909091,4.3909090909090915,7.0
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2003,2346.0,73504.83333333333,3457.0833333333335,70047.75,4.691666666666666,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2004,2346.0,73492.75,3135.5833333333335,70357.16666666667,4.2749999999999995,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2005,2346.0,72514.91666666667,2959.1666666666665,69555.75,4.083333333333333,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2006,2346.0,74899.91666666667,2886.4166666666665,72013.5,3.85,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2007,2346.0,75404.58333333333,3079.8333333333335,72324.75,4.091666666666667,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2008,2346.0,76261.66666666667,3200.25,73061.41666666667,4.2,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2009,2346.0,77010.5,5265.583333333333,71744.91666666667,6.816666666666666,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2010,2346.0,76423.58333333333,5187.583333333333,71236.0,6.7749999999999995,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2011,2346.0,76222.08333333333,4654.666666666667,71567.41666666667,6.108333333333333,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2012,2346.0,76986.08333333333,4226.833333333333,72759.25,5.5,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2013,2346.0,77251.75,4061.9166666666665,73189.83333333333,5.275,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2014,2346.0,77043.16666666667,3362.1666666666665,73681.0,4.366666666666666,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2015,2346.0,77100.83333333333,2966.5,74134.33333333333,3.858333333333334,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2016,2346.0,78328.25,2855.8333333333335,75472.41666666667,3.641666666666667,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2017,2346.0,78287.5,2329.5833333333335,75957.91666666667,2.9666666666666663,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2018,2346.0,77720.91666666667,2065.0833333333335,75655.83333333333,2.6666666666666665,6.5
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",2019,2346.0,78190.0,2484.6666666666665,75705.33333333333,3.1999999999999997,2.0
"Lafayette, LA Metropolitan Statistical Area",2002,1304.0,197103.36363636365,11051.454545454546,186051.9090909091,5.6,7.0
"Lafayette, LA Metropolitan Statistical Area",2003,1304.0,196910.08333333334,11239.166666666666,185670.91666666666,5.716666666666668,6.5
"Lafayette, LA Metropolitan Statistical Area",2004,1304.0,198109.66666666666,10280.25,187829.41666666666,5.183333333333333,6.5
"Lafayette, LA Metropolitan Statistical Area",2005,1304.0,208274.0,11965.333333333334,196308.66666666666,5.699999999999999,6.5
"Lafayette, LA Metropolitan Statistical Area",2006,1304.0,215066.33333333334,7471.0,207595.33333333334,3.4666666666666663,6.5
"Lafayette, LA Metropolitan Statistical Area",2007,1304.0,218686.16666666666,7353.5,211332.66666666666,3.366666666666667,6.5
"Lafayette, LA Metropolitan Statistical Area",2008,1304.0,224389.33333333334,8600.416666666666,215788.91666666666,3.833333333333334,6.5
"Lafayette, LA Metropolitan Statistical Area",2009,1304.0,220870.91666666666,12932.666666666666,207938.25,5.866666666666666,6.5
"Lafayette, LA Metropolitan Statistical Area",2010,1304.0,221627.91666666666,15537.416666666666,206090.5,7.0,6.5
"Lafayette, LA Metropolitan Statistical Area",2011,1304.0,220978.08333333334,14441.916666666666,206536.16666666666,6.5249999999999995,6.5
"Lafayette, LA Metropolitan Statistical Area",2012,1304.0,224990.91666666666,12590.0,212400.91666666666,5.608333333333334,6.5
"Lafayette, LA Metropolitan Statistical Area",2013,1304.0,227898.33333333334,12407.25,215491.08333333334,5.441666666666667,6.5
"Lafayette, LA Metropolitan Statistical Area",2014,1304.0,232912.16666666666,12515.333333333334,220396.83333333334,5.358333333333333,6.5
"Lafayette, LA Metropolitan Statistical Area",2015,1304.0,227629.0,14616.583333333334,213012.41666666666,6.408333333333332,6.5
"Lafayette, LA Metropolitan Statistical Area",2016,1304.0,216628.58333333334,15280.75,201347.83333333334,7.050000000000001,6.5
"Lafayette, LA Metropolitan Statistical Area",2017,1304.0,212686.0,11856.666666666666,200829.33333333334,5.566666666666666,6.5
"Lafayette, LA Metropolitan Statistical Area",2018,1304.0,212522.75,10481.75,202041.0,4.925,6.5
"Lafayette, LA Metropolitan Statistical Area",2019,1304.0,211275.66666666666,9310.666666666666,201965.0,4.433333333333334,2.0
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2002,907.0,95943.54545454546,4170.090909090909,91773.45454545454,4.3545454545454545,7.0
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2003,907.0,92903.0,4544.25,88358.75,4.891666666666667,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2004,907.0,92792.91666666667,4549.25,88243.66666666667,4.891666666666666,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2005,907.0,94494.16666666667,4646.083333333333,89848.08333333333,4.925000000000001,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2006,907.0,95629.91666666667,4179.916666666667,91450.0,4.383333333333333,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2007,907.0,95775.16666666667,3813.4166666666665,91961.75,3.966666666666667,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2008,907.0,98131.5,4767.083333333333,93364.41666666667,4.8500000000000005,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2009,907.0,98562.0,9168.166666666666,89393.83333333333,9.308333333333334,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2010,907.0,101445.83333333333,9111.75,92334.08333333333,8.966666666666667,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2011,907.0,102223.91666666667,7743.5,94480.41666666667,7.583333333333331,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2012,907.0,102981.83333333333,7226.5,95755.33333333333,7.000000000000001,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2013,907.0,103997.33333333333,6967.583333333333,97029.75,6.708333333333333,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2014,907.0,105598.41666666667,5347.416666666667,100251.0,5.066666666666667,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2015,907.0,107703.83333333333,4592.916666666667,103110.91666666667,4.275,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2016,907.0,109071.58333333333,4445.5,104626.08333333333,4.066666666666667,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2017,907.0,110255.83333333333,3594.6666666666665,106661.16666666667,3.258333333333333,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2018,907.0,112530.91666666667,3563.8333333333335,108967.08333333333,3.1750000000000003,6.5
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",2019,907.0,112752.33333333333,4038.3333333333335,108714.0,3.6,2.0
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2002,508.0,238190.36363636365,14111.636363636364,224078.72727272726,5.918181818181818,7.0
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2003,508.0,239924.08333333334,13609.083333333334,226315.0,5.675000000000001,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2004,508.0,249232.5,12662.333333333334,236570.16666666666,5.083333333333334,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2005,508.0,258157.75,10479.25,247678.5,4.058333333333333,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2006,508.0,264259.0,9653.833333333334,254605.16666666666,3.6500000000000004,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2007,508.0,268192.5833333333,12277.583333333334,255915.0,4.575,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2008,508.0,273426.75,18937.0,254489.75,6.916666666666667,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2009,508.0,273152.25,30826.333333333332,242325.91666666666,11.308333333333332,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2010,508.0,278479.1666666667,33811.416666666664,244667.75,12.158333333333333,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2011,508.0,276920.8333333333,31180.416666666668,245740.41666666666,11.258333333333335,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2012,508.0,277091.0833333333,26632.666666666668,250458.41666666666,9.6,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2013,508.0,278708.25,22913.083333333332,255795.16666666666,8.199999999999998,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2014,508.0,278219.6666666667,20028.916666666668,258190.75,7.208333333333333,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2015,508.0,279553.3333333333,17728.333333333332,261825.0,6.333333333333333,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2016,508.0,286640.75,15823.916666666666,270816.8333333333,5.524999999999999,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2017,508.0,294256.5,14091.333333333334,280165.1666666667,4.783333333333334,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2018,508.0,298759.4166666667,12156.083333333334,286603.3333333333,4.075,6.5
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",2019,508.0,300220.6666666667,12036.333333333334,288184.3333333333,4.0,2.0
"Lansing-East Lansing, MI Metropolitan Statistical Area",2002,2281.0,245335.0909090909,10886.272727272728,234448.81818181818,4.4363636363636365,7.0
"Lansing-East Lansing, MI Metropolitan Statistical Area",2003,2281.0,245731.25,13159.833333333334,232571.41666666666,5.333333333333333,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2004,2281.0,248012.0,14531.333333333334,233480.66666666666,5.858333333333334,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2005,2281.0,248084.41666666666,14996.166666666666,233088.25,6.033333333333334,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2006,2281.0,250346.75,15272.333333333334,235074.41666666666,6.091666666666666,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2007,2281.0,250324.5,14758.0,235566.5,5.891666666666667,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2008,2281.0,248993.25,16353.833333333334,232639.41666666666,6.550000000000001,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2009,2281.0,247093.08333333334,26906.75,220186.33333333334,10.899999999999999,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2010,2281.0,245259.66666666666,24076.0,221183.66666666666,9.816666666666668,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2011,2281.0,239726.25,20014.75,219711.5,8.35,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2012,2281.0,236556.25,17371.0,219185.25,7.333333333333332,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2013,2281.0,238419.66666666666,17074.666666666668,221345.0,7.158333333333334,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2014,2281.0,240727.83333333334,14212.083333333334,226515.75,5.8999999999999995,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2015,2281.0,241313.25,10864.25,230449.0,4.508333333333334,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2016,2281.0,246405.58333333334,10204.0,236201.58333333334,4.1499999999999995,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2017,2281.0,248922.66666666666,10228.5,238694.16666666666,4.108333333333334,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2018,2281.0,248507.0,8763.083333333334,239743.91666666666,3.5333333333333337,6.5
"Lansing-East Lansing, MI Metropolitan Statistical Area",2019,2281.0,249593.0,9056.333333333334,240536.66666666666,3.6333333333333333,2.0
"Laredo, TX Metropolitan Statistical Area",2002,3951.0,78225.54545454546,5639.090909090909,72586.45454545454,7.209090909090909,7.0
"Laredo, TX Metropolitan Statistical Area",2003,3951.0,81198.25,5949.416666666667,75248.83333333333,7.341666666666665,6.5
"Laredo, TX Metropolitan Statistical Area",2004,3951.0,83108.83333333333,5523.5,77585.33333333333,6.6499999999999995,6.5
"Laredo, TX Metropolitan Statistical Area",2005,3951.0,85624.58333333333,5140.25,80484.33333333333,6.0,6.5
"Laredo, TX Metropolitan Statistical Area",2006,3951.0,87892.41666666667,4724.166666666667,83168.25,5.366666666666667,6.5
"Laredo, TX Metropolitan Statistical Area",2007,3951.0,89295.08333333333,4166.25,85128.83333333333,4.641666666666667,6.5
"Laredo, TX Metropolitan Statistical Area",2008,3951.0,92360.33333333333,4888.833333333333,87471.5,5.3,6.5
"Laredo, TX Metropolitan Statistical Area",2009,3951.0,94137.75,8028.166666666667,86109.58333333333,8.508333333333335,6.5
"Laredo, TX Metropolitan Statistical Area",2010,3951.0,105016.25,8651.916666666666,96364.33333333333,8.233333333333333,6.5
"Laredo, TX Metropolitan Statistical Area",2011,3951.0,107891.83333333333,8006.583333333333,99885.25,7.425000000000001,6.5
"Laredo, TX Metropolitan Statistical Area",2012,3951.0,109144.33333333333,7072.666666666667,102071.66666666667,6.483333333333334,6.5
"Laredo, TX Metropolitan Statistical Area",2013,3951.0,110365.66666666667,6764.75,103600.91666666667,6.141666666666667,6.5
"Laredo, TX Metropolitan Statistical Area",2014,3951.0,111318.5,5654.583333333333,105663.91666666667,5.083333333333333,6.5
"Laredo, TX Metropolitan Statistical Area",2015,3951.0,111871.41666666667,5281.583333333333,106589.83333333333,4.7250000000000005,6.5
"Laredo, TX Metropolitan Statistical Area",2016,3951.0,113891.83333333333,5559.0,108332.83333333333,4.866666666666667,6.5
"Laredo, TX Metropolitan Statistical Area",2017,3951.0,115237.33333333333,4853.25,110384.08333333333,4.216666666666667,6.5
"Laredo, TX Metropolitan Statistical Area",2018,3951.0,116573.33333333333,4383.25,112190.08333333333,3.766666666666667,6.5
"Laredo, TX Metropolitan Statistical Area",2019,3951.0,118633.0,4884.666666666667,113748.33333333333,4.1000000000000005,2.0
"Lawrence, KS Metropolitan Statistical Area",2002,1097.0,59405.72727272727,2255.818181818182,57149.90909090909,3.8000000000000003,7.0
"Lawrence, KS Metropolitan Statistical Area",2003,1097.0,61313.416666666664,2377.5833333333335,58935.833333333336,3.8833333333333333,6.5
"Lawrence, KS Metropolitan Statistical Area",2004,1097.0,63173.083333333336,2622.9166666666665,60550.166666666664,4.15,6.5
"Lawrence, KS Metropolitan Statistical Area",2005,1097.0,63185.666666666664,2506.6666666666665,60679.0,3.966666666666667,6.5
"Lawrence, KS Metropolitan Statistical Area",2006,1097.0,62559.583333333336,2379.6666666666665,60179.916666666664,3.808333333333333,6.5
"Lawrence, KS Metropolitan Statistical Area",2007,1097.0,62109.666666666664,2417.6666666666665,59692.0,3.891666666666666,6.5
"Lawrence, KS Metropolitan Statistical Area",2008,1097.0,61711.916666666664,2597.6666666666665,59114.25,4.208333333333334,6.5
"Lawrence, KS Metropolitan Statistical Area",2009,1097.0,63190.583333333336,3612.0,59578.583333333336,5.7250000000000005,6.5
"Lawrence, KS Metropolitan Statistical Area",2010,1097.0,64378.583333333336,3805.0833333333335,60573.5,5.916666666666667,6.5
"Lawrence, KS Metropolitan Statistical Area",2011,1097.0,63746.666666666664,3605.5833333333335,60141.083333333336,5.666666666666667,6.5
"Lawrence, KS Metropolitan Statistical Area",2012,1097.0,63495.916666666664,3260.6666666666665,60235.25,5.1499999999999995,6.5
"Lawrence, KS Metropolitan Statistical Area",2013,1097.0,63535.583333333336,3056.3333333333335,60479.25,4.8166666666666655,6.5
"Lawrence, KS Metropolitan Statistical Area",2014,1097.0,64653.083333333336,2640.4166666666665,62012.666666666664,4.108333333333333,6.5
"Lawrence, KS Metropolitan Statistical Area",2015,1097.0,64800.0,2389.1666666666665,62410.833333333336,3.6833333333333336,6.5
"Lawrence, KS Metropolitan Statistical Area",2016,1097.0,65276.166666666664,2308.25,62967.916666666664,3.5416666666666674,6.5
"Lawrence, KS Metropolitan Statistical Area",2017,1097.0,65185.666666666664,2092.8333333333335,63092.833333333336,3.2166666666666663,6.5
"Lawrence, KS Metropolitan Statistical Area",2018,1097.0,65199.0,1995.3333333333333,63203.666666666664,3.0749999999999997,6.5
"Lawrence, KS Metropolitan Statistical Area",2019,1097.0,65369.0,2227.3333333333335,63141.666666666664,3.4,2.0
"Lebanon, PA Metropolitan Statistical Area",2002,3523.0,67045.0,2828.5454545454545,64216.454545454544,4.20909090909091,7.0
"Lebanon, PA Metropolitan Statistical Area",2003,3523.0,66869.91666666667,2847.3333333333335,64022.583333333336,4.258333333333334,6.5
"Lebanon, PA Metropolitan Statistical Area",2004,3523.0,68885.08333333333,2761.0833333333335,66124.0,4.016666666666667,6.5
"Lebanon, PA Metropolitan Statistical Area",2005,3523.0,70116.83333333333,2518.5833333333335,67598.25,3.591666666666667,6.5
"Lebanon, PA Metropolitan Statistical Area",2006,3523.0,71165.66666666667,2402.0,68763.66666666667,3.3833333333333333,6.5
"Lebanon, PA Metropolitan Statistical Area",2007,3523.0,72123.5,2495.75,69627.75,3.4499999999999997,6.5
"Lebanon, PA Metropolitan Statistical Area",2008,3523.0,73368.16666666667,3044.5,70323.66666666667,4.1499999999999995,6.5
"Lebanon, PA Metropolitan Statistical Area",2009,3523.0,72762.91666666667,4877.75,67885.16666666667,6.699999999999999,6.5
"Lebanon, PA Metropolitan Statistical Area",2010,3523.0,70062.0,5235.833333333333,64826.166666666664,7.4750000000000005,6.5
"Lebanon, PA Metropolitan Statistical Area",2011,3523.0,69836.75,4832.5,65004.25,6.925,6.5
"Lebanon, PA Metropolitan Statistical Area",2012,3523.0,70908.25,4730.916666666667,66177.33333333333,6.675000000000001,6.5
"Lebanon, PA Metropolitan Statistical Area",2013,3523.0,70741.0,4396.916666666667,66344.08333333333,6.216666666666668,6.5
"Lebanon, PA Metropolitan Statistical Area",2014,3523.0,70094.25,3470.25,66624.0,4.941666666666667,6.5
"Lebanon, PA Metropolitan Statistical Area",2015,3523.0,70011.58333333333,3167.1666666666665,66844.41666666667,4.516666666666667,6.5
"Lebanon, PA Metropolitan Statistical Area",2016,3523.0,70571.33333333333,3158.5833333333335,67412.75,4.474999999999999,6.5
"Lebanon, PA Metropolitan Statistical Area",2017,3523.0,70729.75,2910.0833333333335,67819.66666666667,4.116666666666667,6.5
"Lebanon, PA Metropolitan Statistical Area",2018,3523.0,71221.75,2677.0,68544.75,3.75,6.5
"Lebanon, PA Metropolitan Statistical Area",2019,3523.0,71198.33333333333,2558.0,68640.33333333333,3.6,2.0
"Lexington-Fayette, KY Metropolitan Statistical Area",2002,1212.0,224343.0,9790.363636363636,214552.63636363635,4.363636363636363,7.0
"Lexington-Fayette, KY Metropolitan Statistical Area",2003,1212.0,224932.0,10671.25,214260.75,4.758333333333334,6.5
"Lexington-Fayette, KY Metropolitan Statistical Area",2004,1212.0,223682.41666666666,9436.666666666666,214245.75,4.2250000000000005,6.5
"Lexington-Fayette, KY Metropolitan Statistical Area",2005,1212.0,229054.33333333334,10575.75,218478.58333333334,4.608333333333333,6.5
"Lexington-Fayette, KY Metropolitan Statistical Area",2006,1212.0,234005.75,10527.5,223478.25,4.508333333333334,6.5
"Lexington-Fayette, KY Metropolitan Statistical Area",2007,1212.0,236576.08333333334,9843.416666666666,226732.66666666666,4.158333333333334,6.5
"Lexington-Fayette, KY Metropolitan Statistical Area",2008,1212.0,235591.5,12039.0,223552.5,5.108333333333333,6.5
"Lexington-Fayette, KY Metropolitan Statistical Area",2009,1212.0,237200.16666666666,19964.75,217235.41666666666,8.416666666666666,6.5
"Lexington-Fayette, KY Metropolitan Statistical Area",2010,1212.0,255703.75,20276.666666666668,235427.08333333334,7.933333333333334,6.5
"Lexington-Fayette, KY Metropolitan Statistical Area",2011,1212.0,257027.83333333334,18788.083333333332,238239.75,7.308333333333334,6.5
"Lexington-Fayette, KY Metropolitan Statistical Area",2012,1212.0,258277.08333333334,15924.583333333334,242352.5,6.1499999999999995,6.5
"Lexington-Fayette, KY Metropolitan Statistical Area",2013,1212.0,261104.5,15736.083333333334,245368.41666666666,6.016666666666667,6.5
"Lexington-Fayette, KY Metropolitan Statistical Area",2014,1212.0,259324.33333333334,12814.0,246510.33333333334,4.933333333333334,6.5
"Lexington-Fayette, KY Metropolitan Statistical Area",2015,1212.0,261052.66666666666,10395.0,250657.66666666666,3.983333333333334,6.5
