,CBSA,MNAME,Year,TNC_TRIPS,TNC_BOOKINGS,TNC_REVENUE
816,36500,"Olympia, WA Metro Area",2018,820917.5800000001,11946439.595190099,4530228.13619278
817,36540,"Omaha-Council Bluffs, NE-IA Metro Area",2014,397976.04,5984400.037104468,615675.299687658
818,36540,"Omaha-Council Bluffs, NE-IA Metro Area",2015,668356.61,10015181.770492591,2290881.125510723
819,36540,"Omaha-Council Bluffs, NE-IA Metro Area",2016,1211088.45,17688721.7424489,3965246.5639987206
820,36540,"Omaha-Council Bluffs, NE-IA Metro Area",2017,1896393.5199999998,27355165.274574883,10503667.67601856
821,36540,"Omaha-Council Bluffs, NE-IA Metro Area",2018,2708376.6675,39413771.91521591,14946158.398162868
822,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2014,1021423.92,15359239.578210264,1580159.142379884
823,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2015,1742610.74,26112651.62218206,5973029.956834381
824,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2016,3198046.67,46709517.92579254,10470782.352622593
825,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2017,5094956.93,73493917.48975742,28219741.23616904
826,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2018,7389650.8875,107538223.21244681,40779738.65195389
827,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2014,1021423.92,15359239.578210264,1580159.142379884
828,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2015,1742610.74,26112651.62218206,5973029.956834381
829,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2016,3198046.67,46709517.92579254,10470782.352622593
830,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2017,5094956.93,73493917.48975742,28219741.23616904
831,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2018,7389650.8875,107538223.21244681,40779738.65195389
832,36780,"Oshkosh-Neenah, WI Metro Area",2015,123768.58,1854645.86962902,424233.260524294
833,36780,"Oshkosh-Neenah, WI Metro Area",2016,222550.66,3250494.79114292,728657.1347292161
834,36780,"Oshkosh-Neenah, WI Metro Area",2017,345940.42,4990133.77996348,1916080.7970817601
835,36780,"Oshkosh-Neenah, WI Metro Area",2018,490468.65,7137566.84387175,2706647.9416246503
836,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2014,372318.32,5598582.688602744,575982.396440764
837,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2015,620891.28,9303923.887150321,2128187.397362904
838,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2016,1113156.78,16258367.03928636,3644606.7148001282
839,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2017,1734072.69,25013713.94323086,9604611.632410321
840,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",2018,2460701.4075,35809466.67812621,13579364.143993208
841,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2014,245029.4,3684528.22047198,379064.40115662996
842,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2015,414704.24,6214254.90890856,1421453.909291432
843,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2016,758660.3,11080719.1198486,2483943.3881292804
844,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2017,1195998.8599999999,17252087.25850484,6624350.08021808
845,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",2018,1720411.455,25036364.218233224,9494079.027116654
846,37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2017,410539.07999999996,5921958.84800952,2273877.2405942404
847,37460,"Panama City-Lynn Haven-Panama City Beach, FL Metro Area",2018,585582.6025,8521716.868044738,3231533.6478852024
848,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2014,208595.64,3136670.6291057877,322700.791662078
849,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2015,348971.39,5229262.12033941,1196145.8280396769
850,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2016,636246.04,9292780.52424248,2083144.6489047043
851,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2017,990201.5199999999,14283494.406126881,5484488.10264256
852,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",2018,1409942.7475,20518254.54351351,7780759.555844148
853,37900,"Peoria, IL Metro Area",2015,275200.51,4123821.16035669,943286.330466493
854,37900,"Peoria, IL Metro Area",2016,492617.64,7194995.83980168,1612888.3108208643
855,37900,"Peoria, IL Metro Area",2017,758483.1099999999,10940994.373374341,4201055.55165208
856,37900,"Peoria, IL Metro Area",2018,1066480.52,15520005.201529399,5885365.56666932
857,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2012,3611280.0,55480141.014854,1427670.5007988
858,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2013,11707275.32,178932301.57399115,9123186.540496184
859,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2014,19787325.9,299100453.3710952,30771465.82675526
860,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2015,33202216.25,496037541.1422112,113464045.5434325
861,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2016,59430194.99999999,867716182.77345,194514259.58828998
862,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2017,92356218.0,1333588297.5285838,512063010.72626525
863,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2018,130993822.575,1908154480.2596734,723594259.997393
864,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2012,3611280.0,55480141.014854,1427670.5007988
865,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2013,11707275.32,178932301.57399115,9123186.540496184
866,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2014,19787325.9,299100453.3710952,30771465.82675526
867,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2015,33202216.25,496037541.1422112,113464045.5434325
868,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2016,59430194.99999999,867716182.77345,194514259.58828998
869,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2017,92356218.0,1333588297.5285838,512063010.72626525
870,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2018,130993822.575,1908154480.2596734,723594259.997393
871,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2012,606134.76,9161280.336274637,235747.230698232
872,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2013,1979442.9000000001,29940047.515272416,1526547.393790308
873,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2014,3366831.75,50936047.550309375,5240302.4760834845
874,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2015,5763909.06,85816094.89698388,19629645.931117404
875,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2016,10488458.25,152957136.14697325,34288105.572908185
876,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2017,16485699.6,237894159.93137968,91345132.55446202
877,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2018,23693840.55,344937105.9370422,130804142.1211574
878,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2012,606134.76,9161280.336274637,235747.230698232
879,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2013,1979442.9000000001,29940047.515272416,1526547.393790308
880,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2014,3366831.75,50936047.550309375,5240302.4760834845
881,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2015,5763909.06,85816094.89698388,19629645.931117404
882,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2016,10488458.25,152957136.14697325,34288105.572908185
883,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2017,16485699.6,237894159.93137968,91345132.55446202
884,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",2018,23693840.55,344937105.9370422,130804142.1211574
885,38300,"Pittsburgh, PA Metro Area",2014,1036625.92,15587833.363313664,1603676.8795427838
886,38300,"Pittsburgh, PA Metro Area",2015,1717722.8499999999,25739711.87937915,5887723.405508755
887,38300,"Pittsburgh, PA Metro Area",2016,3068411.69,44816116.09431778,10046342.123654146
888,38300,"Pittsburgh, PA Metro Area",2017,4736735.01,68326625.08803295,26235636.163955282
889,38300,"Pittsburgh, PA Metro Area",2018,6669826.905,97062952.69125096,36807394.8526801
890,38300,"Pittsburgh, PA Metro Area",2014,1036625.92,15587833.363313664,1603676.8795427838
891,38300,"Pittsburgh, PA Metro Area",2015,1717722.8499999999,25739711.87937915,5887723.405508755
892,38300,"Pittsburgh, PA Metro Area",2016,3068411.69,44816116.09431778,10046342.123654146
893,38300,"Pittsburgh, PA Metro Area",2017,4736735.01,68326625.08803295,26235636.163955282
894,38300,"Pittsburgh, PA Metro Area",2018,6669826.905,97062952.69125096,36807394.8526801
895,38340,"Pittsfield, MA Metro Area",2017,256415.38999999998,3698749.9157846603,1420223.1842559201
896,38340,"Pittsfield, MA Metro Area",2018,360584.6475,5247424.120594013,1989883.9486220474
897,38860,"Portland-South Portland-Biddeford, ME Metro Area",2014,230362.88,3463986.494311296,356375.060118976
898,38860,"Portland-South Portland-Biddeford, ME Metro Area",2015,384195.35,5757085.67560665,1316880.633265505
899,38860,"Portland-South Portland-Biddeford, ME Metro Area",2016,693850.67,10134133.00444054,2271749.0082129925
900,38860,"Portland-South Portland-Biddeford, ME Metro Area",2017,1080128.49,15580676.18883606,5982571.96447272
901,38860,"Portland-South Portland-Biddeford, ME Metro Area",2018,1534712.4100000001,22333970.60646895,8469300.09800281
902,38860,"Portland-South Portland-Biddeford, ME Metro Area",2014,230362.88,3463986.494311296,356375.060118976
903,38860,"Portland-South Portland-Biddeford, ME Metro Area",2015,384195.35,5757085.67560665,1316880.633265505
904,38860,"Portland-South Portland-Biddeford, ME Metro Area",2016,693850.67,10134133.00444054,2271749.0082129925
905,38860,"Portland-South Portland-Biddeford, ME Metro Area",2017,1080128.49,15580676.18883606,5982571.96447272
906,38860,"Portland-South Portland-Biddeford, ME Metro Area",2018,1534712.4100000001,22333970.60646895,8469300.09800281
907,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2014,1032735.88,15529338.496335397,1597658.925439826
908,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015,1744878.1199999999,26146627.829648282,5980801.703187516
909,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016,3177175.75,46404684.7846715,10402448.496563202
910,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2017,4976666.8,71787601.77923921,27564560.6516704
911,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018,7117618.655,103579462.04971722,39278530.609091856
912,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2014,1032735.88,15529338.496335397,1597658.925439826
913,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2015,1744878.1199999999,26146627.829648282,5980801.703187516
914,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2016,3177175.75,46404684.7846715,10402448.496563202
915,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2017,4976666.8,71787601.77923921,27564560.6516704
916,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2018,7117618.655,103579462.04971722,39278530.609091856
917,38940,"Port St. Lucie, FL Metro Area",2016,609422.48,8901005.26704976,1995321.1467284483
918,38940,"Port St. Lucie, FL Metro Area",2017,961060.8699999999,13863145.312675782,5323085.04982936
919,38940,"Port St. Lucie, FL Metro Area",2018,1383871.6675,20138853.992240913,7636886.476457868
920,39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2017,3290877.6599999997,47470370.120072044,18227379.99182448
921,39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",2018,4667541.2700000005,67924601.93155065,25757795.06171007
922,39380,"Pueblo, CO Metro Area",2016,216311.13,3159362.46305106,708228.1768826881
923,39380,"Pueblo, CO Metro Area",2017,337944.24999999994,4874790.3401095,1871791.9343140002
924,39380,"Pueblo, CO Metro Area",2018,481792.64,7011308.8224607995,2658769.43887424
925,39540,"Racine, WI Metro Area",2015,142408.4,2133959.6112396,488123.72136812
926,39540,"Racine, WI Metro Area",2016,255633.40000000002,3733689.3772508,836973.93117184
927,39540,"Racine, WI Metro Area",2017,398024.12999999995,5741432.74831422,2204559.94205064
928,39540,"Racine, WI Metro Area",2018,564770.7975,8218852.150128262,3116683.8421641975
929,39580,"Raleigh-Cary, NC Metro Area",2014,546908.56,8223911.185097352,846076.290371012
930,39580,"Raleigh-Cary, NC Metro Area",2015,929704.64,13931426.46179616,3186686.239365152
931,39580,"Raleigh-Cary, NC Metro Area",2016,1706859.26,24929771.64769612,5588458.725656576
932,39580,"Raleigh-Cary, NC Metro Area",2017,2710210.3699999996,39094339.765628785,15011203.507265361
933,39580,"Raleigh-Cary, NC Metro Area",2018,3921921.7275,57073940.37613661,21643098.63831433
934,39740,"Reading, PA Metro Area",2015,303147.83,4542605.81155977,1039079.484807569
935,39740,"Reading, PA Metro Area",2016,543403.72,7936759.03431464,1779167.932444672
936,39740,"Reading, PA Metro Area",2017,848243.6199999999,12235774.99790428,4698217.431571361
937,39740,"Reading, PA Metro Area",2018,1205459.5525,17542503.753404986,6652320.421470152
938,39820,"Redding, CA Metro Area",2016,235316.61000000002,3436949.6593468203,770454.362151936
939,39820,"Redding, CA Metro Area",2017,365239.62999999995,5268521.71667122,2022974.48033464
940,39820,"Redding, CA Metro Area",2018,517067.81,7524652.30283195,2853435.22693421
941,39900,"Reno-Sparks, NV Metro Area",2014,195574.28,2940867.3157526758,302556.539459506
942,39900,"Reno-Sparks, NV Metro Area",2015,329330.74,4934951.15386206,1128824.889330382
943,39900,"Reno-Sparks, NV Metro Area",2016,599176.97,8751363.03778114,1961776.1374238722
944,39900,"Reno-Sparks, NV Metro Area",2017,944372.2399999999,13622414.563998561,5230650.74142272
945,39900,"Reno-Sparks, NV Metro Area",2018,1356465.32,19740021.9012854,7485644.73236612
946,40060,"Richmond, VA Metro Area",2014,554693.92,8340980.314869264,858120.3668213839
947,40060,"Richmond, VA Metro Area",2015,927933.66,13904888.70284154,3180615.969998538
948,40060,"Richmond, VA Metro Area",2016,1679506.46,24530266.50166252,5498902.429239296
949,40060,"Richmond, VA Metro Area",2017,2642126.1999999997,38112236.7879028,14634101.6620336
950,40060,"Richmond, VA Metro Area",2018,3785175.555,55083935.61872272,20888465.806384757
951,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2014,1954431.6,29388956.53004172,3023536.94722182
952,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2015,3277086.07,49106438.35571433,11232648.128425201
953,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2016,5931466.470000001,86632863.11788014,19420321.479939073
954,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2017,9298760.1,134133088.2548694,51503596.0940328
955,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2018,13287997.3975,193374173.14205524,73329724.1408948
956,40220,"Roanoke, VA Metro Area",2014,137648.28,2069829.057898476,212944.090906806
957,40220,"Roanoke, VA Metro Area",2015,227687.72999999998,3411852.24884787,780429.961136139
958,40220,"Roanoke, VA Metro Area",2016,409474.56,5980637.95625472,1340668.0511938562
959,40220,"Roanoke, VA Metro Area",2017,634756.6399999999,9156260.35061216,3515764.38718592
960,40220,"Roanoke, VA Metro Area",2018,898139.9525,13070221.605642987,4956379.278726553
961,40340,"Rochester, MN Metro Area",2017,443108.39999999997,6391765.943469601,2454270.8720352002
962,40340,"Rochester, MN Metro Area",2018,633063.8825000001,9212690.307086337,3493558.7717696824
963,40380,"Rochester, NY Metro Area",2014,476692.92,7168072.550637564,737451.572159934
964,40380,"Rochester, NY Metro Area",2015,789826.4199999999,11835381.06017598,2707235.0462842057
965,40380,"Rochester, NY Metro Area",2016,1413331.49,20642610.74940538,4627414.153370624
966,40380,"Rochester, NY Metro Area",2017,2188234.44,31564922.646285363,12120104.35206432
967,40380,"Rochester, NY Metro Area",2018,3089500.47,44960093.00247465,17049387.535317272
968,40420,"Rockford, IL Metro Area",2015,248683.99,3726476.7430988103,852397.433321857
969,40420,"Rockford, IL Metro Area",2016,444582.56,6493412.760550721,1455615.787974656
970,40420,"Rockford, IL Metro Area",2017,686730.73,9905978.068454621,3803636.37333544
971,40420,"Rockford, IL Metro Area",2018,967636.285,14081570.075362075,5339894.3215566855
972,40660,"Rome, GA Metro Area",2016,126493.6,1847519.9665232,414154.97998336004
973,40660,"Rome, GA Metro Area",2017,198154.38999999998,2858344.55305066,1097529.51544792
974,40660,"Rome, GA Metro Area",2018,282456.0725,4110454.5579543873,1558731.9336954725
975,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2013,576100.2000000001,8794233.12787284,448389.85786269
976,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2014,987534.68,14849644.153537355,1527731.9460260859
977,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2015,1660161.6199999999,24877169.07998478,5690424.638061566
978,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2016,3008307.58,43938257.10939596,9849554.171742208
979,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2017,4719514.52,68078222.34614888,26140256.010906562
980,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2018,6749635.865,98224376.13134217,37247820.06091147
981,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2013,576100.2000000001,8794233.12787284,448389.85786269
982,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2014,987534.68,14849644.153537355,1527731.9460260859
983,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2015,1660161.6199999999,24877169.07998478,5690424.638061566
984,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2016,3008307.58,43938257.10939596,9849554.171742208
985,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2017,4719514.52,68078222.34614888,26140256.010906562
986,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2018,6749635.865,98224376.13134217,37247820.06091147
987,40980,"Saginaw-Saginaw Township North, MI Metro Area",2017,389626.01999999996,5620291.38992988,2158044.83027856
988,40980,"Saginaw-Saginaw Township North, MI Metro Area",2018,549302.9325,7993755.356746087,3031324.5333407326
989,41060,"St. Cloud, MN Metro Area",2017,401450.76999999996,5790861.46790638,2223539.27699656
990,41060,"St. Cloud, MN Metro Area",2018,573000.5225000001,8338615.589227137,3162099.5241479226
991,41180,"St. Louis, MO-IL Metro Area",2014,1234576.64,18564435.41230349,1909909.8096945279
992,41180,"St. Louis, MO-IL Metro Area",2015,2052988.49,30763596.24853431,7036890.953516207
993,41180,"St. Louis, MO-IL Metro Area",2016,3678419.74,53725673.985901885,12043580.495693825
994,41180,"St. Louis, MO-IL Metro Area",2017,5698648.4799999995,82202069.01577312,31563443.56015744
995,41180,"St. Louis, MO-IL Metro Area",2018,8051993.7925,117176997.79671778,44434873.51218999
996,41180,"St. Louis, MO-IL Metro Area",2014,1234576.64,18564435.41230349,1909909.8096945279
997,41180,"St. Louis, MO-IL Metro Area",2015,2052988.49,30763596.24853431,7036890.953516207
998,41180,"St. Louis, MO-IL Metro Area",2016,3678419.74,53725673.985901885,12043580.495693825
999,41180,"St. Louis, MO-IL Metro Area",2017,5698648.4799999995,82202069.01577312,31563443.56015744
1000,41180,"St. Louis, MO-IL Metro Area",2018,8051993.7925,117176997.79671778,44434873.51218999
1001,41420,"Salem, OR Metro Area",2017,862713.46,12444500.06499724,4778362.39572688
1002,41420,"Salem, OR Metro Area",2018,1240202.3375000001,18048099.677384563,6844048.246493338
1003,41500,"Salinas, CA Metro Area",2014,189791.36000000002,2853909.048962112,293610.269719072
1004,41500,"Salinas, CA Metro Area",2015,316745.54,4746364.60630326,1085687.443378022
1005,41500,"Salinas, CA Metro Area",2016,570153.92,8327462.8217670405,1866751.2453201923
1006,41500,"Salinas, CA Metro Area",2017,888951.21,12822975.30239574,4923686.98350888
1007,41500,"Salinas, CA Metro Area",2018,1263508.1725,18387258.87780389,6972661.339971572
1008,41540,"Salisbury, MD Metro Area",2016,524262.0,7657181.965644,1716495.6813312003
1009,41540,"Salisbury, MD Metro Area",2017,823881.59,11884356.71364746,4563282.00580952
1010,41540,"Salisbury, MD Metro Area",2018,1180481.9425000001,17179015.972942036,6514481.6489141425
1011,41620,"Salt Lake City, UT Metro Area",2014,507469.6,7630864.14214632,785063.58840692
1012,41620,"Salt Lake City, UT Metro Area",2015,854294.1799999999,12801416.743935421,2928206.863392374
1013,41620,"Salt Lake City, UT Metro Area",2016,1553904.97,22695776.372517142,5087668.322716673
1014,41620,"Salt Lake City, UT Metro Area",2017,2442303.15,35229822.0882261,13527329.8401132
1015,41620,"Salt Lake City, UT Metro Area",2018,3500750.6625,50944829.72015043,19318868.952779662
1016,41620,"Salt Lake City, UT Metro Area",2014,507469.6,7630864.14214632,785063.58840692
1017,41620,"Salt Lake City, UT Metro Area",2015,854294.1799999999,12801416.743935421,2928206.863392374
1018,41620,"Salt Lake City, UT Metro Area",2016,1553904.97,22695776.372517142,5087668.322716673
1019,41620,"Salt Lake City, UT Metro Area",2017,2442303.15,35229822.0882261,13527329.8401132
1020,41620,"Salt Lake City, UT Metro Area",2018,3500750.6625,50944829.72015043,19318868.952779662
1021,41660,"San Angelo, TX Metro Area",2017,242213.50999999998,3493890.12771194,1341562.3861032801
1022,41660,"San Angelo, TX Metro Area",2018,340622.3625,4956922.080261937,1879722.2132993625
1023,41700,"San Antonio-New Braunfels, TX Metro Area",2014,1744998.75,26399697.37282845,2716001.85259854
1024,41700,"San Antonio-New Braunfels, TX Metro Area",2015,3001103.28,44681996.40056944,10220597.545151953
1025,41700,"San Antonio-New Braunfels, TX Metro Area",2016,5466620.25,79721781.59197526,17871077.692376547
1026,41700,"San Antonio-New Braunfels, TX Metro Area",2017,8609429.52,124236947.95147313,47703737.166404404
1027,41700,"San Antonio-New Braunfels, TX Metro Area",2018,12394429.56,180439243.40357423,68424649.10893959
1028,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2012,444788.82000000007,6722655.32249099,172994.092205724
1029,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2013,1445063.4000000001,21857294.725996446,1114433.645512968
1030,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2014,2447573.25,37028790.47783283,3809523.348581556
1031,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2015,4157396.46,61897494.46458908,14158485.093288565
1032,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2016,7464935.25,108863961.71359026,24403823.883927245
1033,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2017,11615143.8,167610410.46648535,64358011.840161
1034,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2018,16517394.48,240461745.2172259,91185876.36621623
1035,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2012,444788.82000000007,6722655.32249099,172994.092205724
1036,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2013,1445063.4000000001,21857294.725996446,1114433.645512968
1037,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2014,2447573.25,37028790.47783283,3809523.348581556
1038,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2015,4157396.46,61897494.46458908,14158485.093288565
1039,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2016,7464935.25,108863961.71359026,24403823.883927245
1040,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2017,11615143.8,167610410.46648535,64358011.840161
1041,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",2018,16517394.48,240461745.2172259,91185876.36621623
1042,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2012,2673336.0,41070495.2980898,1056867.07924156
1043,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2013,8761575.44,133910650.94498472,6827676.375834128
1044,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2014,15022576.2,227077644.2925936,23361756.53568868
1045,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2015,25469042.04,380504749.8529321,87036977.41786008
1046,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2016,45809035.13999999,668839150.0013694,149932379.53722107
1047,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2017,71619458.55,1034157459.7350172,397089404.112433
1048,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2018,102157522.42500001,1488103257.662277,564305975.5734818
1049,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2012,2673336.0,41070495.2980898,1056867.07924156
1050,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2013,8761575.44,133910650.94498472,6827676.375834128
1051,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2014,15022576.2,227077644.2925936,23361756.53568868
1052,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2015,25469042.04,380504749.8529321,87036977.41786008
1053,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2016,45809035.13999999,668839150.0013694,149932379.53722107
1054,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2017,71619458.55,1034157459.7350172,397089404.112433
1055,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2018,102157522.42500001,1488103257.662277,564305975.5734818
1056,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2012,265214.32,4008519.0539385155,103151.22247982399
1057,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2013,863838.4500000001,13065981.463026429,666192.661835994
1058,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2014,1464654.0,22158424.09967496,2279659.499707872
1059,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2015,2490813.36,37084532.98748528,8482747.355715023
1060,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2016,4452336.0,64930092.43985601,14555253.32467808
1061,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2017,6954651.24,100357943.82396293,38534824.41156781
1062,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2018,9907370.79,144232413.50578716,54694600.23280875
1063,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2012,265214.32,4008519.0539385155,103151.22247982399
1064,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2013,863838.4500000001,13065981.463026429,666192.661835994
1065,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2014,1464654.0,22158424.09967496,2279659.499707872
1066,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2015,2490813.36,37084532.98748528,8482747.355715023
1067,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2016,4452336.0,64930092.43985601,14555253.32467808
1068,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2017,6954651.24,100357943.82396293,38534824.41156781
1069,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",2018,9907370.79,144232413.50578716,54694600.23280875
1070,42020,"San Luis Obispo-Paso Robles, CA Metro Area",2014,122796.52,1846501.861881684,189968.180626154
1071,42020,"San Luis Obispo-Paso Robles, CA Metro Area",2015,205422.72999999998,3078215.95531287,704113.713946639
1072,42020,"San Luis Obispo-Paso Robles, CA Metro Area",2016,370581.97000000003,5412586.79339114,1213329.1199518722
1073,42020,"San Luis Obispo-Paso Robles, CA Metro Area",2017,575312.1499999999,8298783.3388721,3186515.6518652
1074,42020,"San Luis Obispo-Paso Robles, CA Metro Area",2018,815553.55,11868379.31003725,4500626.77276555
1075,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2013,,,
1076,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",2014,,,
