5 digit NTD ID,4 digit NTD ID,Agency,Active,Reporter Type,UZA,UZA Name,Modes,TOS,JAN02,FEB02,MAR02,APR02,MAY02,JUN02,JUL02,AUG02,SEP02,OCT02,NOV02,DEC02,JAN03,FEB03,MAR03,APR03,MAY03,JUN03,JUL03,AUG03,SEP03,OCT03,NOV03,DEC03,JAN04,FEB04,MAR04,APR04,MAY04,JUN04,JUL04,AUG04,SEP04,OCT04,NOV04,DEC04,JAN05,FEB05,MAR05,APR05,MAY05,JUN05,JUL05,AUG05,SEP05,OCT05,NOV05,DEC05,JAN06,FEB06,MAR06,APR06,MAY06,JUN06,JUL06,AUG06,SEP06,OCT06,NOV06,DEC06,JAN07,FEB07,MAR07,APR07,MAY07,JUN07,JUL07,AUG07,SEP07,OCT07,NOV07,DEC07,JAN08,FEB08,MAR08,APR08,MAY08,JUN08,JUL08,AUG08,SEP08,OCT08,NOV08,DEC08,JAN09,FEB09,MAR09,APR09,MAY09,JUN09,JUL09,AUG09,SEP09,OCT09,NOV09,DEC09,JAN10,FEB10,MAR10,APR10,MAY10,JUN10,JUL10,AUG10,SEP10,OCT10,NOV10,DEC10,JAN11,FEB11,MAR11,APR11,MAY11,JUN11,JUL11,AUG11,SEP11,OCT11,NOV11,DEC11,JAN12,FEB12,MAR12,APR12,MAY12,JUN12,JUL12,AUG12,SEP12,OCT12,NOV12,DEC12,JAN13,FEB13,MAR13,APR13,MAY13,JUN13,JUL13,AUG13,SEP13,OCT13,NOV13,DEC13,JAN14,FEB14,MAR14,APR14,MAY14,JUN14,JUL14,AUG14,SEP14,OCT14,NOV14,DEC14,JAN15,FEB15,MAR15,APR15,MAY15,JUN15,JUL15,AUG15,SEP15,OCT15,NOV15,DEC15,JAN16,FEB16,MAR16,APR16,MAY16,JUN16,JUL16,AUG16,SEP16,OCT16,NOV16,DEC16,JAN17,FEB17,MAR17,APR17,MAY17,JUN17,JUL17,AUG17,SEP17,OCT17,NOV17,DEC17,JAN18,FEB18,MAR18,APR18,MAY18,JUN18,JUL18,AUG18,SEP18,OCT18,NOV18,DEC18,JAN19,FEB19,MAR19
50110,5110,Bloomington Public Transportation Corporation,Active,Full Reporter,286,"Bloomington, IN",DR,PT,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,7,7,8,7,7,7,7,7,7,7,7,6,6,6,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50110,5110,Bloomington Public Transportation Corporation,Active,Full Reporter,286,"Bloomington, IN",MB,DO,26,26,26,26,26,14,14,14,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,16,16,16,26,26,26,26,26,26,26,26,26,15,15,28,28,28,28,28,28,28,28,28,28,16,16,28,28,28,28,28,28,28,28,28,28,15,15,28,29,29,29,29,29,29,29,29,25,17,17,17,29,29,29,29,30,30,30,30,30,17,17,30,30,30,30,30,29,29,29,29,28,17,17,28,28,28,28,28,29,29,28,28,28,17,18,29,30,29,29,29,29,29,29,29,29,19,18,29,29,29,29,29,29,29,29,29,25,18,18,29,29,29,29,29,29,29,29,29,28,17,17,29,29,29,29,29,29,29,29,29,29,19,19,30,30,30,30,30,30,29,30,30,29,19,19,30,29,29,29,29,29,29,29,29,26,19,19,29,29,29,29,29,29,29,29,29,23,23,23,29,29,29,29,29,29,29,29
50113,5113,Pace - Suburban Bus Division,Active,Full Reporter,3,"Chicago, IL-IN",DR,DO,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
50113,5113,Pace - Suburban Bus Division,Active,Full Reporter,3,"Chicago, IL-IN",DR,PT,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,321,321,321,321,321,321,321,321,321,321,324,324,327,328,328,328,328,330,330,335,335,321,329,331,331,331,334,335,337,340,340,350,352,352,352,350,352,354,354,735,727,737,737,737,737,253,253,253,253,250,251,251,251,250,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,321,321,321,321,321,321,321,321,321,321,321,321,225,225,248,235,225,225,225,235,235,235,235,225,253,253,260,251,258,251,251,258,251,264,258,251,267,267,269,269,268,269,269,269,269,269,269,256,258,256,257,258,263,255,256,252,265,252,249,251,250,250,249,250,250,250,250,252,252,252,252,254,257,257,257,256,256,255,255,255,255,255,255,257,253,251,250,249,243,243,244,248,247,245,241,245,247,248,250,249,249,247,246,247,251,251,251,251,249,249,249
50113,5113,Pace - Suburban Bus Division,Active,Full Reporter,3,"Chicago, IL-IN",DT,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,47,47,53,53,55,55,60,60,63,63,63,39,39,39,39,39,39,39,39,39,39,39,39,32,32,32,32,32,32,32,32,40,40,40,40,40,40,40,40,51,51,51,51,51,51,51,51,54,54,54,53,54,53,54,53,53,53,52,54,51,51,51,52,52,53,52,52,53,52,51,50,78,76,77,77,78,77,76,76,77,75,73,75,48,48,46,45,46,46,46,46,46,46,46,46,51,51,45
50113,5113,Pace - Suburban Bus Division,Active,Full Reporter,3,"Chicago, IL-IN",MB,DO,475,475,472,473,473,473,458,458,458,456,456,456,585,585,585,585,585,585,585,585,585,585,585,585,585,585,584,584,582,582,582,582,582,582,582,585,472,472,472,472,472,472,475,472,472,473,475,476,472,473,475,475,477,478,478,478,478,478,478,480,472,472,473,473,475,475,476,476,476,476,476,476,476,476,476,476,476,476,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,493,493,493,485,485,485,485,461,461,461,461,467,489,489,491,485,479,461,461,462,462,462,480,480,475,475,502,502,502,480,479,479,479,479,494,493,493,493,530,530,493,506,506,493,493,493,508,508,508,508,520,520,520,500,500,500,500,500,519,519,519,524,524,524,524,524,545,547,547,547,550,550,550,536,551,552,552,552,552,537,537,537,552,552,552,552,553,553,553,540,540,540,540,540
50113,5113,Pace - Suburban Bus Division,Active,Full Reporter,3,"Chicago, IL-IN",MB,PT,146,146,146,146,146,146,146,146,146,144,144,144,144,144,144,144,144,134,134,144,144,144,144,144,120,120,119,120,119,120,120,118,118,118,118,120,120,119,121,120,120,120,120,122,122,121,122,120,120,120,121,120,117,116,116,116,116,116,116,116,116,116,117,117,117,116,117,116,116,116,116,116,116,116,116,116,116,116,116,116,116,105,105,105,114,114,114,114,114,114,114,114,114,114,114,114,114,101,101,101,101,101,101,101,101,101,101,101,103,103,91,91,91,91,91,91,91,91,91,91,93,93,93,93,93,93,93,93,93,93,93,93,96,96,96,96,96,96,96,98,98,98,98,98,98,98,98,98,98,98,98,98,98,97,97,89,90,90,91,92,92,92,92,92,91,92,93,93,92,92,92,92,92,86,86,86,86,86,82,83,82,82,82,82,82,82,82,82,82,82,82,83,83,82,82,82,82,82,82,82,82,82,83,83,83,83,83
50113,5113,Pace - Suburban Bus Division,Active,Full Reporter,3,"Chicago, IL-IN",VP,DO,386,393,392,396,417,415,437,437,443,443,440,443,447,448,448,461,464,464,440,440,457,440,440,440,463,470,472,472,480,480,480,476,476,489,489,489,503,504,505,506,509,518,530,540,560,579,590,600,616,616,616,620,621,625,627,631,634,634,637,640,637,638,640,642,644,650,650,652,652,654,655,655,655,655,656,655,655,656,670,656,660,670,680,680,680,680,680,680,680,680,680,680,680,680,685,685,605,606,605,605,604,598,593,591,599,595,598,598,602,603,605,607,609,616,621,621,626,631,633,641,648,655,661,662,659,664,654,662,664,671,672,675,675,674,677,684,683,686,692,691,694,698,698,693,692,694,695,700,699,696,695,698,701,709,712,710,706,710,702,704,697,693,685,680,677,671,668,664,664,661,656,654,647,632,628,627,624,613,611,606,608,607,597,594,595,591,580,573,574,567,570,570,569,565,563,564,563,558,555,553,551,551,554,544,548,548,548
50117,5117,Laketran,Active,Full Reporter,25,"Cleveland, OH",CB,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
50117,5117,Laketran,Active,Full Reporter,25,"Cleveland, OH",DR,DO,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,65,65,65,65,65,65,65,65,65,65,65,65,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,59,60,58,56,55,54,55,54,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,61,61,61,61,61,61,61,61,61,61,61,61,61,61,63,61,64,61,61,60,60,59,60,61,66,70,72,69,68,63,66,69,70,62,65,69,64,61,65,65,72,71,61,59,61,60,64,66,62,66,65,67,62,61,60,63,63,63,63,63,64,62,67
50117,5117,Laketran,Active,Full Reporter,25,"Cleveland, OH",DR,PT,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,5,5,5,5,5,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50117,5117,Laketran,Active,Full Reporter,25,"Cleveland, OH",MB,DO,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
50118,5118,Northeast Illinois Regional Commuter Railroad Corporation dba: Metra Rail,Active,Full Reporter,3,"Chicago, IL-IN",CR,DO,996,996,996,996,996,996,996,996,996,996,996,996,987,987,987,987,987,987,987,987,987,987,987,987,"1,002","1,002","1,002","1,002","1,002","1,002","1,002","1,002","1,002","1,002","1,002","1,002","1,003","1,003","1,003","1,003","1,003","1,003","1,003","1,003","1,003","1,003","1,003","1,003","1,013","1,013","1,013","1,013","1,013","1,013","1,013","1,013","1,013","1,013","1,013","1,013","1,054","1,054","1,054","1,054","1,054","1,054","1,054","1,054","1,054","1,054","1,054","1,054","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,060","1,060","1,060","1,060","1,060","1,060","1,060","1,060","1,060","1,060","1,060","1,060","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,056","1,057","1,057","1,057","1,057","1,057","1,057","1,057","1,057","1,057","1,057","1,057","1,057","1,048","1,048","1,048","1,048","1,048","1,048","1,048","1,048","1,048","1,048","1,048","1,048","1,052","1,052","1,052","1,052","1,052","1,052","1,052","1,052","1,052","1,052","1,052","1,052","1,051","1,051","1,051","1,051","1,051","1,051","1,051","1,051","1,051","1,051","1,051","1,051","1,062","1,062","1,062","1,062","1,062","1,062","1,062","1,062","1,062","1,062","1,062","1,062","1,061","1,061","1,061","1,061","1,061","1,061","1,061","1,061","1,061","1,061","1,061","1,061","1,064","1,064","1,064","1,064","1,064","1,064","1,064","1,064","1,064","1,064","1,064","1,064","1,062","1,062","1,062","1,062","1,062","1,062","1,062","1,062","1,062","1,062","1,062","1,062","1,064","1,064","1,064"
50119,5119,City of Detroit Department of Transportation,Active,Full Reporter,11,"Detroit, MI",DR,PT,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,47,47,47,47,47,47,47,47,47,47,47,47,46,46,46,46,46,46,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,61,62,62,62,62,62,62,62,62,62,47,35,225,225,225,225,225,225,225,225,225,225,225,225,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,53,50,50,50,48,48,48,47,51,46,46,48,48,51,56,55,59,61,61,63,64,63,64,66,67,64,64,66,65,63,63,63,64
50119,5119,City of Detroit Department of Transportation,Active,Full Reporter,11,"Detroit, MI",DT,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50119,5119,City of Detroit Department of Transportation,Active,Full Reporter,11,"Detroit, MI",LR,DO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50119,5119,City of Detroit Department of Transportation,Active,Full Reporter,11,"Detroit, MI",MB,DO,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,418,418,418,418,418,418,415,415,417,417,417,417,361,361,361,291,291,271,271,299,299,299,299,299,302,302,302,302,302,302,302,302,314,314,314,314,330,330,330,330,330,330,330,330,339,339,339,339,339,341,341,341,341,341,341,353,353,353,353,353,344,344,344,336,336,353,353,353,353,353,353,353,353,353,353,353,353,353,308,308,357,357,357,357,375,375,375,375,375,375,300,300,350,350,350,350,350,350,300,300,222,218,218,218,218,215,215,215,221,221,222,223,223,223,221,221,227,227,227,227,227,228,228,228,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,230,230,230,230,230,230,230,230,241,241,241,241,241,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243
50131,5131,"Opportunity Enterprises, Inc.",Active,Full Reporter,3,"Chicago, IL-IN",DR,DO,25,25,24,26,25,26,26,26,25,26,26,26,26,26,26,26,26,26,29,29,29,26,26,26,25,26,26,26,26,26,26,26,26,26,26,26,29,29,29,29,29,29,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,11,13,13,14,14,13,12,12,12,13,13,13,13,12,12,12,12,13,13,13,13,12,12,13,14,13,13,13,13,13,13,13,13,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,15,,,,,,,,
50132,5132,Twin Cities Area Transportation Authority,Active,Reduced Reporter,443,"Benton Harbor-St. Joseph-Fair Plain, MI",DR,DO,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18,18,18,18,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,14,14,14,14,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,19,19,19,19,21,21,21,21,21,21,21,21,21,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50132,5132,Twin Cities Area Transportation Authority,Active,Reduced Reporter,443,"Benton Harbor-St. Joseph-Fair Plain, MI",MB,DO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50133,5133,Chippewa Falls General Public Shared-Ride Taxi System,Active,Reduced Reporter,297,"Eau Claire, WI",DR,PT,8,8,8,8,8,8,8,8,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50138,5138,City of Newark Transit Operations,Inactive,Full Reporter,369,"Newark, OH",DR,PT,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,29,29,29,29,29,29,29,26,27,26,31,31,30,27,27,27,29,28,28,25,26,19,19,19,19,19,18,17,16,16,16,19,19,19,19,19,19,19,19,19,20,20,20,16,18,19,19,19,19,23,23,25,21,21,21,17,17,17,17,17,15,16,15,15,15,17,16,12,12,14,10,10,14,13,13,10,11,10,10,10,10,11,10,10,10,10,10,10,10,10,9,10,12,11,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50138,5138,City of Newark Transit Operations,Inactive,Full Reporter,369,"Newark, OH",MB,PT,2,2,2,2,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50141,5141,Detroit Transportation Corporation,Active,Full Reporter,11,"Detroit, MI",AG,DO,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50141,5141,Detroit Transportation Corporation,Active,Full Reporter,11,"Detroit, MI",MG,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,,,,,
50143,5143,Brunswick Transit Alternative,Active,Full Reporter,25,"Cleveland, OH",MB,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
50143,5143,Brunswick Transit Alternative,Active,Full Reporter,25,"Cleveland, OH",MB,PT,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50145,5145,City of Kokomo,Active,Full Reporter,437,"Kokomo, IN",DR,DO,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,16,16,16,16,16,16,15,15,15,15,15,15,15,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,19,19,19,19,19,19,19,19,19,19,19,19,19,18,19,19,19,19,19,19,19,25,25,25,23,24,23,22,22,21,23,24,24,24,24,25,25,23,24,24,25,25,25,25,24,25,24,21,25,23,24,23,23,23,22,24,24,25,25,25,22,22,24
50145,5145,City of Kokomo,Active,Full Reporter,437,"Kokomo, IN",DR,PT,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,8,12,8,8,10,10,,,,,,,,,,,,,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,16,16,16,16,16,16,16,16,16,16,16,25,25,25,26,26,26,26,26,26,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50145,5145,City of Kokomo,Active,Full Reporter,437,"Kokomo, IN",DT,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,26,26,26,8,8,9,9,9,9,9,6,8,8,8,5,6,4,4,14,10,10,10,11,11,11,13,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50145,5145,City of Kokomo,Active,Full Reporter,437,"Kokomo, IN",MB,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
