NTD_ID,Company_Nm,MODE,Service_Cd,Small_Systems_Waiver_Fl,2012
5012,Southwest Ohio Regional Transit Authority,DR,PT,N,667812.00
5012,Southwest Ohio Regional Transit Authority,MB,DO,N,30624752.00
5015,The Greater Cleveland Regional Transit Authority,DR,DO,N,414392.00
5015,The Greater Cleveland Regional Transit Authority,DR,PT,N,263729.00
5015,The Greater Cleveland Regional Transit Authority,HR,DO,N,6489400.00
5015,The Greater Cleveland Regional Transit Authority,LR,DO,N,2970307.00
5015,The Greater Cleveland Regional Transit Authority,MB,DO,N,35208409.00
5015,The Greater Cleveland Regional Transit Authority,RB,DO,N,4813838.00
5016,Central Ohio Transit Authority,DR,PT,N,837992.00
5016,Central Ohio Transit Authority,MB,DO,N,19283371.00
5017,Greater Dayton Regional Transit Authority,DR,DO,N,819158.00
5017,Greater Dayton Regional Transit Authority,MB,DO,N,7578489.00
5017,Greater Dayton Regional Transit Authority,TB,DO,N,1282831.00
5019,City of Middletown - Middletown Transit System,DR,DO,Y,15116.00
5019,City of Middletown - Middletown Transit System,MB,DO,Y,149164.00
5020,Springfield City Area Transit,DR,PT,Y,39423.00
5020,Springfield City Area Transit,MB,PT,Y,161470.00
5021,Portage Area Regional Transportation Authority,DR,DO,N,118132.00
5021,Portage Area Regional Transportation Authority,MB,DO,N,2300649.00
5022,Toledo Area Regional Transit Authority,DR,DO,N,1240252.00
5022,Toledo Area Regional Transit Authority,MB,DO,N,3680651.00
5024,Western Reserve Transit Authority,DR,DO,N,94304.00
5024,Western Reserve Transit Authority,MB,DO,N,867311.00
5025,Duluth Transit Authority,DR,PT,N,51636.00
5025,Duluth Transit Authority,MB,DO,N,2452281.00
5026,"City of Moorhead, DBA: Metropolitan Area Transit",DR,PT,N,51574.00
5026,"City of Moorhead, DBA: Metropolitan Area Transit",MB,PT,N,279077.00
5027,Metro Transit ,CR,PT,N,2566862.00
5027,Metro Transit ,LR,DO,N,10307508.00
5027,Metro Transit ,MB,DO,N,78553929.00
5028,St. Cloud Metropolitan Transit Commission,CB,DO,N,98604.00
5028,St. Cloud Metropolitan Transit Commission,DR,DO,N,316068.00
5028,St. Cloud Metropolitan Transit Commission,MB,DO,N,1275075.00
5029,Bay Metropolitan Transit Authority,DR,DO,N,79314.00
5029,Bay Metropolitan Transit Authority,MB,DO,N,721946.00
5030,Battle Creek Transit,DR,DO,Y,44424.00
5030,Battle Creek Transit,MB,DO,Y,345258.00
5031,Suburban Mobility Authority for Regional Transportation,DR,DO,N,581274.00
5031,Suburban Mobility Authority for Regional Transportation,DR,PT,N,448593.00
5031,Suburban Mobility Authority for Regional Transportation,MB,DO,N,14006439.00
5031,Suburban Mobility Authority for Regional Transportation,MB,PT,N,126695.00
5032,Mass Transportation Authority ,DR,DO,N,829863.00
5032,Mass Transportation Authority ,DR,PT,N,7121.00
5032,Mass Transportation Authority ,MB,DO,N,4810440.00
5033,Interurban Transit Partnership,DR,PT,N,846827.00
5033,Interurban Transit Partnership,DT,PT,N,9044.00
5033,Interurban Transit Partnership,MB,DO,N,5501676.00
5033,Interurban Transit Partnership,VP,DO,N,138823.00
5034,City of Jackson Transportation Authority,DR,DO,N,85887.00
5034,City of Jackson Transportation Authority,DT,PT,N,6541.00
5034,City of Jackson Transportation Authority,MB,DO,N,374560.00
5035,Kalamazoo Metro Transit System,DR,PT,N,587521.00
5035,Kalamazoo Metro Transit System,MB,DO,N,2428587.00
5035,Kalamazoo Metro Transit System,VP,DO,N,0.00
5036,Capital Area Transportation Authority,DR,DO,N,502155.00
5036,Capital Area Transportation Authority,DR,PT,N,657607.00
5036,Capital Area Transportation Authority,MB,DO,N,6917544.00
5037,Muskegon Area Transit System,DR,DO,Y,55501.00
5037,Muskegon Area Transit System,MB,DO,Y,528028.00
5038,Niles Dial-A-Ride,DR,DO,Y,60336.00
5039,Saginaw Transit Authority Regional Service,DR,DO,N,81298.00
5039,Saginaw Transit Authority Regional Service,MB,DO,N,780865.00
5040,Ann Arbor Transportation Authority,CB,DO,N,117091.00
5040,Ann Arbor Transportation Authority,CB,PT,N,258631.00
5040,Ann Arbor Transportation Authority,DR,PT,N,188804.00
5040,Ann Arbor Transportation Authority,DT,PT,N,466505.00
5040,Ann Arbor Transportation Authority,MB,DO,N,4633580.00
5040,Ann Arbor Transportation Authority,VP,PT,N,29150.00
5041,City of Anderson Transportation System,DR,DO,Y,51983.00
5041,City of Anderson Transportation System,MB,DO,Y,129319.00
5042,East Chicago Transit,DR,DO,N,0.00
5042,East Chicago Transit,MB,DO,N,0.00
5043,Metropolitan Evansville Transit System,DR,DO,N,308397.00
5043,Metropolitan Evansville Transit System,MB,DO,N,1332088.00
5044,Fort Wayne Public Transportation Corporation,DR,DO,N,113600.00
5044,Fort Wayne Public Transportation Corporation,MB,DO,N,1482067.00
5045,Gary Public Transportation Corporation,DR,DO,N,35111.00
5045,Gary Public Transportation Corporation,MB,DO,N,735156.00
5047,Bloomington-Normal Public Transit System,DR,DO,N,106768.00
5047,Bloomington-Normal Public Transit System,MB,DO,N,1079540.00
5050,Indianapolis and Marion County Public Transportation,DR,PT,N,933236.00
5050,Indianapolis and Marion County Public Transportation,MB,DO,N,10047702.00
5050,Indianapolis and Marion County Public Transportation,MB,PT,N,310480.00
5051,Greater Lafayette Public Transportation Corporation,DR,DO,N,60731.00
5051,Greater Lafayette Public Transportation Corporation,MB,DO,N,2593743.00
5052,South Bend Public Transportation Corporation,DR,DO,N,99569.00
5052,South Bend Public Transportation Corporation,MB,DO,N,1328171.00
5053,Terre Haute Transit Utility,DR,DO,N,43114.00
5053,Terre Haute Transit Utility,MB,DO,N,147859.00
5054,Muncie Indiana Transit System,DR,DO,N,43177.00
5054,Muncie Indiana Transit System,MB,DO,N,167258.00
5056,Greater Peoria Mass Transit District,DR,PT,N,315058.00
5056,Greater Peoria Mass Transit District,MB,DO,N,2454332.00
5057,Rock Island County Metropolitan Mass Transit District,DR,DO,N,220961.00
5057,Rock Island County Metropolitan Mass Transit District,DR,PT,N,29033.00
5057,Rock Island County Metropolitan Mass Transit District,MB,DO,N,1065592.00
5058,Rockford Mass Transit District,DR,DO,N,204055.00
5058,Rockford Mass Transit District,DR,PT,N,15202.00
5058,Rockford Mass Transit District,MB,DO,N,1220773.00
5059,Springfield Mass Transit District,DR,DO,N,140051.00
5059,Springfield Mass Transit District,MB,DO,N,938793.00
5060,Champaign-Urbana Mass Transit District,DR,DO,N,122816.00
5060,Champaign-Urbana Mass Transit District,DR,PT,N,137257.00
5060,Champaign-Urbana Mass Transit District,MB,DO,N,6314443.00
5061,Decatur Public Transit System,DR,DO,N,47451.00
5061,Decatur Public Transit System,DT,PT,N,6312.00
5061,Decatur Public Transit System,MB,DO,N,500554.00
5066,Chicago Transit Authority,HR,DO,N,262542243.00
5066,Chicago Transit Authority,MB,DO,N,288620266.00
5088,Shoreline Metro,DR,DO,N,408306.00
5088,Shoreline Metro,MB,DO,N,418497.00
5090,Richland County Transit,DR,PT,Y,86141.00
5090,Richland County Transit,MB,PT,Y,183415.00
5091,Wausau Area Transit System,DR,DO,N,7366.00
5091,Wausau Area Transit System,MB,DO,N,413735.00
5092,City of Rochester Public Transportation,DR,PT,N,139553.00
5092,City of Rochester Public Transportation,MB,PT,N,1978766.00
5093,Lima Allen County Regional Transit Authority,DR,DO,N,16247.00
5093,Lima Allen County Regional Transit Authority,DR,PT,N,0.00
5093,Lima Allen County Regional Transit Authority,MB,DO,N,139613.00
5095,Lorain County Transit,DR,PT,Y,30470.00
5095,Lorain County Transit,MB,PT,Y,154781.00
5096,City of Waukesha Transit Commission,CB,PT,N,615359.00
5096,City of Waukesha Transit Commission,DR,DO,N,72238.00
5096,City of Waukesha Transit Commission,DR,PT,N,62735.00
5096,City of Waukesha Transit Commission,MB,DO,N,1022954.00
5098,Michigan City Transit,DR,DO,Y,7132.00
5098,Michigan City Transit,MB,DO,Y,84699.00
5099,Eau Claire Transit,DR,PT,N,235486.00
5099,Eau Claire Transit,MB,DO,N,682133.00
5103,North Township of Lake County Dial-A-Ride,DR,DO,N,0.00
5104,Northern Indiana Commuter Transportation District,CR,DO,N,19556464.00
5107,Henderson Area Rapid Transit,DR,DO,Y,18854.00
5107,Henderson Area Rapid Transit,MB,DO,Y,21017.00
5108,Janesville Transit System,DR,PT,Y,16875.00
5108,Janesville Transit System,MB,DO,Y,510902.00
5109,City of Beloit Transit System,DR,PT,Y,14580.00
5109,City of Beloit Transit System,MB,DO,Y,204981.00
5110,Bloomington Public Transportation Corporation,DR,DO,N,49447.00
5110,Bloomington Public Transportation Corporation,MB,DO,N,1525951.00
5113,Pace - Suburban Bus Division,DR,DO,N,61280.00
5113,Pace - Suburban Bus Division,DR,PT,N,1330266.00
5113,Pace - Suburban Bus Division,DT,PT,N,432185.00
5113,Pace - Suburban Bus Division,MB,DO,N,27685970.00
5113,Pace - Suburban Bus Division,MB,PT,N,2233288.00
5113,Pace - Suburban Bus Division,VP,DO,N,3926622.00
5117,Laketran,CB,DO,N,614985.00
5117,Laketran,DR,DO,N,436086.00
5117,Laketran,DR,PT,N,4878.00
5117,Laketran,MB,DO,N,270553.00
5118,Northeast Illinois Regional Commuter Railroad Corporation dba: Metra Rail,CR,DO,N,298394322.00
5119,City of Detroit Department of Transportation,DR,PT,N,14818.00
5119,City of Detroit Department of Transportation,DT,PT,N,584507.00
5119,City of Detroit Department of Transportation,MB,DO,N,23253660.00
5131,"Opportunity Enterprises, Inc.",DR,DO,Y,34015.00
5132,Twin Cities Area Transportation Authority,DR,DO,Y,264070.00
5132,Twin Cities Area Transportation Authority,MB,DO,Y,26347.00
5133,Chippewa Falls General Public Shared-Ride Taxi System,DR,PT,Y,167906.00
5138,City of Newark Transit Operations,DR,PT,Y,104422.00
5141,Detroit Transportation Corporation,MG,DO,N,1160574.00
5142,Steel Valley Regional Transit Authority,DR,DO,Y,1267.00
5142,Steel Valley Regional Transit Authority,MB,DO,Y,49374.00
5143,Brunswick Transit Alternative,MB,DO,N,9819.00
5145,City of Kokomo,DR,DO,N,7350.00
5145,City of Kokomo,DT,PT,N,182126.00
5145,City of Kokomo,MB,DO,N,0.00
5146,Madison County Transit District,DR,PT,N,188752.00
5146,Madison County Transit District,MB,PT,N,2163798.00
5146,Madison County Transit District,VP,DO,N,494588.00
5148,Blue Water Area Transportation Commission,CB,DO,N,11442.00
5148,Blue Water Area Transportation Commission,DR,DO,N,1436651.00
5148,Blue Water Area Transportation Commission,DR,PT,N,1803079.00
5148,Blue Water Area Transportation Commission,MB,DO,N,112066.00
5149,Michiana Area Council of Governments,DT,PT,N,240169.00
5149,Michiana Area Council of Governments,MB,PT,N,265414.00
5152,Onalaska Shared Ride Taxi City of Onalaska,DR,PT,Y,234566.00
5154,Metropolitan Council,DR,PT,N,1090928.00
5154,Metropolitan Council,MB,PT,N,10141282.00
5154,Metropolitan Council,VP,PT,N,765146.00
5155,Metro Mobility,DR,PT,N,5712988.00
5157,Butler County Regional Transit Authority,CB,DO,N,21779.00
5157,Butler County Regional Transit Authority,DR,DO,N,625523.00
5157,Butler County Regional Transit Authority,MB,PT,N,420405.00
5158,University of Michigan Parking and Transportation Services,MB,DO,N,1903084.00
5159,River Valley Metro Mass Transit District,DR,PT,N,21311.00
5159,River Valley Metro Mass Transit District,MB,PT,N,377193.00
5160,Washington County Transit,CB,PT,N,437016.00
5160,Washington County Transit,DR,PT,N,333474.00
5161,Ozaukee County Transit Services,CB,DO,N,278770.00
5161,Ozaukee County Transit Services,DR,PT,N,417792.00
5162,TransPorte,DR,DO,Y,97078.00
5163,Licking County Transit Board,DR,PT,N,1630119.00
5165,Greene County Transit Board,DR,PT,N,1882628.00
5166,Clermont Transportation Connection,DR,DO,N,61451.00
5166,Clermont Transportation Connection,DR,PT,N,0.00
5166,Clermont Transportation Connection,MB,DO,N,213218.00
5166,Clermont Transportation Connection,MB,PT,N,147824.00
5167,"South Lake County Community Services, Inc.",DR,DO,N,73301.00
5169,Miami County Public Transit,DR,PT,N,246100.00
5171,Fond du Lac Area Transit,DR,DO,Y,152040.00
5171,Fond du Lac Area Transit,DT,PT,Y,40921.00
5171,Fond du Lac Area Transit,MB,DO,Y,127556.00
5171,Fond du Lac Area Transit,MB,PT,Y,5509.00
5174,City of Danville/Danville Mass Transit,DR,PT,N,19221.00
5174,City of Danville/Danville Mass Transit,MB,DO,N,359704.00
5176,City of DeKalb,DR,PT,N,59254.00
5177,ColumBUS Transit,DR,DO,Y,8983.00
5177,ColumBUS Transit,MB,DO,Y,31401.00
5179,"Porter County Aging and Community Services, Inc.",DR,DO,N,13468.00
5180,Livingston Essential Transportation Service,DR,DO,Y,328837.00
5182,"Pace-Suburban Bus Division, ADA Paratransit Services",DR,PT,N,8911221.00
5182,"Pace-Suburban Bus Division, ADA Paratransit Services",DT,PT,N,70699.00
5183,City of Valparaiso,CB,PT,N,344305.00
5183,City of Valparaiso,MB,PT,N,176964.00
5184,Macatawa Area Express Transportation Authority,DR,DO,N,189523.00
5184,Macatawa Area Express Transportation Authority,MB,DO,N,110620.00
5186,Lawrence County Port Authority,DR,PT,Y,5901.00
5186,Lawrence County Port Authority,MB,PT,Y,16787.00
5193,"VRide, Inc. - Michigan",VP,DO,N,7633843.00
5195,City of Shelby,DR,DO,Y,882.00
5196,Harbor Transit Multi-Modal Transportation System,DR,DO,Y,131045.00
5197,Trumbull County Transit Board,DR,PT,N,73787.00
5198,Medina County Public Transit,DR,DO,N,57009.00
5198,Medina County Public Transit,DT,PT,N,0.00
5198,Medina County Public Transit,MB,DO,N,19153.00
5198,Medina County Public Transit,MB,PT,N,0.00
5199,Delaware County Transit Board,DR,DO,N,271412.00
5199,Delaware County Transit Board,MB,DO,N,20327.00
5200,Warren County Transit Services,DR,PT,Y,98168.00
5201,Hancock Area Rural Transit ,DR,DO,Y,43576.00
5202,City of West Bend,DR,PT,Y,332452.00
5204,Jackson County Mass Transit District,DR,DO,Y,33845.00
5205,Greater Mankato Transit System,DR,DO,Y,25052.00
5205,Greater Mankato Transit System,MB,DO,Y,223305.00
5207,Midland Dial-A-Ride,DR,DO,Y,101363.00
5208,Midland County Board of Commissioners,DR,DO,Y,179981.00
5209,Central Indiana Regional Transportation Authority ,MB,PT,Y,4435.00
5209,Central Indiana Regional Transportation Authority ,VP,PT,Y,128456.00
5210,City of Hartford,DR,DO,Y,59563.00
5211,Rides Mass Transit District,MB,DO,N,136491.00
5212,Stateline Mass Transit District,DR,PT,N,17145.00
6001,Amarillo City Transit,DR,DO,N,57804.00
6001,Amarillo City Transit,MB,DO,N,156046.00
6006,Mass Transit Department - City of El Paso,DR,DO,N,513813.00
6006,Mass Transit Department - City of El Paso,DT,PT,N,47936.00
6006,Mass Transit Department - City of El Paso,MB,DO,N,9090275.00
6007,Fort Worth Transportation Authority,CR,PT,N,2162144.00
6007,Fort Worth Transportation Authority,DR,DO,N,423678.00
6007,Fort Worth Transportation Authority,DR,PT,N,644765.00
6007,Fort Worth Transportation Authority,MB,DO,N,4065647.00
6007,Fort Worth Transportation Authority,MB,PT,N,0.00
6007,Fort Worth Transportation Authority,VP,PT,N,1509083.00
6008,"Metropolitan Transit Authority of Harris County, Texas ",CB,DO,N,22207584.00
6008,"Metropolitan Transit Authority of Harris County, Texas ",CB,PT,N,5492565.00
6008,"Metropolitan Transit Authority of Harris County, Texas ",DR,PT,N,1265876.00
6008,"Metropolitan Transit Authority of Harris County, Texas ",DT,PT,N,258883.00
6008,"Metropolitan Transit Authority of Harris County, Texas ",LR,DO,N,3978767.00
6008,"Metropolitan Transit Authority of Harris County, Texas ",MB,DO,N,26243497.00
6008,"Metropolitan Transit Authority of Harris County, Texas ",MB,PT,N,6358642.00
6008,"Metropolitan Transit Authority of Harris County, Texas ",VP,PT,N,7885372.00
6009,"Laredo Transit Management, Inc.",DR,DO,N,42980.00
6009,"Laredo Transit Management, Inc.",MB,DO,N,3298484.00
6010,"City Transit Management Company, Inc.",DR,DO,N,834813.00
6010,"City Transit Management Company, Inc.",MB,DO,N,3868304.00
6011,VIA Metropolitan Transit,DR,DO,N,786255.00
6011,VIA Metropolitan Transit,DR,PT,N,895380.00
6011,VIA Metropolitan Transit,MB,DO,N,22571527.00
6011,VIA Metropolitan Transit,VP,PT,N,1447678.00
6012,"Waco Transit System, Inc.",DR,DO,N,83502.00
6012,"Waco Transit System, Inc.",MB,DO,N,524473.00
6013,Port Arthur Transit,DR,DO,Y,44066.00
6013,Port Arthur Transit,MB,DO,Y,87508.00
6014,City of Brownsville - Brownsville Metro,DR,DO,N,34638.00
6014,City of Brownsville - Brownsville Metro,MB,DO,N,1102522.00
6015,Island Transit,CB,DO,Y,53288.00
6015,Island Transit,DR,DO,Y,15222.00
6015,Island Transit,MB,DO,Y,266973.00
6016,Beaumont Municipal Transit System,DR,DO,N,62685.00
6016,Beaumont Municipal Transit System,MB,DO,N,452412.00
6017,Central Oklahoma Transportation and Parking Authority,DR,DO,N,113981.00
6017,Central Oklahoma Transportation and Parking Authority,DT,PT,N,140782.00
6017,Central Oklahoma Transportation and Parking Authority,FB,PT,N,38676.00
6017,Central Oklahoma Transportation and Parking Authority,MB,DO,N,2413348.00
6017,Central Oklahoma Transportation and Parking Authority,MB,PT,N,9393.00
6018,Metropolitan Tulsa Transit Authority,DR,PT,N,478578.00
6018,Metropolitan Tulsa Transit Authority,MB,DO,N,2111995.00
6018,Metropolitan Tulsa Transit Authority,MB,PT,N,29134.00
6019,City of Albuquerque Transit Department,DR,DO,N,349621.00
6019,City of Albuquerque Transit Department,MB,DO,N,4208211.00
6020,Crescent City Connection Division - Louisiana Department of Transportation,FB,DO,N,0.00
6022,Capital Area Transit System,DR,PT,N,108980.00
6022,Capital Area Transit System,MB,DO,N,1781193.00
6023,Lake Charles Transit System,DR,DO,Y,5885.00
6023,Lake Charles Transit System,MB,DO,Y,94787.00
6024,Shreveport Area Transit System,DR,DO,N,83066.00
6024,Shreveport Area Transit System,DR,PT,N,23616.00
6024,Shreveport Area Transit System,MB,DO,N,2589759.00
6025,City of Alexandria,DR,DO,Y,9126.00
6025,City of Alexandria,MB,DO,Y,441783.00
6026,City of Monroe Transit System,DR,DO,Y,13943.00
6026,City of Monroe Transit System,MB,DO,Y,573586.00
6032,New Orleans Regional Transit Authority,DR,PT,N,336497.00
6032,New Orleans Regional Transit Authority,MB,PT,N,10028466.00
6032,New Orleans Regional Transit Authority,SR,PT,N,5841686.00
6033,Central Arkansas Transit Authority,DR,DO,N,181673.00
6033,Central Arkansas Transit Authority,MB,DO,N,2002981.00
6033,Central Arkansas Transit Authority,SR,DO,N,79542.00
6034,Pine Bluff Transit,DR,DO,Y,7822.00
6034,Pine Bluff Transit,MB,DO,Y,43023.00
6035,Wichita Falls Transit System,MB,DO,Y,298399.00
6038,Lafayette Transit System,DR,PT,N,26729.00
6038,Lafayette Transit System,MB,DO,N,486797.00
6038,Lafayette Transit System,MB,PT,N,35655.00
6040,CityLink Transit,DR,DO,Y,296153.00
6040,CityLink Transit,MB,DO,Y,368226.00
6041,Handitran Special Transit Division - City of Arlington,DR,DO,N,93281.00
6041,Handitran Special Transit Division - City of Arlington,DT,PT,N,123651.00
6048,Capital Metropolitan Transportation Authority,CB,DO,N,923719.00
6048,Capital Metropolitan Transportation Authority,CB,PT,N,112734.00
6048,Capital Metropolitan Transportation Authority,DR,DO,N,483943.00
6048,Capital Metropolitan Transportation Authority,DR,PT,N,242217.00
6048,Capital Metropolitan Transportation Authority,DT,PT,N,53407.00
6048,Capital Metropolitan Transportation Authority,MB,DO,N,7417256.00
6048,Capital Metropolitan Transportation Authority,MB,PT,N,8368096.00
6048,Capital Metropolitan Transportation Authority,VP,DO,N,478910.00
6048,Capital Metropolitan Transportation Authority,YR,PT,N,2265523.00
6049,Las Cruces Area Transit,DR,DO,Y,27467.00
6049,Las Cruces Area Transit,MB,DO,Y,599753.00
6051,Corpus Christi Regional Transportation Authority,DR,DO,N,1437.00
6051,Corpus Christi Regional Transportation Authority,DR,PT,N,182354.00
6051,Corpus Christi Regional Transportation Authority,FB,PT,N,85806.00
6051,Corpus Christi Regional Transportation Authority,MB,DO,N,1236472.00
6051,Corpus Christi Regional Transportation Authority,MB,PT,N,168349.00
6056,Dallas Area Rapid Transit,CR,PT,N,8206398.00
6056,Dallas Area Rapid Transit,DR,PT,N,2464680.00
6056,Dallas Area Rapid Transit,LR,DO,N,17605260.00
6056,Dallas Area Rapid Transit,MB,DO,N,32525099.00
6056,Dallas Area Rapid Transit,VP,DO,N,813423.00
6058,St. Bernard Urban Rapid Transit,MB,DO,Y,25012.00
6059,Brazos Transit District,DR,DO,N,277139.00
6059,Brazos Transit District,MB,DO,N,312518.00
6059,Brazos Transit District,MB,PT,N,3732096.00
6062,"University of Arkansas, Fayetteville",DR,DO,Y,187339.00
6062,"University of Arkansas, Fayetteville",MB,DO,Y,914658.00
6068,City of Grand Prairie Transportation Services Department,DR,DO,N,2254.00
6070,City of Mesquite,DR,DO,Y,16060.00
6072,Ozark Regional Transit,DR,DO,N,38075.00
6072,Ozark Regional Transit,MB,DO,N,64381.00
6077,Santa Fe Trails - City of Santa Fe,DR,DO,N,75415.00
6077,Santa Fe Trails - City of Santa Fe,MB,DO,N,339686.00
6080,Terrebonne Parish Consolidated Government,DR,DO,Y,3096.00
6080,Terrebonne Parish Consolidated Government,MB,DO,Y,147949.00
6081,Longview Transit,DR,DO,Y,20306.00
6081,Longview Transit,MB,DO,Y,174068.00
6082,The Gulf Coast Center,DR,DO,N,25025.00
6082,The Gulf Coast Center,DT,PT,N,0.00
6082,The Gulf Coast Center,MB,DO,N,103415.00
6084,"Dallas - vRide, Inc.",VP,DO,N,3438227.00
6086,Fort Smith Transit,DR,DO,Y,39424.00
6086,Fort Smith Transit,MB,DO,Y,125402.00
6088,Jefferson Parish Department of Transit Administration,DR,PT,N,200805.00
6088,Jefferson Parish Department of Transit Administration,MB,PT,N,3077984.00
6089,City of Tyler,DT,PT,Y,55731.00
6089,City of Tyler,MB,DO,Y,98705.00
6090,Lower Rio Grande Valley Development Council,CB,DO,Y,9513.00
6090,Lower Rio Grande Valley Development Council,DR,DO,Y,680.00
6090,Lower Rio Grande Valley Development Council,MB,DO,Y,109827.00
6091,Hill Country Transit District,DR,DO,N,203173.00
6091,Hill Country Transit District,MB,DO,N,350862.00
6093,Texarkana Urban Transit District,MB,DO,Y,0.00
6094,The Lawton Area Transit System,DR,DO,Y,66924.00
6094,The Lawton Area Transit System,MB,DO,Y,266217.00
6095,Golden Crescent Regional Planning Commission,DR,DO,N,121664.00
6095,Golden Crescent Regional Planning Commission,MB,DO,N,119659.00
6096,Cleveland Area Rapid Transit,DR,DO,Y,84579.00
6096,Cleveland Area Rapid Transit,MB,DO,Y,61247.00
6097,Midland-Odessa Urban Transit District,CB,PT,N,9251.00
6097,Midland-Odessa Urban Transit District,DR,DO,N,66399.00
6097,Midland-Odessa Urban Transit District,MB,DO,N,292008.00
6099,City of McAllen - McAllen Express Transit,DR,DO,Y,4676.00
6099,City of McAllen - McAllen Express Transit,MB,DO,Y,339141.00
6100,City of Farmington dba: Red Apple Transit,DR,PT,Y,9261.00
6100,City of Farmington dba: Red Apple Transit,MB,PT,Y,82173.00
6101,Denton County Transportation Authority,CR,PT,N,564628.00
6101,Denton County Transportation Authority,DR,DO,N,81497.00
6101,Denton County Transportation Authority,MB,DO,N,3297029.00
6101,Denton County Transportation Authority,VP,PT,N,13052.00
6102,Concho Valley Transit District,DR,DO,N,72161.00
6102,Concho Valley Transit District,MB,DO,N,96026.00
6103,Fort Bend County Public Transportation,CB,PT,N,416565.00
6103,Fort Bend County Public Transportation,DR,PT,N,75803.00
6103,Fort Bend County Public Transportation,MB,PT,N,5204.00
6104,Jonesboro Economical Transportation System,DR,DO,Y,12427.00
6104,Jonesboro Economical Transportation System,MB,DO,Y,44327.00
6105,Intracity Transit,DR,DO,Y,47145.00
6105,Intracity Transit,MB,DO,Y,90506.00
6107,"Texoma Area Paratransit System, Inc",DR,DO,N,328490.00
6107,"Texoma Area Paratransit System, Inc",MB,DO,N,97036.00
6107,"Texoma Area Paratransit System, Inc",MB,PT,N,39450.00
6108,"Harris County Community Services Department, Office of Transit Services",CB,PT,Y,0.00
6108,"Harris County Community Services Department, Office of Transit Services",DT,PT,Y,182307.00
6108,"Harris County Community Services Department, Office of Transit Services",MB,PT,Y,53809.00
6109,St. Tammany Parish Government,DR,PT,Y,160821.00
6110,Collin County Committee on Aging,DR,DO,Y,36440.00
6110,Collin County Committee on Aging,MB,DO,Y,18641.00
6111,Rio Metro Regional Transit District,CB,PT,N,3814.00
6111,Rio Metro Regional Transit District,CR,PT,N,2616485.00
6111,Rio Metro Regional Transit District,DR,DO,N,43686.00
6112,River Parishes Transit Authority,DR,PT,Y,34799.00
6113,City of Cleburne,CB,DO,Y,891.00
6113,City of Cleburne,DR,DO,Y,90805.00
6114,STAR Transit,DR,DO,N,1417389.00
6114,STAR Transit,MB,DO,N,889.00
6115,Public Transit Services,CB,DO,Y,46561.00
6115,Public Transit Services,DR,DO,Y,74683.00
6115,Public Transit Services,DR,PT,Y,0.00
6116,Special Programs for Aging Needs,DR,DO,Y,75352.00
6118,City of Edmond,CB,PT,Y,0.00
6118,City of Edmond,DR,PT,Y,0.00
6118,City of Edmond,MB,PT,Y,0.00
6124,"vRide, Inc. - El Paso",VP,DO,N,679484.00
6125,City of Round Rock,DR,PT,Y,4451.00
6127,Plaquemines Parish Government,FB,DO,N,144433.00
6131,Capitol Area Rural Transportation System,DR,DO,Y,11618.00
6131,Capitol Area Rural Transportation System,MB,DO,Y,21575.00
6132,"St. Martin, Iberia, Lafayette Community Action Age",DR,DO,Y,32000.00
7001,StarTran,DR,DO,N,66412.00
7001,StarTran,DT,PT,N,80109.00
7001,StarTran,MB,DO,N,1240242.00
7002,Transit Authority of Omaha,DR,DO,N,258900.00
7002,Transit Authority of Omaha,DT,PT,N,26004.00
7002,Transit Authority of Omaha,MB,DO,N,4636442.00
7003,City Utilities of Springfield ,DR,DO,N,36657.00
7003,City Utilities of Springfield ,MB,DO,N,983573.00
7005,Kansas City Area Transportation Authority,DR,DO,N,77812.00
7005,Kansas City Area Transportation Authority,DR,PT,N,676043.00
7005,Kansas City Area Transportation Authority,DT,PT,N,20255.00
7005,Kansas City Area Transportation Authority,MB,DO,N,11308685.00
7005,Kansas City Area Transportation Authority,VP,DO,N,265801.00
7006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",DR,DO,N,990042.00
7006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",LR,DO,N,17633173.00
7006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",MB,DO,N,30269137.00
7007,Bettendorf Transit System,DR,PT,Y,5676.00
7007,Bettendorf Transit System,MB,DO,Y,116361.00
7007,Bettendorf Transit System,MB,PT,Y,2805.00
7008,Cedar Rapids Transit,DR,PT,N,168005.00
7008,Cedar Rapids Transit,MB,DO,N,769297.00
7009,Davenport Public Transit,DR,PT,Y,46316.00
7009,Davenport Public Transit,MB,DO,Y,419700.00
7009,Davenport Public Transit,MB,PT,Y,530.00
7010,Des Moines Area Regional Transit Authority,DR,DO,N,2235271.00
7010,Des Moines Area Regional Transit Authority,DT,PT,N,17356.00
7010,Des Moines Area Regional Transit Authority,MB,DO,N,4394422.00
7010,Des Moines Area Regional Transit Authority,VP,DO,N,993434.00
7011,City of Dubuque,DR,DO,Y,56195.00
7011,City of Dubuque,MB,DO,Y,132211.00
7012,Sioux City Transit System,DR,PT,N,130184.00
7012,Sioux City Transit System,MB,DO,N,735055.00
