NTD_ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,2017
5R01-50425,5R01-017,Piatt County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R01-50425,5R01-017,Piatt County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,36283
5R01-50447,5R01-004,Coles County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R01-50447,5R01-004,Coles County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,24670
5R01-50458,5R01-050,Whiteside County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R01-50458,5R01-050,Whiteside County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,37586
5R01-50496,5R01-021,Shelby County ,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R01-50496,5R01-021,Shelby County ,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,29321
5R01-50502,5R01-008,City of Galesburg,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R01-50502,5R01-008,City of Galesburg,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,9123
5R01-50502,5R01-008,City of Galesburg,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R01-50502,5R01-008,City of Galesburg,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,50592
5R01-55307,,Sangamon County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R01-55307,,Sangamon County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,8343
5R01-55313,,Marshall County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R01-55313,,Marshall County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,4169
5R01-55315,,Douglas County (Illinois),Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R01-55315,,Douglas County (Illinois),Rural Reporter,Rural,DR,DO,Funds Expended on Operations,3773
5R01-55316,,Jersey County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R01-55316,,Jersey County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,3738
5R01-55316,,Jersey County,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R01-55316,,Jersey County,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,9150
5R02-50230,5R02-011,Boone County Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50230,5R02-011,Boone County Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,65114
5R02-50246,5R02-012,Marshall County Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50246,5R02-012,Marshall County Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,39600
5R02-50248,5R02-043,Steuben County Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50248,5R02-043,Steuben County Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,35001
5R02-50249,5R02-014,City of Richmond,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50249,5R02-014,City of Richmond,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,6932
5R02-50249,5R02-014,City of Richmond,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R02-50249,5R02-014,City of Richmond,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,149879
5R02-50254,5R02-025,City of Mitchell,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50254,5R02-025,City of Mitchell,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,2350
5R02-50256,5R02-036,Access Johnson County ,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50256,5R02-036,Access Johnson County ,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,76046
5R02-50256,5R02-036,Access Johnson County ,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R02-50256,5R02-036,Access Johnson County ,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,29888
5R02-50272,5R02-013,Madison County Council of Governments,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50272,5R02-013,Madison County Council of Governments,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,13069
5R02-50276,5R02-032,Southern Indiana Development Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50276,5R02-032,Southern Indiana Development Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,252959
5R02-50280,5R02-042,Rush County Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50280,5R02-042,Rush County Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,10660
5R02-50281,5R02-002,Cass Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50281,5R02-002,Cass Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,133368
5R02-50281,5R02-002,Cass Area Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R02-50281,5R02-002,Cass Area Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0
5R02-50289,5R02-016,Kosciusko Area Bus Service,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50289,5R02-016,Kosciusko Area Bus Service,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,24198
5R02-50302,5R02-022,City of Washington,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R02-50302,5R02-022,City of Washington,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,5490
5R02-50305,5R02-044,LaGrange County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50305,5R02-044,LaGrange County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,191837
5R02-50307,5R02-037,"Lifestream Services, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50307,5R02-037,"Lifestream Services, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,30384
5R02-50308,5R02-020,Monroe County Rural Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50308,5R02-020,Monroe County Rural Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,51941
5R02-50308,5R02-020,Monroe County Rural Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R02-50308,5R02-020,Monroe County Rural Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,9013
5R02-50324,5R02-026,"Lifetime Resources, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50324,5R02-026,"Lifetime Resources, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,63049
5R02-50324,5R02-026,"Lifetime Resources, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R02-50324,5R02-026,"Lifetime Resources, Inc.",Rural Reporter,Rural,MB,DO,Funds Expended on Operations,11396
5R02-50330,5R02-041,DeKalb County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50330,5R02-041,DeKalb County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,73170
5R02-50342,5R02-008,LINK Hendricks County / Morgan County Connect,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50342,5R02-008,LINK Hendricks County / Morgan County Connect,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,72257
5R02-50347,5R02-031,Southern Indiana Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50347,5R02-031,Southern Indiana Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,30035
5R02-50347,5R02-031,Southern Indiana Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R02-50347,5R02-031,Southern Indiana Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,637
5R02-50351,5R02-033,Hamilton County Express Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50351,5R02-033,Hamilton County Express Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,122515
5R02-50354,5R02-009,Huntingburg Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50354,5R02-009,Huntingburg Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,9245
5R02-50358,5R02-015,New Castle Community Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R02-50358,5R02-015,New Castle Community Transit System,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,12065
5R02-50361,5R02-010,Huntington County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50361,5R02-010,Huntington County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,45303
5R02-50365,5R02-017,Town of Waveland,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50365,5R02-017,Town of Waveland,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,4222
5R02-50387,5R02-038,Union County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50387,5R02-038,Union County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,63803
5R02-50389,5R02-019,Orange County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50389,5R02-019,Orange County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,23804
5R02-50392,5R02-024,VanGo,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50392,5R02-024,VanGo,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,27022
5R02-50399,5R02-004,"Fayette Community on Aging & Aged, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50399,5R02-004,"Fayette Community on Aging & Aged, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,27511
5R02-50403,5R02-029,Wells County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50403,5R02-029,Wells County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,20971
5R02-50407,5R02-001,Transit Authority of Stone City,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50407,5R02-001,Transit Authority of Stone City,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,26424
5R02-50422,5R02-021,Noble Co. Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50422,5R02-021,Noble Co. Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,70943
5R02-50441,5R02-030,Wabash County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50441,5R02-030,Wabash County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,28305
5R02-50444,5R02-028,White County Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50444,5R02-028,White County Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,23724
5R02-50454,5R02-023,Y Miami Go,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50454,5R02-023,Y Miami Go,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,46076
5R02-50468,5R02-039,Whitley County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50468,5R02-039,Whitley County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,87684
5R02-50483,5R02-005,Franklin County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50483,5R02-005,Franklin County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,27132
5R02-50484,5R02-006,Fulton County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50484,5R02-006,Fulton County Council on Aging,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,85341
5R02-50485,5R02-027,City of Marion,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R02-50485,5R02-027,City of Marion,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0
5R02-50493,5R02-040,Area 7 Agency on Aging - Vigo Co.,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50493,5R02-040,Area 7 Agency on Aging - Vigo Co.,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,21779
5R02-50499,5R02-003,Clinton County Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50499,5R02-003,Clinton County Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,43360
5R02-50501,5R02-018,City of Seymour,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-50501,5R02-018,City of Seymour,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,43943
5R02-55310,5R02-035,Kankakee-Iroquois Regional Planning Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R02-55310,5R02-035,Kankakee-Iroquois Regional Planning Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,56659
5R03-50217,5R03-041,Iosco Transit Corporation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50217,5R03-041,Iosco Transit Corporation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,85143
5R03-50224,5R03-019,Caro Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50224,5R03-019,Caro Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,68724
5R03-50225,5R03-008,Arenac County/Bay Service,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50225,5R03-008,Arenac County/Bay Service,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,16820
5R03-50227,5R03-065,Shiawassee Area Transportation Agency,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50227,5R03-065,Shiawassee Area Transportation Agency,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,101489
5R03-50233,5R03-068,Thunderbay Transportation Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0
5R03-50233,5R03-068,Thunderbay Transportation Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,124333
5R03-50233,5R03-068,Thunderbay Transportation Authority,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,0
5R03-50233,5R03-068,Thunderbay Transportation Authority,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,1975
5R03-50240,5R03-064,Schoolcraft Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50240,5R03-064,Schoolcraft Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,67567
5R03-50241,5R03-027,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50241,5R03-027,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,25912
5R03-50241,5R03-027,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,FB,DO,Funds Expended on Capital,0
5R03-50241,5R03-027,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,FB,DO,Funds Expended on Operations,1393210
5R03-50241,5R03-027,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R03-50241,5R03-027,Eastern Upper Peninsula Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,116205
5R03-50242,5R03-059,Roscommon County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50242,5R03-059,Roscommon County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,150170
5R03-50243,5R03-016,Buchanan Dial-A-Ride,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0
5R03-50243,5R03-016,Buchanan Dial-A-Ride,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,12526
5R03-50244,5R03-042,Isabella County Transportation Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50244,5R03-042,Isabella County Transportation Commission,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,388304
5R03-50244,5R03-042,Isabella County Transportation Commission,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R03-50244,5R03-042,Isabella County Transportation Commission,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,16180
5R03-50260,5R03-028,Eaton County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50260,5R03-028,Eaton County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,168849
5R03-50260,5R03-028,Eaton County Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R03-50260,5R03-028,Eaton County Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,3163
5R03-50265,5R03-050,"Marshall, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50265,5R03-050,"Marshall, City of",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,55448
5R03-50268,5R03-035,Hillsdale Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50268,5R03-035,Hillsdale Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,48367
5R03-50282,5R03-045,Kalkaska Public Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50282,5R03-045,Kalkaska Public Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,87441
5R03-50282,5R03-045,Kalkaska Public Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R03-50282,5R03-045,Kalkaska Public Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,63319
5R03-50285,5R03-067,Straits Regional Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50285,5R03-067,Straits Regional Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,72929
5R03-50310,5R03-020,Cass County Transportation Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0
5R03-50310,5R03-020,Cass County Transportation Authority,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,21968
5R03-50313,5R03-021,Charlevoix County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50313,5R03-021,Charlevoix County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,97425
5R03-50314,5R03-023,Clinton Area Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50314,5R03-023,Clinton Area Transit System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,95759
5R03-50323,5R03-002,Adrian Dial-A-Ride,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0
5R03-50323,5R03-002,Adrian Dial-A-Ride,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,81143
5R03-50335,5R03-032,Greater Lapeer Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50335,5R03-032,Greater Lapeer Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,619375
5R03-50337,5R03-015,Branch Area Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50337,5R03-015,Branch Area Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,153917
5R03-50337,5R03-015,Branch Area Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R03-50337,5R03-015,Branch Area Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,9947
5R03-50340,5R03-058,Otsego County Board of Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50340,5R03-058,Otsego County Board of Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,89158
5R03-50344,5R03-056,Ogemaw County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50344,5R03-056,Ogemaw County Public Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,80362
5R03-50346,5R03-062,Sanilac County Board of Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50346,5R03-062,Sanilac County Board of Commissioners,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,43628
5R03-50355,5R03-009,Barry County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50355,5R03-009,Barry County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,238435
5R03-50355,5R03-009,Barry County Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R03-50355,5R03-009,Barry County Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0
5R03-50356,5R03-025,Delta Area Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50356,5R03-025,Delta Area Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,257948
5R03-50369,5R03-048,"Manistee County Transportation, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50369,5R03-048,"Manistee County Transportation, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,140245
5R03-50370,5R03-037,Huron Transit Corporation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50370,5R03-037,Huron Transit Corporation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,1027346
5R03-50371,5R03-057,Ontonagon County Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50371,5R03-057,Ontonagon County Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,64896
5R03-50374,5R03-017,Cadillac/Wexford Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50374,5R03-017,Cadillac/Wexford Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,117512
5R03-50383,5R03-069,Van Buren Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50383,5R03-069,Van Buren Public Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,342724
5R03-50383,5R03-069,Van Buren Public Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R03-50383,5R03-069,Van Buren Public Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,10450
5R03-50386,5R03-036,Houghton Motor Transit Line,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50386,5R03-036,Houghton Motor Transit Line,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,56493
5R03-50386,5R03-036,Houghton Motor Transit Line,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R03-50386,5R03-036,Houghton Motor Transit Line,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,63710
5R03-50395,5R03-030,Gladwin City/County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50395,5R03-030,Gladwin City/County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,227607
5R03-50398,5R03-011,Belding-Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50398,5R03-011,Belding-Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,35027
5R03-50404,5R03-033,Greenville Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50404,5R03-033,Greenville Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,50613
5R03-50408,5R03-034,"Hancock, City of ",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50408,5R03-034,"Hancock, City of ",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,41896
5R03-50413,5R03-010,Bay Area Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50413,5R03-010,Bay Area Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,162658
5R03-50413,5R03-010,Bay Area Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R03-50413,5R03-010,Bay Area Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,328208
5R03-50416,5R03-051,Mecosta Osceola Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50416,5R03-051,Mecosta Osceola Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,257135
5R03-50427,5R03-049,Marquette County Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50427,5R03-049,Marquette County Transit Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,103583
5R03-50427,5R03-049,Marquette County Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R03-50427,5R03-049,Marquette County Transit Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,123123
5R03-50436,5R03-066,St. Joseph County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50436,5R03-066,St. Joseph County Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,246298
5R03-50436,5R03-066,St. Joseph County Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R03-50436,5R03-066,St. Joseph County Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,34274
5R03-50437,5R03-014,Big Rapids Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50437,5R03-014,Big Rapids Dial-A-Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,68487
5R03-50437,5R03-014,Big Rapids Dial-A-Ride,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R03-50437,5R03-014,Big Rapids Dial-A-Ride,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,0
5R03-50452,5R03-007,Antrim County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50452,5R03-007,Antrim County Transportation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,24032
5R03-50453,5R03-022,Clare County Transit ,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50453,5R03-022,Clare County Transit ,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,116472
5R03-50455,5R03-031,Gogebic County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50455,5R03-031,Gogebic County Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,38941
5R03-50456,5R03-003,Allegan County Transportation Services,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0
5R03-50456,5R03-003,Allegan County Transportation Services,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,91113
5R03-50457,5R03-072,Benzie Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50457,5R03-072,Benzie Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,101347
5R03-50457,5R03-072,Benzie Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,0
5R03-50457,5R03-072,Benzie Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,25336
5R03-50459,5R03-047,Ludington Mass Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50459,5R03-047,Ludington Mass Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,198555
5R03-50463,5R03-012,Berrien County Public Transportation,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0
5R03-50463,5R03-012,Berrien County Public Transportation,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,262201
5R03-50473,5R03-046,Lenawee Transportation Corporation,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,0
5R03-50473,5R03-046,Lenawee Transportation Corporation,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,169125
5R03-50476,5R03-070,Yates Township Transportation System,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,0
5R03-50476,5R03-070,Yates Township Transportation System,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,38933
