NTD_ID,Legacy NTD ID,Agency Name,Reporter Type,Form Module Type,Mode,TOS,Expense Type,2015
0R03-00336,0R03-023,Skamania County Senior Services,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
0R03-00336,0R03-023,Skamania County Senior Services,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,8430.00
0R03-00364,0R03-025,Twin Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
0R03-00364,0R03-025,Twin Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,6175.00
0R03-00364,0R03-025,Twin Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
0R03-00364,0R03-025,Twin Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,124908.00
0R03-00366,0R03-030,White Pass Community Services Coalition,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
0R03-00366,0R03-030,White Pass Community Services Coalition,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,21075.00
0R03-00368,0R03-004,Lower Columbia Community Action Council,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
0R03-00368,0R03-004,Lower Columbia Community Action Council,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,27548.00
0R03-00368,0R03-004,Lower Columbia Community Action Council,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
0R03-00368,0R03-004,Lower Columbia Community Action Council,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
0R03-00371,0R03-056,Wahkiakum County Health & Human Services,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
0R03-00371,0R03-056,Wahkiakum County Health & Human Services,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
0R03-00371,0R03-056,Wahkiakum County Health & Human Services,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
0R03-00371,0R03-056,Wahkiakum County Health & Human Services,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,5801.00
0R03-00383,0R03-001,Columbia County Public Transportation,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
0R03-00383,0R03-001,Columbia County Public Transportation,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,73808.00
0R03-00383,0R03-001,Columbia County Public Transportation,Rural Reporter,Rural General Public Transit,VP,DO,Funds Expended on Capital,0.00
0R03-00383,0R03-001,Columbia County Public Transportation,Rural Reporter,Rural General Public Transit,VP,DO,Funds Expended on Operations,63938.00
0R03-00386,0R03-024,Special Mobility Services,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
0R03-00386,0R03-024,Special Mobility Services,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,4467.00
0R03-00386,0R03-024,Special Mobility Services,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
0R03-00386,0R03-024,Special Mobility Services,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,15414.00
0R03-00398,,Coastal Community Action Program,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
0R03-00398,,Coastal Community Action Program,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,1774.00
0R03-00405,,Okanogan Transit,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
0R03-00405,,Okanogan Transit,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,0.00
0R03-00405,,Okanogan Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
0R03-00405,,Okanogan Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,12656.00
0R03-00406,,Smith6 LLC (Provide-A-Ride),Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
0R03-00406,,Smith6 LLC (Provide-A-Ride),Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,266.00
0R04-00320,0R04-014,Center for Community ,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
0R04-00320,0R04-014,Center for Community ,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,3817.00
0R04-00320,0R04-014,Center for Community ,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
0R04-00320,0R04-014,Center for Community ,Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,36598.00
0R04-00327,0R04-002,Mat-Su Community Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
0R04-00327,0R04-002,Mat-Su Community Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,12523.00
0R04-00327,0R04-002,Mat-Su Community Transit,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Capital,0.00
0R04-00327,0R04-002,Mat-Su Community Transit,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Operations,0.00
0R04-00327,0R04-002,Mat-Su Community Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
0R04-00327,0R04-002,Mat-Su Community Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,23257.00
0R04-00340,0R04-001,"Senior Citizens of Kodiak, Inc.",Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
0R04-00340,0R04-001,"Senior Citizens of Kodiak, Inc.",Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,5164.00
0R04-00340,0R04-001,"Senior Citizens of Kodiak, Inc.",Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Capital,0.00
0R04-00340,0R04-001,"Senior Citizens of Kodiak, Inc.",Rural Reporter,Rural General Public Transit,MB,PT,Funds Expended on Operations,2622.00
0R04-00345,0R04-011,Glacier Valley Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
0R04-00345,0R04-011,Glacier Valley Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,72551.00
0R04-00355,0R04-023,Valley Mover,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
0R04-00355,0R04-023,Valley Mover,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,233494.00
0R04-00358,0R04-004,Ketchikan Gateway Borough,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
0R04-00358,0R04-004,Ketchikan Gateway Borough,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,6165.00
0R04-00358,0R04-004,Ketchikan Gateway Borough,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
0R04-00358,0R04-004,Ketchikan Gateway Borough,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,195110.00
0R04-00378,0R04-006,"Central Area Rural Transit System, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
0R04-00378,0R04-006,"Central Area Rural Transit System, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,128854.00
0R04-00378,0R04-006,"Central Area Rural Transit System, Inc.",Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Capital,0.00
0R04-00378,0R04-006,"Central Area Rural Transit System, Inc.",Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Operations,28285.00
0R04-00382,0R04-010,Inter-Island Ferry Authority,Rural Reporter,Rural General Public Transit,FB,DO,Funds Expended on Capital,0.00
0R04-00382,0R04-010,Inter-Island Ferry Authority,Rural Reporter,Rural General Public Transit,FB,DO,Funds Expended on Operations,2570696.00
0R04-00387,0R04-016,City of Bethel,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
0R04-00387,0R04-016,City of Bethel,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,33030.00
0R04-00391,0R04-005,City and Borough of Juneau,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Capital,0.00
0R04-00391,0R04-005,City and Borough of Juneau,Rural Reporter,Rural General Public Transit,DR,PT,Funds Expended on Operations,0.00
0R04-00391,0R04-005,City and Borough of Juneau,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
0R04-00391,0R04-005,City and Borough of Juneau,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,797329.00
0R04-00399,,Sunshine Transit Coalition,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
0R04-00399,,Sunshine Transit Coalition,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,9641.00
1R01-10131,1R01-004,Northwestern CT Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R01-10131,1R01-004,Northwestern CT Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,65358.00
1R01-10131,1R01-004,Northwestern CT Transit District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R01-10131,1R01-004,Northwestern CT Transit District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,38157.00
1R01-10140,1R01-001,Estuary Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R01-10140,1R01-001,Estuary Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,11002.00
1R01-10140,1R01-001,Estuary Transit District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R01-10140,1R01-001,Estuary Transit District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,138200.00
1R01-10149,1R01-005,Windham Region Transit District,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
1R01-10149,1R01-005,Windham Region Transit District,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,46780.00
1R01-10149,1R01-005,Windham Region Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R01-10149,1R01-005,Windham Region Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,49799.00
1R01-10149,1R01-005,Windham Region Transit District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R01-10149,1R01-005,Windham Region Transit District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,102796.00
1R01-10156,1R01-003,Northeastern Connecticut Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R01-10156,1R01-003,Northeastern Connecticut Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,1635.00
1R01-10156,1R01-003,Northeastern Connecticut Transit District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R01-10156,1R01-003,Northeastern Connecticut Transit District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,29775.00
1R02-10145,1R02-003,Martha's Vineyard Transit Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R02-10145,1R02-003,Martha's Vineyard Transit Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
1R02-10145,1R02-003,Martha's Vineyard Transit Authority,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R02-10145,1R02-003,Martha's Vineyard Transit Authority,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,1336215.00
1R02-10162,1R02-004,Nantucket Regional Transit Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R02-10162,1R02-004,Nantucket Regional Transit Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,15507.00
1R02-10162,1R02-004,Nantucket Regional Transit Authority,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R02-10162,1R02-004,Nantucket Regional Transit Authority,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,383969.00
1R02-10173,1R02-005,Franklin Regional Transit Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R02-10173,1R02-005,Franklin Regional Transit Authority,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,58857.00
1R02-10173,1R02-005,Franklin Regional Transit Authority,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R02-10173,1R02-005,Franklin Regional Transit Authority,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,141401.00
1R03-10134,1R03-006,Penquis Community Action Program,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R03-10134,1R03-006,Penquis Community Action Program,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,6255.00
1R03-10134,1R03-006,Penquis Community Action Program,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Capital,0.00
1R03-10134,1R03-006,Penquis Community Action Program,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Operations,0.00
1R03-10142,1R03-001,"Aroostook Regional Transportation Systems, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R03-10142,1R03-001,"Aroostook Regional Transportation Systems, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,51776.00
1R03-10146,1R03-007,Washington Hancock Community Agency,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R03-10146,1R03-007,Washington Hancock Community Agency,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,1176.00
1R03-10152,1R03-014,City of Bath,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R03-10152,1R03-014,City of Bath,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,10806.00
1R03-10153,1R03-027,Town of Cranberry Isles,Rural Reporter,Rural General Public Transit,FB,DO,Funds Expended on Capital,0.00
1R03-10153,1R03-027,Town of Cranberry Isles,Rural Reporter,Rural General Public Transit,FB,DO,Funds Expended on Operations,6285.00
1R03-10155,1R03-005,Kennebec Valley Community Action Program,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R03-10155,1R03-005,Kennebec Valley Community Action Program,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,59094.00
1R03-10155,1R03-005,Kennebec Valley Community Action Program,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R03-10155,1R03-005,Kennebec Valley Community Action Program,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,72362.00
1R03-10166,1R03-010,"Coastal Trans, Inc. ",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R03-10166,1R03-010,"Coastal Trans, Inc. ",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,8905.00
1R03-10166,1R03-010,"Coastal Trans, Inc. ",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R03-10166,1R03-010,"Coastal Trans, Inc. ",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,42403.00
1R03-10167,1R03-020,Isle au Haut Boat Services,Rural Reporter,Rural General Public Transit,FB,DO,Funds Expended on Capital,0.00
1R03-10167,1R03-020,Isle au Haut Boat Services,Rural Reporter,Rural General Public Transit,FB,DO,Funds Expended on Operations,267081.00
1R03-10169,1R03-013,Waldo Community Action Partners,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R03-10169,1R03-013,Waldo Community Action Partners,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,28893.00
1R03-10175,1R03-011,"Downeast Transportation, Inc. ",Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
1R03-10175,1R03-011,"Downeast Transportation, Inc. ",Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,132200.00
1R03-10175,1R03-011,"Downeast Transportation, Inc. ",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R03-10175,1R03-011,"Downeast Transportation, Inc. ",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,38450.00
1R03-10177,1R03-008,"West's Transportation, Inc. ",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R03-10177,1R03-008,"West's Transportation, Inc. ",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
1R03-10177,1R03-008,"West's Transportation, Inc. ",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R03-10177,1R03-008,"West's Transportation, Inc. ",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,54443.00
1R04-10137,1R04-001,"Advance Transit, Inc. NH",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R04-10137,1R04-001,"Advance Transit, Inc. NH",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
1R04-10137,1R04-001,"Advance Transit, Inc. NH",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R04-10137,1R04-001,"Advance Transit, Inc. NH",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,0.00
1R04-10150,1R04-003,"Community Alliance of Human Services, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R04-10150,1R04-003,"Community Alliance of Human Services, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
1R04-10150,1R04-003,"Community Alliance of Human Services, Inc.",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R04-10150,1R04-003,"Community Alliance of Human Services, Inc.",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,27239.00
1R04-10159,1R04-004,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R04-10159,1R04-004,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
1R04-10159,1R04-004,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R04-10159,1R04-004,"VNA Home Healthcare, Hospice & Community Service",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,20368.00
1R04-10160,1R04-006,Belknap Merrimack CAP/Winnipesaukee Transit System,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R04-10160,1R04-006,Belknap Merrimack CAP/Winnipesaukee Transit System,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,7044.00
1R04-10161,1R04-005,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R04-10161,1R04-005,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,10597.00
1R04-10161,1R04-005,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R04-10161,1R04-005,Belknap-Merrimack CAP/Concord Area Transit,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,83343.00
1R04-10170,1R04-011,"Tri-County CAP, Inc./Carroll County Transit",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R04-10170,1R04-011,"Tri-County CAP, Inc./Carroll County Transit",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,2727.00
1R04-10170,1R04-011,"Tri-County CAP, Inc./Carroll County Transit",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R04-10170,1R04-011,"Tri-County CAP, Inc./Carroll County Transit",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,2865.00
1R04-10172,1R04-002,"Tri-County CAP, Inc./North Country Transit",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R04-10172,1R04-002,"Tri-County CAP, Inc./North Country Transit",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,4941.00
1R04-10172,1R04-002,"Tri-County CAP, Inc./North Country Transit",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R04-10172,1R04-002,"Tri-County CAP, Inc./North Country Transit",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,23781.00
1R06-10137,1R04-001,"Advance Transit, Inc. NH",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R06-10137,1R04-001,"Advance Transit, Inc. NH",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
1R06-10137,1R04-001,"Advance Transit, Inc. NH",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R06-10137,1R04-001,"Advance Transit, Inc. NH",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,0.00
1R06-10141,1R06-004,"Connecticut River Transit, Inc.",Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
1R06-10141,1R06-004,"Connecticut River Transit, Inc.",Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,51833.00
1R06-10141,1R06-004,"Connecticut River Transit, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R06-10141,1R06-004,"Connecticut River Transit, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
1R06-10141,1R06-004,"Connecticut River Transit, Inc.",Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Capital,0.00
1R06-10141,1R06-004,"Connecticut River Transit, Inc.",Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Operations,0.00
1R06-10141,1R06-004,"Connecticut River Transit, Inc.",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R06-10141,1R06-004,"Connecticut River Transit, Inc.",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,120943.00
1R06-10143,1R06-001,Addison County Transit Resources,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
1R06-10143,1R06-001,Addison County Transit Resources,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,39024.00
1R06-10143,1R06-001,Addison County Transit Resources,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R06-10143,1R06-001,Addison County Transit Resources,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
1R06-10143,1R06-001,Addison County Transit Resources,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R06-10143,1R06-001,Addison County Transit Resources,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,13351.00
1R06-10144,1R06-005,"Deerfield Valley Transit Association, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R06-10144,1R06-005,"Deerfield Valley Transit Association, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
1R06-10144,1R06-005,"Deerfield Valley Transit Association, Inc.",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R06-10144,1R06-005,"Deerfield Valley Transit Association, Inc.",Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,0.00
1R06-10148,1R06-010,Rural Community Transportation,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
1R06-10148,1R06-010,Rural Community Transportation,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,0.00
1R06-10148,1R06-010,Rural Community Transportation,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R06-10148,1R06-010,Rural Community Transportation,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
1R06-10148,1R06-010,Rural Community Transportation,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Capital,0.00
1R06-10148,1R06-010,Rural Community Transportation,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Operations,0.00
1R06-10148,1R06-010,Rural Community Transportation,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R06-10148,1R06-010,Rural Community Transportation,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,0.00
1R06-10151,1R06-014,Green Mountain Community Network,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R06-10151,1R06-014,Green Mountain Community Network,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
1R06-10151,1R06-014,Green Mountain Community Network,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R06-10151,1R06-014,Green Mountain Community Network,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,28986.00
1R06-10154,1R06-008,Marble Valley Regional Transit District,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
1R06-10154,1R06-008,Marble Valley Regional Transit District,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,101733.00
1R06-10154,1R06-008,Marble Valley Regional Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R06-10154,1R06-008,Marble Valley Regional Transit District,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,29125.00
1R06-10154,1R06-008,Marble Valley Regional Transit District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R06-10154,1R06-008,Marble Valley Regional Transit District,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,68034.00
1R06-10165,1R06-007,Chittenden County Transportation Authority d/b/a Green Mountain Transit Agency,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
1R06-10165,1R06-007,Chittenden County Transportation Authority d/b/a Green Mountain Transit Agency,Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,69270.00
1R06-10165,1R06-007,Chittenden County Transportation Authority d/b/a Green Mountain Transit Agency,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R06-10165,1R06-007,Chittenden County Transportation Authority d/b/a Green Mountain Transit Agency,Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
1R06-10165,1R06-007,Chittenden County Transportation Authority d/b/a Green Mountain Transit Agency,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Capital,0.00
1R06-10165,1R06-007,Chittenden County Transportation Authority d/b/a Green Mountain Transit Agency,Rural Reporter,Rural General Public Transit,DT,PT,Funds Expended on Operations,0.00
1R06-10165,1R06-007,Chittenden County Transportation Authority d/b/a Green Mountain Transit Agency,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Capital,0.00
1R06-10165,1R06-007,Chittenden County Transportation Authority d/b/a Green Mountain Transit Agency,Rural Reporter,Rural General Public Transit,MB,DO,Funds Expended on Operations,92899.00
1R06-10168,1R06-011,"Stagecoach Transportation Services, Inc.",Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Capital,0.00
1R06-10168,1R06-011,"Stagecoach Transportation Services, Inc.",Rural Reporter,Rural General Public Transit,CB,DO,Funds Expended on Operations,12711.00
1R06-10168,1R06-011,"Stagecoach Transportation Services, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Capital,0.00
1R06-10168,1R06-011,"Stagecoach Transportation Services, Inc.",Rural Reporter,Rural General Public Transit,DR,DO,Funds Expended on Operations,0.00
