NTD_ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,2016
90035,9035,Gold Coast Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,3068465.00
90036,9036,Orange County Transportation Authority,Full Reporter,Urban,CB,DO,Funds Earned During Period,200380.00
90036,9036,Orange County Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,341819.00
90036,9036,Orange County Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,6242746.00
90036,9036,Orange County Transportation Authority,Full Reporter,Urban,DT,PT,Funds Earned During Period,371488.00
90036,9036,Orange County Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,32454570.00
90036,9036,Orange County Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,11443124.00
90036,9036,Orange County Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,5985767.00
90039,9039,Culver City Municipal Bus Lines,Full Reporter,Urban,DR,DO,Funds Earned During Period,4135.00
90039,9039,Culver City Municipal Bus Lines,Full Reporter,Urban,MB,DO,Funds Earned During Period,3582271.00
90041,9041,Montebello Bus Lines,Full Reporter,Urban,DT,PT,Funds Earned During Period,18053.00
90041,9041,Montebello Bus Lines,Full Reporter,Urban,MB,DO,Funds Earned During Period,5058818.00
90041,9041,Montebello Bus Lines,Full Reporter,Urban,MB,PT,Funds Earned During Period,85599.00
90042,9042,City of Gardena Transportation Department,Full Reporter,Urban,DR,DO,Funds Earned During Period,12890.00
90042,9042,City of Gardena Transportation Department,Full Reporter,Urban,MB,DO,Funds Earned During Period,2546493.00
90043,9043,City of Commerce Municipal Buslines,Full Reporter,Urban,DR,DO,Funds Earned During Period,0.00
90043,9043,City of Commerce Municipal Buslines,Full Reporter,Urban,MB,DO,Funds Earned During Period,0.00
90044,9044,City of Arcadia Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90044,9044,City of Arcadia Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,63520.00
90044,9044,City of Arcadia Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90044,9044,City of Arcadia Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0.00
90045,9045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,Funds Earned During Period,2702358.00
90045,9045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,MB,PT,Funds Earned During Period,66125689.00
90045,9045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,RB,PT,Funds Earned During Period,3879475.00
90050,9050,Simi Valley Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
90050,9050,Simi Valley Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,85762.00
90050,9050,Simi Valley Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.00
90050,9050,Simi Valley Transit,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,345042.00
90052,9052,City of Corona,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90052,9052,City of Corona,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,182258.00
90052,9052,City of Corona,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90052,9052,City of Corona,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,150452.00
90061,9061,Yuba-Sutter Transit Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,625505.00
90061,9061,Yuba-Sutter Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,134038.00
90061,9061,Yuba-Sutter Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,575265.00
90062,9062,Monterey-Salinas Transit,Full Reporter,Urban,CB,DO,Funds Earned During Period,1218080.00
90062,9062,Monterey-Salinas Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,222961.00
90062,9062,Monterey-Salinas Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,7344319.00
90062,9062,Monterey-Salinas Transit,Full Reporter,Urban,MB,PT,Funds Earned During Period,237005.00
90078,9078,Central Contra Costa Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,549620.00
90078,9078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,4441003.00
90079,9079,SunLine Transit Agency,Full Reporter,Urban,DR,DO,Funds Earned During Period,328369.00
90079,9079,SunLine Transit Agency,Full Reporter,Urban,MB,DO,Funds Earned During Period,2871930.00
90086,9086,City of Riverside Special Transportation,Full Reporter,Urban,DR,DO,Funds Earned During Period,376960.00
90087,9087,Santa Maria Area Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,11612.00
90087,9087,Santa Maria Area Transit,Full Reporter,Urban,MB,PT,Funds Earned During Period,729562.00
90088,9088,Napa Valley Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,191178.00
90088,9088,Napa Valley Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,259512.00
90088,9088,Napa Valley Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,667233.00
90089,9089,Sonoma County Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,186278.00
90089,9089,Sonoma County Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,3203.00
90089,9089,Sonoma County Transit,Full Reporter,Urban,MB,PT,Funds Earned During Period,1828658.00
90090,9090,Yolo County Transportation District,Full Reporter,Urban,DR,PT,Funds Earned During Period,91249.00
90090,9090,Yolo County Transportation District,Full Reporter,Urban,MB,PT,Funds Earned During Period,2297699.00
90091,9091,City of Visalia - Visalia City Coach,Full Reporter,Urban,CB,PT,Funds Earned During Period,26329.00
90091,9091,City of Visalia - Visalia City Coach,Full Reporter,Urban,DR,PT,Funds Earned During Period,139233.00
90091,9091,City of Visalia - Visalia City Coach,Full Reporter,Urban,MB,PT,Funds Earned During Period,1253093.00
90092,9092,City of Fairfield - Fairfield and Suisun Transit,Full Reporter,Urban,CB,PT,Funds Earned During Period,1512367.00
90092,9092,City of Fairfield - Fairfield and Suisun Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,111298.00
90092,9092,City of Fairfield - Fairfield and Suisun Transit,Full Reporter,Urban,MB,PT,Funds Earned During Period,649363.00
90093,9093,Redding Area Bus Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,178959.00
90093,9093,Redding Area Bus Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,665841.00
90095,9095,San Diego Association of Governments,Full Reporter,Urban,VP,PT,Funds Earned During Period,11632798.00
90119,9119,Laguna Beach Municipal Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,43467.00
90121,9121,Antelope Valley Transit Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,2742282.00
90121,9121,Antelope Valley Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,99541.00
90121,9121,Antelope Valley Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,2476161.00
90131,9131,City of Scottsdale - Scottsdale Trolley,Full Reporter,Urban,MB,PT,Funds Earned During Period,0.00
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter,Urban,CR,PT,Funds Earned During Period,89104140.00
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter,Urban,MB,PT,Funds Earned During Period,0.00
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter,Urban,DT,PT,Funds Earned During Period,1345198.00
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter,Urban,MB,PT,Funds Earned During Period,12457957.00
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter,Urban,VP,PT,Funds Earned During Period,3400894.00
90140,9140,Peoria Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,34592.00
90142,9142,Unitrans - City of Davis/ASUCD,Full Reporter,Urban,MB,DO,Funds Earned During Period,2862710.00
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,232526.00
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,2007023.00
90146,9146,Foothill Transit,Full Reporter,Urban,MB,PT,Funds Earned During Period,17144739.00
90147,9147,City of Los Angeles Department of Transportation,Full Reporter,Urban,CB,PT,Funds Earned During Period,3825712.00
90147,9147,City of Los Angeles Department of Transportation,Full Reporter,Urban,DR,PT,Funds Earned During Period,191783.00
90147,9147,City of Los Angeles Department of Transportation,Full Reporter,Urban,DT,PT,Funds Earned During Period,261191.00
90147,9147,City of Los Angeles Department of Transportation,Full Reporter,Urban,MB,PT,Funds Earned During Period,7502978.00
90148,9148,Victor Valley Transit Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,346165.00
90148,9148,Victor Valley Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,515193.00
90148,9148,Victor Valley Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,1975876.00
90148,9148,Victor Valley Transit Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,2231814.00
90149,9149,City of Lompoc - Lompoc Transit,Reduced Reporter,Urban,CB,PT,Funds Expended on Capital,0.00
90149,9149,City of Lompoc - Lompoc Transit,Reduced Reporter,Urban,CB,PT,Funds Expended on Operations,979184.00
90149,9149,City of Lompoc - Lompoc Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90149,9149,City of Lompoc - Lompoc Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,12989.00
90149,9149,City of Lompoc - Lompoc Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90149,9149,City of Lompoc - Lompoc Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,122467.00
90151,9151,Southern California Regional Rail Authority dba: Metrolink,Full Reporter,Urban,CR,PT,Funds Earned During Period,84505943.00
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter,Urban,HR,DO,Funds Earned During Period,35789506.00
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter,Urban,LR,DO,Funds Earned During Period,47807077.00
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter,Urban,MB,DO,Funds Earned During Period,243320962.00
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter,Urban,MB,PT,Funds Earned During Period,7111289.00
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter,Urban,RB,DO,Funds Earned During Period,6245395.00
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter,Urban,VP,PT,Funds Earned During Period,15682409.00
90155,9155,City of Vacaville,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90155,9155,City of Vacaville,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,34999.00
90155,9155,City of Vacaville,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90155,9155,City of Vacaville,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,361855.00
90156,9156,City of San Luis Obispo,Full Reporter,Urban,MB,PT,Funds Earned During Period,721541.00
90157,9157,Access Services,Full Reporter,Urban,DR,PT,Funds Earned During Period,5872996.00
90157,9157,Access Services,Full Reporter,Urban,DT,PT,Funds Earned During Period,3767954.00
90159,9159,Western Contra Costa Transit Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,1010809.00
90159,9159,Western Contra Costa Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,62319.00
90159,9159,Western Contra Costa Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,1050041.00
90161,9161,City of Union City Transit Division,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90161,9161,City of Union City Transit Division,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,51629.00
90161,9161,City of Union City Transit Division,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90161,9161,City of Union City Transit Division,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,312583.00
90162,9162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,461843.00
90162,9162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,2811588.00
90163,9163,Camarillo Area Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90163,9163,Camarillo Area Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,98737.00
90163,9163,Camarillo Area Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90163,9163,Camarillo Area Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,19282.00
90164,9164,Ventura Intercity Service Transit Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,1248653.00
90164,9164,Ventura Intercity Service Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,47429.00
90164,9164,Ventura Intercity Service Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,67176.00
90165,9165,Thousand Oaks Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90165,9165,Thousand Oaks Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,314884.00
90165,9165,Thousand Oaks Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90165,9165,Thousand Oaks Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,179361.00
90167,9167,Davis Community Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
90167,9167,Davis Community Transit,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,34104.00
90168,9168,Roseville Transit,Reduced Reporter,Urban,CB,PT,Funds Expended on Capital,0.00
90168,9168,Roseville Transit,Reduced Reporter,Urban,CB,PT,Funds Expended on Operations,593050.00
90168,9168,Roseville Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90168,9168,Roseville Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,90194.00
90168,9168,Roseville Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90168,9168,Roseville Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,233167.00
90169,9169,"vRide, Inc. - Valley Metro",Full Reporter,Urban,VP,DO,Funds Earned During Period,3276717.00
90171,9171,Santa Clarita Transit,Full Reporter,Urban,CB,PT,Funds Earned During Period,1499774.00
90171,9171,Santa Clarita Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,114236.00
90171,9171,Santa Clarita Transit,Full Reporter,Urban,MB,PT,Funds Earned During Period,2176239.00
90173,9173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,DR,PT,Funds Earned During Period,425264.00
90173,9173,Transit Joint Powers Authority for Merced County,Full Reporter,Urban,MB,PT,Funds Earned During Period,1084358.00
90175,9175,City of Lodi - Transit Division,Full Reporter,Urban,DR,PT,Funds Earned During Period,58417.00
90175,9175,City of Lodi - Transit Division,Full Reporter,Urban,MB,PT,Funds Earned During Period,152054.00
90182,9182,Altamont Corridor Express,Full Reporter,Urban,CR,PT,Funds Earned During Period,8557783.00
90191,9191,Town of Oro Valley - Transit Services Division,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
90191,9191,Town of Oro Valley - Transit Services Division,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,88684.00
90194,9194,City of Atascadero,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90194,9194,City of Atascadero,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,54397.00
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,CB,PT,Funds Earned During Period,390664.00
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DR,PT,Funds Earned During Period,29197.00
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,DT,PT,Funds Earned During Period,2120.00
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,DO,Funds Earned During Period,574321.00
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,MB,PT,Funds Earned During Period,25905.00
90196,9196,Placer County Department of Public Works and Facilities,Full Reporter,Urban,VP,PT,Funds Earned During Period,87619.00
90197,9197,City of Tracy,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90197,9197,City of Tracy,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,31220.00
90197,9197,City of Tracy,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90197,9197,City of Tracy,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,64250.00
90198,9198,City of Porterville,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90198,9198,City of Porterville,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,32124.00
90198,9198,City of Porterville,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90198,9198,City of Porterville,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,502573.00
90199,9199,City of Madera,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90199,9199,City of Madera,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,27808.00
90199,9199,City of Madera,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90199,9199,City of Madera,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,89244.00
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,DR,PT,Funds Earned During Period,33920.00
90200,9200,Kings County Area Public Transit Agency,Full Reporter,Urban,MB,PT,Funds Earned During Period,583484.00
90201,9201,City of Turlock,Full Reporter,Urban,DR,PT,Funds Earned During Period,29435.00
90201,9201,City of Turlock,Full Reporter,Urban,MB,PT,Funds Earned During Period,118727.00
90205,9205,City of Elk Grove,Full Reporter,Urban,CB,PT,Funds Earned During Period,778740.00
90205,9205,City of Elk Grove,Full Reporter,Urban,DR,PT,Funds Earned During Period,103209.00
90205,9205,City of Elk Grove,Full Reporter,Urban,MB,PT,Funds Earned During Period,572633.00
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,168797.00
90206,9206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1388607.00
90208,9208,Butte County Association of Governments,Full Reporter,Urban,DR,PT,Funds Earned During Period,358513.00
90208,9208,Butte County Association of Governments,Full Reporter,Urban,MB,PT,Funds Earned During Period,1348931.00
90209,9209,"Valley Metro Rail, Inc.",Full Reporter,Urban,LR,PT,Funds Earned During Period,13461088.00
90211,9211,Anaheim Transportation Network,Full Reporter,Urban,MB,PT,Funds Earned During Period,5130125.00
90213,9213,City of Petaluma,Full Reporter,Urban,DR,PT,Funds Earned During Period,62544.00
90213,9213,City of Petaluma,Full Reporter,Urban,MB,PT,Funds Earned During Period,218121.00
90214,9214,City of Redondo Beach - Beach Cities Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,13804.00
90214,9214,City of Redondo Beach - Beach Cities Transit,Full Reporter,Urban,MB,PT,Funds Earned During Period,331198.00
90215,9215,Carson Area Metropolitan Planning Organization,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90215,9215,Carson Area Metropolitan Planning Organization,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,27655.00
90215,9215,Carson Area Metropolitan Planning Organization,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90215,9215,Carson Area Metropolitan Planning Organization,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,63587.00
90217,9217,City of Manteca,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90217,9217,City of Manteca,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,27845.00
90217,9217,City of Manteca,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90217,9217,City of Manteca,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,32886.00
90219,9219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,86943.00
90219,9219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1252543.00
90219,9219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,9648.00
90220,9220,City of Folsom,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
90220,9220,City of Folsom,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,46388.00
90220,9220,City of Folsom,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.00
90220,9220,City of Folsom,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,85067.00
90222,9222,Pima Association of Governments,Full Reporter,Urban,VP,PT,Funds Earned During Period,621508.00
90223,9223,"Paratransit, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,1329956.00
90223,9223,"Paratransit, Inc.",Full Reporter,Urban,DR,PT,Funds Earned During Period,179387.00
90223,9223,"Paratransit, Inc.",Full Reporter,Urban,DT,PT,Funds Earned During Period,228910.00
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,251494.00
90225,9225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,FB,PT,Funds Earned During Period,16430364.00
90226,9226,Imperial County Transportation Commission,Full Reporter,Urban,DR,PT,Funds Earned During Period,66554.00
90226,9226,Imperial County Transportation Commission,Full Reporter,Urban,MB,PT,Funds Earned During Period,718108.00
90227,9227,City of Moorpark,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90227,9227,City of Moorpark,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,53018.00
90229,9229,El Dorado County Transit Authority,Full Reporter,Urban,CB,DO,Funds Earned During Period,793036.00
90229,9229,El Dorado County Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,616000.00
90229,9229,El Dorado County Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,191051.00
90230,9230,California Vanpool Authority,Full Reporter,Urban,VP,DO,Funds Earned During Period,7523935.00
90231,9231,City of Irvine,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90231,9231,City of Irvine,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,126932.00
90232,9232,Solano County Transit,Full Reporter,Urban,CB,PT,Funds Earned During Period,1923354.00
90232,9232,Solano County Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,53657.00
90232,9232,Solano County Transit,Full Reporter,Urban,MB,PT,Funds Earned During Period,1811181.00
90233,9233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,7949.00
90233,9233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,531536.00
90233,9233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,230680.00
90234,9234,Marin County Transit District,Full Reporter,Urban,DR,PT,Funds Earned During Period,331128.00
90234,9234,Marin County Transit District,Full Reporter,Urban,MB,PT,Funds Earned During Period,3225379.00
90235,9235,City of Lincoln,Separate Service,Urban,DR,PT,Funds Earned During Period,5972.00
90235,9235,City of Lincoln,Separate Service,Urban,MB,PT,Funds Earned During Period,25905.00
90236,9236,Stanislaus County Public Works - Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90236,9236,Stanislaus County Public Works - Transit,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,77514.00
90236,9236,Stanislaus County Public Works - Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90236,9236,Stanislaus County Public Works - Transit,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,433057.00
90238,9238,City of Delano,Reduced Reporter,Urban,CB,DO,Funds Expended on Capital,0.00
90238,9238,City of Delano,Reduced Reporter,Urban,CB,DO,Funds Expended on Operations,8820.00
90238,9238,City of Delano,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
90238,9238,City of Delano,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,55541.00
90238,9238,City of Delano,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.00
90238,9238,City of Delano,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,83678.00
90239,9239,City of Sierra Vista,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
90239,9239,City of Sierra Vista,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,18299.00
90239,9239,City of Sierra Vista,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.00
90239,9239,City of Sierra Vista,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,92107.00
90241,9241,County of Maui - Dept. of Transportation,Full Reporter,Urban,CB,PT,Funds Earned During Period,217192.00
90241,9241,County of Maui - Dept. of Transportation,Full Reporter,Urban,DR,PT,Funds Earned During Period,61130.00
90241,9241,County of Maui - Dept. of Transportation,Full Reporter,Urban,MB,PT,Funds Earned During Period,2350224.00
90242,9242,Las Vegas Monorail Company,Full Reporter,Urban,MG,DO,Funds Earned During Period,21475856.00
90243,9243,Easy Lift Transportation,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
90243,9243,Easy Lift Transportation,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,999598.00
90244,9244,City of Tulare,Full Reporter,Urban,DR,PT,Funds Earned During Period,48262.00
90244,9244,City of Tulare,Full Reporter,Urban,MB,PT,Funds Earned During Period,284976.00
90246,,City of Agoura Hills,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90246,,City of Agoura Hills,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,19628.00
90247,,City of Alhambra,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90247,,City of Alhambra,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0.00
90247,,City of Alhambra,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90247,,City of Alhambra,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,130151.00
90249,,City of Avalon,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90249,,City of Avalon,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,618.00
90249,,City of Avalon,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,0.00
90249,,City of Avalon,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,39580.00
90249,,City of Avalon,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90249,,City of Avalon,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,138325.00
90250,,City of Azusa,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
90250,,City of Azusa,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,15147.00
90251,,"City of Baldwin Park, Baldwin Park Transit",Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90251,,"City of Baldwin Park, Baldwin Park Transit",Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,3481.00
90251,,"City of Baldwin Park, Baldwin Park Transit",Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90251,,"City of Baldwin Park, Baldwin Park Transit",Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,81511.00
90252,,City of Bell,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
90252,,City of Bell,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,0.00
90252,,City of Bell,Reduced Reporter,Urban,DT,PT,Funds Expended on Capital,0.00
90252,,City of Bell,Reduced Reporter,Urban,DT,PT,Funds Expended on Operations,1883.00
90252,,City of Bell,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
90252,,City of Bell,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,25042.00
